Material,Material_Description,Plnt,MS,Typ,Combo_Ind,BO_items,GrpValue,Curr,BO_quan,Avail_QTY,AltATP,SU,Altern?,MM_note,BO_Note,FocCust,lpostp,maxDlvDate,ResCount,maxiPDdel,maxRDdelay,maxPDdelay,RES_QTY,PO_qty,Next_PO,PO_qty1,Delivdate,TABCD,XYZ,PDT,ProcType,SPT,lastResc,PDcount,MRPCn,Name,key_plant
2007038,Brush cap Right assy,3070,40,X6,nan,1,3164000.0,CLP,10.0,,0,PC,0,nan,nan,nan,2024-09-04,2024-09-02,1,0,999,0,nan,,0,,,D,N,15,F,9S,2024-09-04,1,U26,SP\RDC Harrisburg,3070/2007038
401692,Ball bearing 30X55X19-2RS,3070,33,X6,nan,1,2046800.0,CLP,10.0,,0,PC,0,nan,nan,nan,2024-09-04,2024-09-02,1,0,999,0,nan,,0,,,nan,nan,15,F,9S,2024-09-04,1,U26,SP\RDC Harrisburg,3070/401692
2169522,Insert rubber H-NBR,3070,33,X6,nan,2,290900.0,CLP,20.0,,0,PC,0,nan,nan,nan,2024-09-13,2024-09-12,1,0,999,0,nan,,0,,,D,Z,15,F,9S,2024-09-13,1,U26,SP\RDC Harrisburg,3070/2169522
2241449,Lock,8335,33,X6,nan,1,6498300.0,CLP,10.0,,0,PC,0,nan,nan,X,2024-09-09,2024-09-02,1,0,999,0,nan,,0,,,D,Z,30,F,9S,2024-09-09,1,U26,SP\RDC Harrisburg,8335/2241449
2208403,Cap,8335,33,X6,nan,1,1402100.0,CLP,10.0,,0,PC,0,nan,nan,X,2024-09-09,2024-09-02,1,0,999,0,nan,2.0,4537342376,2.0,2024-10-09,D,Z,30,F,9S,2024-09-09,1,U26,SP\RDC Harrisburg,8335/2208403
2347185,Sleeve,8335,33,X6,nan,1,381200.0,CLP,10.0,,0,PC,0,nan,nan,X,2024-09-09,2024-09-02,1,0,999,0,nan,,0,,,D,Z,30,F,9S,2024-09-09,1,U26,SP\RDC Harrisburg,8335/2347185
2321181,Chuck TE 3000 (03) packed,8335,33,X6,nan,1,28041300.0,CLP,10.0,,0,PC,0,nan,nan,X,2024-09-09,2024-09-02,1,0,999,0,nan,,0,,,D,Z,30,F,9S,2024-09-09,1,U26,SP\RDC Harrisburg,8335/2321181
2222213,O-ring 80X3,8335,33,X6,nan,1,463900.0,CLP,30.0,,0,PC,0,nan,nan,X,2024-09-09,2024-09-02,1,0,999,0,nan,,0,,,D,Z,30,F,9S,2024-09-09,1,U26,SP\RDC Harrisburg,8335/2222213
2305158,Stop TE 3000 (03) packed,8335,33,X6,nan,1,2445300.0,CLP,10.0,,0,PC,0,nan,nan,X,2024-09-09,2024-09-02,1,0,999,0,nan,,0,,,D,Z,30,F,9S,2024-09-09,1,U26,SP\RDC Harrisburg,8335/2305158
2305117,Ram TE 3000 (03) packed,8335,33,X6,nan,1,7739700.0,CLP,10.0,,0,PC,0,nan,nan,X,2024-09-09,2024-09-02,1,0,999,0,nan,,0,,,D,Z,30,F,9S,2024-09-09,1,U26,SP\RDC Harrisburg,8335/2305117
2194722,Guide housing finpt,8335,33,X6,nan,1,7138500.0,CLP,10.0,,0,PC,0,nan,nan,X,2024-09-09,2024-09-02,1,0,999,0,nan,,0,,,D,Z,30,F,9S,2024-09-09,1,U26,SP\RDC Harrisburg,8335/2194722
2305159,Stop TE 3000 (03) packed,8335,33,X6,nan,1,5257700.0,CLP,10.0,,0,PC,0,nan,nan,X,2024-09-09,2024-09-02,1,0,999,0,nan,,0,,,D,Z,30,F,9S,2024-09-09,1,U26,SP\RDC Harrisburg,8335/2305159
2207175,Absorber,8335,33,X6,nan,1,2070800.0,CLP,10.0,,0,PC,0,nan,nan,X,2024-09-09,2024-09-02,1,0,999,0,nan,,0,,,D,Z,30,F,9S,2024-09-09,1,U26,SP\RDC Harrisburg,8335/2207175
2305681,Seal holder TE 3000 (03) packed,8335,33,X6,nan,1,4127100.0,CLP,10.0,,0,PC,0,nan,nan,X,2024-09-09,2024-09-02,1,0,999,0,nan,,0,,,D,Z,30,F,9S,2024-09-09,1,U26,SP\RDC Harrisburg,8335/2305681
2305684,Gasket set TE 3000 (03),8335,33,X6,nan,1,4809800.0,CLP,10.0,,0,PC,0,nan,nan,X,2024-09-09,2024-09-02,1,0,999,0,nan,,0,,,D,Z,30,F,9S,2024-09-09,1,U26,SP\RDC Harrisburg,8335/2305684
2214593,Adapter Sensorsystem assy,8335,33,X6,nan,1,1407600.0,CLP,10.0,,0,PC,0,nan,nan,X,2024-09-09,2024-09-02,1,0,999,0,nan,,0,,,D,Z,30,F,9S,2024-09-09,1,U26,SP\RDC Harrisburg,8335/2214593
2305119,Guide tube TE 3000 (03) packed,8335,33,X6,nan,1,10843900.0,CLP,10.0,,0,PC,0,nan,nan,X,2024-09-09,2024-09-02,1,0,999,0,nan,,0,,,D,Z,30,F,9S,2024-09-09,1,U26,SP\RDC Harrisburg,8335/2305119
2211606,Housing end cap lower,8335,33,X6,nan,1,1891300.0,CLP,10.0,,0,PC,0,nan,nan,X,2024-09-09,2024-09-02,1,0,999,0,nan,,0,,,D,Z,30,F,9S,2024-09-09,1,U26,SP\RDC Harrisburg,8335/2211606
2104197,Belt 20 AT3 GEN3,8335,40,PD,nan,3,46607000.0,CLP,30.0,,0,PC,0,nan,nan,X,2024-09-06,2024-09-06,1,0,999,0,nan,,0,,,B,Y,30,F,9S,2024-09-06,1,U26,SP\RDC Harrisburg,8335/2104197
2104196,Belt 7.5 T2.5 1/3,8335,40,PD,nan,3,17358900.0,CLP,30.0,,0,PC,0,nan,nan,X,2024-09-06,2024-09-06,1,0,999,0,nan,,0,,,C,Y,30,F,9S,2024-09-06,1,U26,SP\RDC Harrisburg,8335/2104196
277448,Chuck assy,8335,40,PD,nan,1,20233800.0,CLP,10.0,,0,PC,0,nan,nan,nan,2024-09-04,2024-09-02,1,0,999,0,nan,2.0,4537342383,2.0,2024-10-09,B,Z,30,F,9S,2024-09-04,1,U26,SP\RDC Harrisburg,8335/277448
278012,Clevis pin,8335,40,X6,nan,1,2121900.0,CLP,10.0,,0,PC,0,nan,nan,nan,2024-09-04,2024-09-02,1,0,999,0,nan,1.0,4537342390,1.0,2024-10-09,D,N,30,F,9S,2024-09-04,1,U26,SP\RDC Harrisburg,8335/278012
2138148,Motor SIW 6AT-A22,3070,33,X6,nan,2,14223100.0,CLP,20.0,,0,PC,0,nan,nan,X,2024-09-13,2024-09-12,1,0,999,0,nan,,0,,,D,Z,15,F,9S,2024-09-13,1,U26,SP\RDC Harrisburg,3070/2138148
2138139,Protective cover LED SIW 6AT-A22,3070,33,X6,nan,1,498200.0,CLP,10.0,,0,PC,0,nan,nan,X,,2024-09-02,0,0,999,0,nan,,0,,,D,Z,15,F,9S,,0,U26,SP\RDC Harrisburg,3070/2138139
2071307,Motor SF 8/10(H)-A22,3070,33,X6,nan,1,8926300.0,CLP,10.0,,0,PC,0,nan,nan,X,,2024-09-02,0,0,999,0,nan,,0,,,nan,nan,15,F,9S,,0,U26,SP\RDC Harrisburg,3070/2071307
363951,Motor 220V-240V assy,8335,40,PD,nan,1,31964000.0,CLP,10.0,,0,PC,0,nan,nan,nan,2024-09-10,2024-09-02,1,0,999,0,nan,,0,,,B,Y,30,F,9S,2024-09-10,1,U26,SP\RDC Harrisburg,8335/363951
2121386,Filter VC 20/40 dry,8335,40,PD,nan,1,6842000.0,CLP,10.0,,0,PC,0,nan,nan,nan,2024-09-10,2024-09-02,1,0,999,0,nan,23.0,4537342383,23.0,2024-10-09,A,X,30,F,9S,2024-09-10,1,U26,SP\RDC Harrisburg,8335/2121386
2041035,Kit Ventilteller,8335,33,X6,nan,1,1005700.0,CLP,10.0,,0,PC,0,nan,nan,nan,2024-09-10,2024-09-02,1,0,999,0,nan,,0,,,D,Z,30,F,9S,2024-09-10,1,U26,SP\RDC Harrisburg,8335/2041035
355405,Cooling fan,3070,40,X6,nan,1,272800.0,CLP,10.0,,0,PC,0,nan,nan,X,,2024-09-02,0,0,999,0,nan,,0,,,C,Y,15,F,9S,,0,U26,SP\RDC Harrisburg,3070/355405
2108621,Electrical assembly set Motor,3070,33,X6,nan,1,4518700.0,CLP,10.0,,0,PC,0,nan,nan,X,,2024-09-02,0,0,999,0,nan,,0,,,D,Z,15,F,9S,,0,U26,SP\RDC Harrisburg,3070/2108621
321715,Stator TE 1500 packed,3070,40,X6,nan,1,11083500.0,CLP,10.0,,0,PC,0,nan,nan,X,,2024-09-02,0,0,999,0,nan,,0,,,A,Y,15,F,9S,,0,U26,SP\RDC Harrisburg,3070/321715
234355,Motor housing TE 1500,3070,40,X6,nan,1,724700.0,CLP,10.0,,0,PC,0,nan,nan,X,,2024-09-02,0,0,999,0,nan,,0,,,D,N,15,F,9S,,0,U26,SP\RDC Harrisburg,3070/234355
2345206,Brush holder 100V-120V Spare assy,3070,33,X6,nan,2,2313200.0,CLP,20.0,,0,PC,0,nan,nan,X,2024-09-07,2024-09-04,1,0,999,0,nan,,0,,,D,Z,15,F,9S,2024-09-07,1,U26,SP\RDC Harrisburg,3070/2345206
354987,Cap,8335,40,PD,nan,2,1703600.0,CLP,20.0,,0,PC,0,nan,nan,X,2024-09-12,2024-09-06,1,0,999,0,nan,,0,,,C,X,30,F,9S,2024-09-12,1,U26,SP\RDC Harrisburg,8335/354987
206210,Grooved ball bear. 8X22X7-2Z,8335,40,PD,nan,1,864100.0,CLP,10.0,,0,PC,0,nan,nan,nan,2024-09-12,2024-09-02,1,0,999,0,nan,,0,,,C,X,30,F,9S,2024-09-12,1,U26,SP\RDC Harrisburg,8335/206210
2062819,Conrod mach,3070,40,X6,nan,1,2246900.0,CLP,10.0,,0,PC,0,nan,nan,nan,,2024-09-02,0,0,999,0,nan,,0,,,B,Y,15,F,9S,,0,U26,SP\RDC Harrisburg,3070/2062819
2195388,Eccentric TE 3000 packed,3070,40,X6,nan,1,5359500.0,CLP,10.0,,0,EA,0,nan,nan,nan,,2024-09-02,0,0,999,0,nan,,0,,,B,Z,15,F,9S,,0,U26,SP\RDC Harrisburg,3070/2195388
423081,Ball bearing set,3070,40,X6,nan,1,3311900.0,CLP,10.0,,0,PC,0,nan,nan,nan,,2024-09-02,0,0,999,0,nan,,0,,,C,Z,15,F,9S,,0,U26,SP\RDC Harrisburg,3070/423081
2035596,Nut+washer kit,3070,40,X6,nan,1,1419400.0,CLP,10.0,,0,PC,0,nan,nan,nan,,2024-09-02,0,0,999,0,nan,12.0,4537357159,12.0,2024-09-26,A,X,15,F,9S,,0,U26,SP\RDC Harrisburg,3070/2035596
414411,Stator TE 3000 packed,3070,40,X6,nan,1,6783700.0,CLP,10.0,,0,PC,0,nan,nan,nan,,2024-09-02,0,0,999,0,nan,,0,,,T,X,15,F,9S,,0,U26,SP\RDC Harrisburg,3070/414411
400686,Bearing block 220-240V assy,8335,40,PD,nan,1,10639900.0,CLP,10.0,,0,PC,0,nan,nan,nan,2024-09-10,2024-09-02,1,0,999,0,nan,,0,,,B,Y,30,F,9S,2024-09-10,1,U26,SP\RDC Harrisburg,8335/400686
2042853,FI-box PRCD 220 -240V packed,8335,40,X6,nan,1,16693400.0,CLP,10.0,,0,PC,0,nan,nan,nan,2024-09-10,2024-09-02,1,0,999,0,nan,,0,,,A,Y,30,F,9S,2024-09-10,1,U26,SP\RDC Harrisburg,8335/2042853
2042941,FI-box Seal 10 kit,8335,40,PD,nan,1,5813200.0,CLP,20.0,,0,PC,0,nan,nan,nan,2024-09-10,2024-09-02,1,0,999,0,17,,13486074,5.0,2024-10-17,C,Y,30,F,9S,2024-09-10,1,U26,SP\RDC Harrisburg,8335/2042941
2014739,"Protective sleeve 10,5",8678,33,X6,nan,1,48200.0,CLP,10.0,,0,PC,0,nan,nan,X,2024-09-12,2024-09-02,1,0,999,0,nan,,0,,,nan,nan,3,F,9S,2024-09-12,1,U26,SP\RDC Harrisburg,8678/2014739
2097880,Electronics TE 40/500 220-240V packed,8678,33,X6,nan,1,7067400.0,CLP,10.0,,0,PC,0,nan,nan,X,2024-09-12,2024-09-02,1,0,999,0,nan,,0,,,nan,nan,3,F,9S,2024-09-12,1,U26,SP\RDC Harrisburg,8678/2097880
2082414,Slider BX 3-ME_01 kit,3070,33,X6,nan,1,2994600.0,CLP,10.0,,0,PC,0,nan,nan,nan,2024-09-06,2024-09-02,1,0,999,0,nan,,0,,,nan,nan,15,F,9S,2024-09-06,1,U26,SP\RDC Harrisburg,3070/2082414
2082427,Piston BX 3-ME_01 packed,3070,33,X6,nan,1,11805800.0,CLP,10.0,,0,PC,0,nan,nan,nan,2024-09-06,2024-09-02,1,0,999,0,nan,,0,,,nan,nan,15,F,9S,2024-09-06,1,U26,SP\RDC Harrisburg,3070/2082427
2082424,Magnet holder BX 3-ME_01 packed,3070,33,X6,nan,2,1504500.0,CLP,20.0,,0,PC,0,nan,nan,X,2024-09-13,2024-09-13,1,0,999,0,nan,12.0,4537317881,12.0,2024-09-19,nan,nan,15,F,9S,2024-09-13,1,U26,SP\RDC Harrisburg,3070/2082424
2161145,Bearing plate assy,8678,33,X6,nan,1,6238900.0,CLP,10.0,,0,PC,0,nan,nan,nan,2024-09-05,2024-09-03,1,0,999,0,nan,,0,,,nan,nan,3,F,9S,2024-09-05,1,U26,SP\RDC Harrisburg,8678/2161145
2160953,Magnetic ring,8678,33,X6,nan,1,437800.0,CLP,10.0,,0,PC,0,nan,nan,nan,2024-09-05,2024-09-03,1,0,999,0,nan,,0,,,nan,nan,3,F,9S,2024-09-05,1,U26,SP\RDC Harrisburg,8678/2160953
2147742,"Carbon brush 7x12,5x26 AV L83 silicone",8335,33,X6,nan,3,1195700.0,CLP,30.0,,0,PC,0,nan,nan,X,,2024-09-17,0,0,999,0,nan,,0,,,D,Z,30,F,9S,,1,U26,SP\RDC Harrisburg,8335/2147742
393961,Rotary shaft seal 32x42x7,8335,40,PD,nan,2,,CLP,20.0,,0,PC,0,nan,nan,X,,2024-09-17,0,0,999,0,nan,,0,,,D,Y,30,F,9S,,1,U26,SP\RDC Harrisburg,8335/393961
2052756,Gear housing Service,8335,40,X6,nan,1,,CLP,10.0,,0,PC,0,nan,nan,X,,2024-10-18,0,0,33,0,nan,1.0,4537342393,1.0,2024-10-09,D,N,30,F,9S,,1,U26,SP\RDC Harrisburg,8335/2052756
2110060,Ring,8335,33,X6,nan,2,349600.0,CLP,20.0,,0,PC,0,nan,nan,X,,2024-10-18,0,0,999,0,nan,1.0,4537342393,1.0,2024-10-09,D,Z,30,F,9S,,1,U26,SP\RDC Harrisburg,8335/2110060
356038,Setting sleeve,8335,40,X6,nan,3,532100.0,CLP,30.0,,0,PC,0,nan,nan,X,,2024-09-17,0,0,999,0,nan,,0,,,D,Y,30,F,9S,,1,U26,SP\RDC Harrisburg,8335/356038
356039,Coupling,8335,40,X6,nan,3,599600.0,CLP,30.0,,0,PC,0,nan,nan,X,,2024-09-17,0,0,999,0,nan,,0,,,C,X,30,F,9S,,1,U26,SP\RDC Harrisburg,8335/356039
2202187,Guide tube brushed packed,8335,33,X6,nan,2,,CLP,20.0,,0,PC,0,nan,nan,X,,2024-09-17,0,0,999,0,nan,,0,,,D,Z,30,F,9S,,1,U26,SP\RDC Harrisburg,8335/2202187
366095,Seal,8770,40,X6,nan,2,501455900.0,CLP,20.0,,0,PC,0,nan,nan,X,2024-09-10,2024-09-05,1,0,999,0,nan,12.0,4537366226,12.0,2024-10-07,C,X,22,F,9S,2024-09-10,1,U26,SP\RDC Harrisburg,8770/366095
206121,O-ring 18.64X3.53,8770,40,X6,nan,2,129066800.0,CLP,20.0,,0,PC,0,nan,nan,X,2024-09-10,2024-09-05,1,0,999,0,nan,18.0,4537366226,18.0,2024-10-07,D,X,22,F,9S,2024-09-10,1,U26,SP\RDC Harrisburg,8770/206121
360150,"Sealing ring 28x21,2x4,8",8770,40,X6,nan,2,991909200.0,CLP,20.0,,0,PC,0,nan,nan,X,2024-09-10,2024-09-05,1,0,999,0,nan,10.0,4537366226,10.0,2024-10-07,B,X,22,F,9S,2024-09-10,1,U26,SP\RDC Harrisburg,8770/360150
2055895,Safety clutch TE 70/80 assy packed,8770,40,X6,nan,1,17855510500.0,CLP,10.0,,0,PC,0,nan,nan,X,,2024-09-04,0,0,1,0,nan,,0,,,B,Y,22,F,9S,,1,U26,SP\RDC Harrisburg,8770/2055895
330091,O-ring 12X2,8770,40,X6,nan,1,128782000.0,CLP,10.0,,0,PC,0,nan,nan,X,,2024-09-04,0,0,1,0,nan,,0,,,D,X,22,F,9S,,1,U26,SP\RDC Harrisburg,8770/330091
366875,Eccentric,8770,40,X6,nan,1,128782000.0,CLP,10.0,,0,PC,0,nan,nan,X,,2024-09-04,0,0,1,0,nan,9.0,4537366226,9.0,2024-10-07,D,X,22,F,9S,,1,U26,SP\RDC Harrisburg,8770/366875
237948,Gear housing SERVICE-TE70 assy,8770,40,X6,nan,1,9954210700.0,CLP,10.0,,0,PC,0,nan,nan,X,,2024-09-04,0,0,1,0,nan,,0,,,B,Y,22,F,9S,,1,U26,SP\RDC Harrisburg,8770/237948
202091,Needle roller cage K6X9X10,8770,40,X6,nan,1,255875100.0,CLP,10.0,,0,PC,0,nan,nan,X,,2024-09-04,0,0,1,0,nan,,0,,,D,X,22,F,9S,,1,U26,SP\RDC Harrisburg,8770/202091
2083084,Conrod,8770,33,X6,nan,1,372411900.0,CLP,10.0,,0,PC,0,nan,nan,X,,2024-09-30,0,0,19,0,nan,6.0,4537366226,6.0,2024-10-07,D,Z,22,F,9S,,1,U26,SP\RDC Harrisburg,8770/2083084
366764,Bearing plate assy,8770,40,X6,nan,1,8414738900.0,CLP,10.0,,0,PC,0,nan,nan,X,,2024-09-30,0,0,19,0,nan,2.0,4537349632,2.0,2024-10-03,C,Y,22,F,9S,,1,U26,SP\RDC Harrisburg,8770/366764
320021,O-ring 13.08X2.62,8335,40,X6,nan,7,244900.0,CLP,70.0,,0,PC,0,nan,nan,X,2024-09-13,2024-09-13,1,0,999,0,nan,,0,,,D,X,30,F,9S,2024-09-13,1,U26,SP\RDC Harrisburg,8335/320021
433634,Ram TE 7 02 set,8335,40,PD,nan,4,4925300.0,CLP,40.0,,0,PC,0,nan,nan,X,2024-09-13,2024-09-13,1,0,999,0,nan,,0,,,C,Y,30,F,9S,2024-09-13,1,U26,SP\RDC Harrisburg,8335/433634
433656,Bevel pinion TE 7 02 assy.set,8335,40,PD,nan,2,8491500.0,CLP,20.0,,0,PC,0,nan,nan,X,2024-09-11,2024-09-04,1,0,999,0,nan,,0,,,C,Z,30,F,9S,2024-09-11,1,U26,SP\RDC Harrisburg,8335/433656
433706,Coupling sleeve TE 7 02 set,8335,40,X6,nan,2,1974500.0,CLP,20.0,,0,PC,0,nan,nan,X,2024-09-11,2024-09-04,1,0,999,0,nan,,0,,,D,Y,30,F,9S,2024-09-11,1,U26,SP\RDC Harrisburg,8335/433706
433752,Stator 220V-240V TE7 02 packed,8335,40,X6,nan,3,7865700.0,CLP,30.0,,0,PC,0,nan,nan,X,2024-09-13,2024-09-13,1,0,999,0,nan,,0,,,B,Y,30,F,9S,2024-09-13,1,U26,SP\RDC Harrisburg,8335/433752
354624,Brush holder 220V-240V assy,8335,40,PD,nan,3,5480900.0,CLP,30.0,,0,PC,0,nan,nan,X,2024-09-13,2024-09-13,1,0,999,0,nan,,0,,,D,Z,30,F,9S,2024-09-13,1,U26,SP\RDC Harrisburg,8335/354624
433712,Rotor 220V-240V TE 7 02 assy.set,8335,40,X6,nan,3,13556000.0,CLP,30.0,,0,PC,0,nan,nan,X,2024-09-13,2024-09-13,1,0,999,0,nan,,0,,,B,Y,30,F,9S,2024-09-13,1,U26,SP\RDC Harrisburg,8335/433712
2094646,Piston guide DX 2 packed,8678,40,X6,nan,2,3095100.0,CLP,20.0,,0,PC,0,nan,nan,X,2024-09-11,2024-09-10,1,0,999,0,nan,,0,,,T,X,3,F,9S,2024-09-11,1,U26,SP\RDC Harrisburg,8678/2094646
2152973,Carbon brush SAG 125-13S   6x11 set,8326,33,X6,nan,1,,CLP,10.0,,0,PC,0,nan,nan,X,,2024-09-25,0,0,16,0,nan,,0,,,nan,nan,17,F,9B,,1,U26,SP\RDC Harrisburg,8326/2152973
2238299,Spindle M6 assy packed,8326,33,X6,nan,1,,CLP,10.0,,0,PC,0,nan,nan,X,,2024-10-11,0,0,28,0,nan,,0,,,nan,nan,17,F,9B,,1,U26,SP\RDC Harrisburg,8326/2238299
2198138,Dust extr. hood DGH 130,8326,33,X6,nan,1,,CLP,10.0,,0,PC,0,nan,nan,X,,2024-09-25,0,0,16,0,nan,,0,,,nan,nan,17,F,9B,,1,U26,SP\RDC Harrisburg,8326/2198138
2110166,Chuck TE 800 packed,8770,33,X6,nan,2,12040900.0,CLP,20.0,,0,PC,0,nan,nan,X,,2024-10-09,0,0,26,0,nan,20.0,4537366226,20.0,2024-10-07,D,Z,22,F,9S,,1,U26,SP\RDC Harrisburg,8770/2110166
2088132,Absorber ring,8770,33,X6,nan,3,1184700.0,CLP,30.0,,0,PC,0,nan,nan,X,,2024-10-09,0,0,26,0,nan,10.0,4537366226,10.0,2024-10-07,D,Z,22,F,9S,,1,U26,SP\RDC Harrisburg,8770/2088132
2080934,Anschlagscheibe,8770,33,X6,nan,3,3197500.0,CLP,30.0,,0,PC,0,nan,nan,X,,2024-10-09,0,0,26,0,nan,7.0,4537366212,2.0,2024-10-07,D,Z,22,F,9S,,1,U26,SP\RDC Harrisburg,8770/2080934
2077265,Dust shield rear,8770,33,X6,nan,1,,CLP,10.0,,0,PC,0,nan,nan,X,,2024-09-18,0,0,11,0,nan,,0,,,D,Z,22,F,9S,,1,U26,SP\RDC Harrisburg,8770/2077265
2085173,Toothed gear TE3-C_01 z=10 kit,8335,33,X6,nan,3,1656400.0,CLP,30.0,,0,PC,0,nan,nan,X,2024-09-13,2024-09-06,1,0,999,0,nan,,0,,,D,Z,30,F,9S,2024-09-13,1,U26,SP\RDC Harrisburg,8335/2085173
2082370,Hammering mechanism TE3-M_01 packed,8335,33,X6,nan,4,12938400.0,CLP,40.0,,0,PC,0,nan,nan,X,2024-09-13,2024-09-13,1,0,999,0,nan,,0,,,D,Z,30,F,9S,2024-09-13,1,U26,SP\RDC Harrisburg,8335/2082370
2198133,Speed regulator DGH 130 230V,8678,33,X6,nan,1,8004200.0,CLP,10.0,,0,PC,0,nan,nan,X,2024-09-04,2024-09-03,1,0,999,0,nan,10.0,4537334817,10.0,2024-09-11,nan,nan,3,F,9S,2024-09-04,1,U26,SP\RDC Harrisburg,8678/2198133
2305115,Electronics TE 3000 (03) 230V packed,8335,33,X6,nan,1,48904400.0,CLP,10.0,,0,PC,0,nan,nan,X,,2024-09-20,0,0,13,0,nan,,0,,,D,Z,30,F,9S,,1,U26,SP\RDC Harrisburg,8335/2305115
2224322,Electronics MMI COM (04) packed,8335,33,X6,nan,1,5359900.0,CLP,10.0,,0,PC,0,nan,nan,X,,2024-09-20,0,0,13,0,nan,,0,,,D,Z,30,F,9S,,1,U26,SP\RDC Harrisburg,8335/2224322
2214741,Adapter Motor assy,8335,33,X6,nan,1,3014900.0,CLP,10.0,,0,PC,0,nan,nan,X,,2024-09-20,0,0,13,0,nan,,0,,,D,Z,30,F,9S,,1,U26,SP\RDC Harrisburg,8335/2214741
2305517,Rotor TE 3000 (03) packed,8335,33,X6,nan,1,15447000.0,CLP,10.0,,0,PC,0,nan,nan,X,,2024-09-20,0,0,13,0,nan,,0,,,D,Z,30,F,9S,,1,U26,SP\RDC Harrisburg,8335/2305517
2296486,Stator TE 3000 (03) packed,8335,33,X6,nan,1,20348900.0,CLP,10.0,,0,PC,0,nan,nan,X,,2024-09-20,0,0,13,0,nan,,0,,,D,Z,30,F,9S,,1,U26,SP\RDC Harrisburg,8335/2296486
2349890,Casing left,8335,33,X6,nan,1,2920500.0,CLP,10.0,,0,PC,0,nan,nan,X,,2024-09-20,0,0,13,0,nan,,0,,,nan,nan,30,F,9S,,1,U26,SP\RDC Harrisburg,8335/2349890
2349379,Casing right,8335,33,X6,nan,1,3048800.0,CLP,10.0,,0,PC,0,nan,nan,X,,2024-09-20,0,0,13,0,nan,,0,,,nan,nan,30,F,9S,,1,U26,SP\RDC Harrisburg,8335/2349379
2021840,Protective cover DCH 300 packed,8335,40,X6,nan,1,26205400.0,CLP,10.0,,0,PC,0,nan,nan,X,2024-09-06,2024-09-03,1,0,999,0,nan,,0,,,B,Y,30,F,9S,2024-09-06,1,U26,SP\RDC Harrisburg,8335/2021840
2067613,Centering ring SV finpt,3070,40,X6,nan,1,218700.0,CLP,10.0,,0,PC,0,nan,nan,X,,2024-09-03,0,0,999,0,nan,,0,,,C,Y,15,F,9S,,0,U26,SP\RDC Harrisburg,3070/2067613
2075445,Guide tube TE 70_03 packed,3070,40,X6,nan,1,2006000.0,CLP,10.0,,0,PC,0,nan,nan,X,,2024-09-03,0,0,999,0,nan,,0,,,B,Y,15,F,9S,,0,U26,SP\RDC Harrisburg,3070/2075445
366640,Coupler Magnet assy,3070,40,X6,nan,2,16261100.0,CLP,20.0,,0,PC,0,nan,nan,X,2024-09-11,2024-09-09,1,0,999,0,nan,,0,,,T,X,15,F,9S,2024-09-11,1,U26,SP\RDC Harrisburg,3070/366640
2075427,Chuck TE 70_03 packed,3070,40,X6,nan,3,18263900.0,CLP,30.0,,0,PC,0,nan,nan,X,2024-09-11,2024-09-09,1,0,999,0,nan,,0,,,T,X,15,F,9S,2024-09-11,1,U26,SP\RDC Harrisburg,3070/2075427
2345731,Brush holder 220V-240V Spare assy,8335,33,X6,nan,2,1900300.0,CLP,20.0,,0,PC,0,nan,nan,X,2024-09-06,2024-09-04,1,0,999,0,nan,,0,,,D,Z,30,F,9S,2024-09-06,1,U26,SP\RDC Harrisburg,8335/2345731
226892,Speed switch TE 2,8335,40,PD,nan,1,460300.0,CLP,10.0,,0,PC,0,nan,nan,X,2024-09-06,2024-09-03,1,0,999,0,nan,,0,,,C,X,30,F,9S,2024-09-06,1,U26,SP\RDC Harrisburg,8335/226892
327669,"Carbon brush 5,4x11x18 220V-240V AO assy",8335,40,PD,nan,1,499400.0,CLP,20.0,,0,PC,0,nan,nan,X,2024-09-06,2024-09-03,1,0,999,0,nan,,0,,,B,X,30,F,9S,2024-09-06,1,U26,SP\RDC Harrisburg,8335/327669
2067557,Drive piston SV finpt,8678,33,X6,nan,1,350800.0,CLP,10.0,,0,PC,0,nan,nan,X,2024-09-05,2024-09-03,1,0,999,0,nan,,0,,,nan,nan,3,F,9S,2024-09-05,1,U26,SP\RDC Harrisburg,8678/2067557
74873,Ram TE 70/-ATC packed,8678,40,X6,nan,3,13686700.0,CLP,30.0,,0,PC,0,nan,nan,X,2024-09-12,2024-09-11,1,0,999,0,nan,,0,,,B,Y,3,F,9S,2024-09-12,1,U26,SP\RDC Harrisburg,8678/74873
237994,Coupling,8678,40,X6,nan,5,39088500.0,CLP,50.0,,0,PC,0,nan,nan,X,2024-09-12,2024-09-11,1,0,999,0,nan,8.0,4537334816,8.0,2024-09-11,A,X,3,F,9S,2024-09-12,1,U26,SP\RDC Harrisburg,8678/237994
74476,Rotor TE 70-ATC 220V-240V packed,8678,40,X6,nan,1,14409700.0,CLP,10.0,,0,PC,0,nan,nan,X,2024-09-05,2024-09-03,1,0,999,0,nan,,0,,,A,Y,3,F,9S,2024-09-05,1,U26,SP\RDC Harrisburg,8678/74476
366640,Coupler Magnet assy,8678,40,X6,nan,1,21401900.0,CLP,10.0,,0,PC,0,nan,nan,X,2024-09-05,2024-09-03,1,0,999,0,nan,,0,,,A,Y,3,F,9S,2024-09-05,1,U26,SP\RDC Harrisburg,8678/366640
