CoCd|Plnt|Material|SLoc|MvT|Mat_Doc|Item|Pstng_Date|Qty_in_UnE|EUn|Material_Description|PO|Movement_Type_Text|Amount_in_LC|Quantity|Supplier|Rec|Mvt|Counter|TETy|key_plant
5251|3090|236120|0|101|5067188123|1|2024-08-15|1|PC|Connection end BI (M41)|4537191919|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/236120
5251|3090|236120|0|101|5067157307|1|2024-08-12|1|PC|Connection end BI (M41)|4537191690|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/236120
5251|3090|236120|0|101|5067108313|1|2024-08-06|1|PC|Connection end BI (M41)|4537157554|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/236120
5251|3090|236120|0|101|5067096658|1|2024-08-05|1|PC|Connection end BI (M41)|4537157339|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/236120
5251|3090|236120|0|101|5067050018|1|2024-07-30|1|PC|Connection end BI (M41)|4537131185|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/236120
5251|3090|236120|0|101|5066985210|1|2024-07-23|1|PC|Connection end BI (M41)|4537095080|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/236120
5251|3090|236120|0|101|5066957904|1|2024-07-19|1|PC|Connection end BI (M41)|4537079343|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/236120
5251|3090|236120|0|101|5066910637|1|2024-07-15|1|PC|Connection end BI (M41)|4537049376|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/236120
5251|3090|236120|0|101|5066872647|1|2024-07-10|1|PC|Connection end BI (M41)|4537018422|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/236120
5251|3090|236120|0|101|5066805980|1|2024-07-03|1|PC|Connection end BI (M41)|4536950358|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/236120
5251|3090|236120|0|101|5066748983|1|2024-06-27|1|PC|Connection end BI (M41)|4536950451|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/236120
5251|3090|236120|0|101|5066620636|1|2024-06-14|1|PC|Connection end BI (M41)|4536885790|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/236120
5251|3090|236120|160|101|5066589023|1|2024-06-12|2|PC|Connection end BI (M41)|4536869624|GR stock in transit|0.0|2.0|0|X|B|0|WE|3090/236120
5251|3090|236120|0|101|5066265028|1|2024-05-09|1|PC|Connection end BI (M41)|4536687656|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/236120
5251|3090|236120|205|101|5066202820|1|2024-05-02|1|PC|Connection end BI (M41)|4536654663|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/236120
5251|3090|236120|0|101|5065985126|1|2024-04-11|1|PC|Connection end BI (M41)|4536526468|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/236120
5251|3090|236120|0|101|5065974306|1|2024-04-10|1|PC|Connection end BI (M41)|4536519502|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/236120
5251|3090|236120|211|101|5065888361|1|2024-04-02|2|PC|Connection end BI (M41)|4536478902|GR stock in transit|0.0|2.0|0|X|B|0|WE|3090/236120
5251|3090|236120|0|101|5065889956|1|2024-04-02|1|PC|Connection end BI (M41)|4536469176|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/236120
5251|3090|236120|0|101|5065599329|1|2024-03-05|1|PC|Connection end BI (M41)|4536291047|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/236120
5251|3090|236120|0|101|5065596688|1|2024-03-05|1|PC|Connection end BI (M41)|4536310202|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/236120
5241|8690|236120|0|101|5067345276|1|2024-09-03|1|PC|Connection end BI (M41)|4537293058|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/236120
5241|8690|236120|0|101|5066089027|1|2024-04-22|1|PC|Connection end BI (M41)|4536593364|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/236120
5241|8690|236120|0|101|5065007671|1|2024-01-08|1|PC|Connection end BI (M41)|4535983879|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/236120
5211|8790|236120|0|101|5067388159|1|2024-09-06|1|PC|Connection end BI (M41)|4537315729|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8790/236120
5211|8790|236120|8723|101|5067180589|1|2024-08-14|1|PC|Connection end BI (M41)|4537205770|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/236120
5211|8790|236120|0|101|5066807883|1|2024-07-03|1|PC|Connection end BI (M41)|4536988055|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8790/236120
5211|8790|236120|8714|101|5066708327|1|2024-06-24|1|PC|Connection end BI (M41)|4536934789|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/236120
5211|8790|236120|0|101|5064977101|1|2024-01-03|1|PC|Connection end BI (M41)|4535966687|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8790/236120
5211|8790|237328|8723|101|5067392953|1|2024-09-06|100|PC|Universal nail X-U 15 P8 TH|4537285218|GR stock in transit|0.0|100.0|0|X|B|0|WE|8790/237328
5211|8790|237328|8716|101|5067392954|1|2024-09-06|100|PC|Universal nail X-U 15 P8 TH|4537285218|GR stock in transit|0.0|100.0|0|X|B|0|WE|8790/237328
5241|8690|237330|0|101|5065898839|1|2024-04-03|100|PC|Universal nail X-U 16 P8|4536485074|GR st.in tr:ac.assg.|0.0|100.0|0|X|B|0|WE|8690/237330
5211|8790|237330|0|101|5065748658|1|2024-03-19|100|PC|Universal nail X-U 16 P8|4536402655|GR st.in tr:ac.assg.|0.0|100.0|0|X|B|0|WE|8790/237330
5211|8790|237330|0|101|5065522345|1|2024-02-27|100|PC|Universal nail X-U 16 P8|4536264331|GR st.in tr:ac.assg.|0.0|100.0|0|X|B|0|WE|8790/237330
5211|8790|237330|0|101|5065144704|1|2024-01-22|100|PC|Universal nail X-U 16 P8|4536053739|GR st.in tr:ac.assg.|0.0|100.0|0|X|B|0|WE|8790/237330
5211|8790|237331|0|101|5067151878|1|2024-08-12|100|PC|Universal nail X-U 19 P8|4537184119|GR st.in tr:ac.assg.|0.0|100.0|0|X|B|0|WE|8790/237331
5211|8790|237331|0|101|5065144715|1|2024-01-22|100|PC|Universal nail X-U 19 P8|4536053739|GR st.in tr:ac.assg.|0.0|100.0|0|X|B|0|WE|8790/237331
5251|3090|237345|192|101|5067109640|1|2024-08-06|100|PC|Universal nail X-U 19 MX|4537165064|GR stock in transit|0.0|100.0|0|X|B|0|WE|3090/237345
5251|3090|237345|176|101|5065887719|1|2024-04-02|100|PC|Universal nail X-U 19 MX|4536335781|GR stock in transit|0.0|100.0|0|X|B|0|WE|3090/237345
5251|3090|237347|192|101|5067109639|1|2024-08-06|100|PC|Universal nail X-U 27 MX|4537165064|GR stock in transit|0.0|100.0|0|X|B|0|WE|3090/237347
5251|3090|237351|192|101|5067109637|1|2024-08-06|100|PC|Universal nail X-U 47 MX|4537165064|GR stock in transit|0.0|100.0|0|X|B|0|WE|3090/237351
5251|3090|238727|170|101|5066447254|1|2024-05-29|1|PC|Brush extension HIT-RBV manual|4536762345|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/238727
5251|3090|241397|0|101|5067257207|1|2024-08-23|50|PC|"Flush anchor HDV 3/8"""|4537249708|GR st.in tr:ac.assg.|0.0|50.0|0|X|B|0|WE|3090/241397
5251|3090|241397|0|101|5066985211|1|2024-07-23|50|PC|"Flush anchor HDV 3/8"""|4537095080|GR st.in tr:ac.assg.|0.0|50.0|0|X|B|0|WE|3090/241397
5251|3090|241397|0|101|5065168495|1|2024-01-23|50|PC|"Flush anchor HDV 3/8"""|4536061941|GR st.in tr:ac.assg.|0.0|50.0|0|X|B|0|WE|3090/241397
5251|3090|241397|218|101|5065096558|1|2024-01-17|50|PC|"Flush anchor HDV 3/8"""|4536030103|GR stock in transit|0.0|50.0|0|X|B|0|WE|3090/241397
5241|8690|241398|0|101|5064969879|1|2024-01-02|25|PC|"Flush anchor HDV 1/2""x2"""|4535959074|GR st.in tr:ac.assg.|0.0|25.0|0|X|B|0|WE|8690/241398
5211|8790|243743|0|101|5067151874|1|2024-08-12|1|PC|"Setting tool HSD-G M12 1/2""X50"|4537184119|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8790/243743
5251|3090|243751|0|101|5067257205|1|2024-08-23|1|PC|"Setting tool HSD-M M10 3/8""X40"|4537249708|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/243751
5241|8690|243752|0|101|5067155599|1|2024-08-12|1|PC|"Setting tool HSD-M M12 1/2""X50"|4537177140|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/243752
5241|8690|243752|0|101|5066960595|1|2024-07-19|1|PC|"Setting tool HSD-M M12 1/2""X50"|4537079961|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/243752
5241|8690|243752|0|101|5064969880|1|2024-01-02|1|PC|"Setting tool HSD-M M12 1/2""X50"|4535959074|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/243752
5241|8690|243753|0|101|5067422579|1|2024-09-10|1|PC|"Setting tool HSD-M M16 5/8""X65"|4537341198|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/243753
5251|3090|246474|0|101|5065793686|1|2024-03-22|12|PC|"Twist drill bit HSS 1/4"" (12)"|4536430134|GR st.in tr:ac.assg.|0.0|12.0|0|X|B|0|WE|3090/246474
5211|8790|251830|0|101|5067151867|1|2024-08-12|1|PC|Jack screw DD-CS M12S-SM|4537184119|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8790/251830
5211|8790|251830|8743|301|4915446339|2|2024-06-05|1|PC|Jack screw DD-CS M12S-SM|0|TF tfr plnt to plnt|22990.89|1.0|0|nan|nan|0|WA|8790/251830
5211|8790|251830|0|101|5066407153|1|2024-05-24|1|PC|Jack screw DD-CS M12S-SM|4536769850|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8790/251830
5211|8790|251830|0|101|5065928461|1|2024-04-05|1|PC|Jack screw DD-CS M12S-SM|4536501775|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8790/251830
5251|3090|251834|0|101|5067282134|1|2024-08-27|1|PC|Quick-locking nut DD-CN-SML|4537264026|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/251834
5251|3090|251834|0|101|5067245281|1|2024-08-22|1|PC|Quick-locking nut DD-CN-SML|4537221298|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/251834
5251|3090|251834|0|101|5066821636|1|2024-07-04|1|PC|Quick-locking nut DD-CN-SML|4536995188|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/251834
5251|3090|251834|0|101|5066637324|1|2024-06-17|1|PC|Quick-locking nut DD-CN-SML|4536892832|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/251834
5251|3090|251834|160|101|5066589024|1|2024-06-12|1|PC|Quick-locking nut DD-CN-SML|4536869624|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/251834
5251|3090|251834|0|101|5066120499|1|2024-04-24|1|PC|Quick-locking nut DD-CN-SML|4536604271|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/251834
5251|3090|251834|0|101|5065916372|1|2024-04-04|1|PC|Quick-locking nut DD-CN-SML|4536466442|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/251834
5251|3090|251834|0|101|5065889959|1|2024-04-02|1|PC|Quick-locking nut DD-CN-SML|4536469176|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/251834
5241|8690|251834|0|101|5066986404|1|2024-07-23|1|PC|Quick-locking nut DD-CN-SML|4537095613|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/251834
5241|8690|251834|0|101|5066716708|1|2024-06-25|1|PC|Quick-locking nut DD-CN-SML|4536934680|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/251834
5211|8790|251834|0|101|5067221458|1|2024-08-20|1|PC|Quick-locking nut DD-CN-SML|4537228999|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8790/251834
5211|8790|251834|0|101|5067151870|1|2024-08-12|1|PC|Quick-locking nut DD-CN-SML|4537184119|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8790/251834
5211|8790|251834|0|101|5066808768|1|2024-07-03|1|PC|Quick-locking nut DD-CN-SML|4536988055|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8790/251834
5211|8790|251834|0|101|5066530142|1|2024-06-06|1|PC|Quick-locking nut DD-CN-SML|4536830715|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8790/251834
5211|8790|251834|0|101|5066407152|1|2024-05-24|1|PC|Quick-locking nut DD-CN-SML|4536769850|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8790/251834
5241|8690|259271|0|101|5065491473|1|2024-02-23|1|PC|Cleaning kit DX|4536254974|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/259271
5251|3090|259768|172|101|5065433627|1|2024-02-19|1|PC|Dispenser gun CF DS-1|4536165023|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/259768
5251|3090|259768|172|101|5065236441|1|2024-01-30|1|PC|Dispenser gun CF DS-1|4536101202|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/259768
5241|8690|259768|0|101|5067269213|1|2024-08-26|1|PC|Dispenser gun CF DS-1|4537255585|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/259768
5241|8690|259768|560|101|5067155325|1|2024-08-12|1|PC|Dispenser gun CF DS-1|4537184721|GR stock in transit|0.0|1.0|0|X|B|0|WE|8690/259768
5211|8790|267720|8714|101|5067021393|1|2024-07-26|1|PC|"Dust extr. hood (slitting) DC-EX 125/5""M"|4536934789|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/267720
5241|8690|271981|0|101|5065417023|1|2024-02-16|100|PC|Threaded stud X-EM8H-15-12P8|4536212234|GR st.in tr:ac.assg.|0.0|100.0|0|X|B|0|WE|8690/271981
5211|8790|271981|0|101|5066119714|1|2024-04-24|100|PC|Threaded stud X-EM8H-15-12P8|4536604395|GR st.in tr:ac.assg.|0.0|100.0|0|X|B|0|WE|8790/271981
5251|3090|273204|0|101|5066986663|1|2024-07-23|1|PC|"Round steel brush HIT-RB 1/2"""|4537080074|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/273204
5251|3090|273204|170|101|5066447461|1|2024-05-29|2|PC|"Round steel brush HIT-RB 1/2"""|4536762345|GR stock in transit|0.0|2.0|0|X|B|0|WE|3090/273204
5251|3090|273204|218|101|5065791902|1|2024-03-22|1|PC|"Round steel brush HIT-RB 1/2"""|4536363970|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/273204
5251|3090|273204|0|101|5065775702|1|2024-03-21|1|PC|"Round steel brush HIT-RB 1/2"""|4536403729|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/273204
5251|3090|273204|167|101|5065538053|1|2024-02-28|1|PC|"Round steel brush HIT-RB 1/2"""|4536281433|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/273204
5241|8690|273204|0|101|5067276498|1|2024-08-27|1|PC|"Round steel brush HIT-RB 1/2"""|4537256091|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/273204
5241|8690|273204|0|101|5066748684|1|2024-06-27|1|PC|"Round steel brush HIT-RB 1/2"""|4536956392|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/273204
5241|8690|273204|606|101|5065020347|1|2024-01-09|2|PC|"Round steel brush HIT-RB 1/2"""|4535985994|GR stock in transit|0.0|2.0|0|X|B|0|WE|8690/273204
5251|3090|273205|0|101|5066986664|1|2024-07-23|1|PC|"Round steel brush HIT-RB 9/16"""|4537080074|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/273205
5251|3090|273207|0|101|5066986985|1|2024-07-23|1|PC|"Round steel brush HIT-RB 5/8"""|4537080074|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/273207
5251|3090|273207|0|101|5066489780|1|2024-06-03|1|PC|"Round steel brush HIT-RB 5/8"""|4536798319|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/273207
5251|3090|273207|0|101|5066272682|1|2024-05-10|1|PC|"Round steel brush HIT-RB 5/8"""|4536694509|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/273207
5251|3090|273207|0|101|5065876515|1|2024-04-01|1|PC|"Round steel brush HIT-RB 5/8"""|4536449921|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/273207
5251|3090|273207|167|101|5065538054|1|2024-02-28|1|PC|"Round steel brush HIT-RB 5/8"""|4536281433|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/273207
5251|3090|273207|0|101|5065269349|1|2024-02-01|1|PC|"Round steel brush HIT-RB 5/8"""|4536101557|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/273207
5251|3090|273207|255|101|5065166328|1|2024-01-23|1|PC|"Round steel brush HIT-RB 5/8"""|4536070986|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/273207
5251|3090|273210|0|101|5066986660|1|2024-07-23|1|PC|"Round steel brush HIT-RB 3/4"""|4537080074|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/273210
5251|3090|273211|0|101|5067155983|1|2024-08-12|1|PC|"Round steel brush HIT-RB 7/8"""|4537191219|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/273211
5251|3090|273211|0|101|5066986661|1|2024-07-23|1|PC|"Round steel brush HIT-RB 7/8"""|4537080074|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/273211
5251|3090|273211|156|101|5066352524|1|2024-05-20|1|PC|"Round steel brush HIT-RB 7/8"""|4536737348|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/273211
5251|3090|273211|0|101|5065434917|1|2024-02-19|1|PC|"Round steel brush HIT-RB 7/8"""|4536202937|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/273211
5251|3090|273211|0|101|5065269347|1|2024-02-01|1|PC|"Round steel brush HIT-RB 7/8"""|4536101652|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/273211
5251|3090|273211|255|101|5065166329|1|2024-01-23|1|PC|"Round steel brush HIT-RB 7/8"""|4536070986|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/273211
5251|3090|273212|0|101|5065352385|1|2024-02-10|1|PC|"Round steel brush HIT-RB 1"""|4536158113|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/273212
5251|3090|273214|156|101|5066352775|1|2024-05-20|1|PC|"Round steel brush HIT-RB 1 1/8"""|4536737348|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/273214
5251|3090|273214|0|101|5066203116|1|2024-05-02|1|PC|"Round steel brush HIT-RB 1 1/8"""|4536614761|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/273214
5251|3090|273214|0|101|5065269348|1|2024-02-01|1|PC|"Round steel brush HIT-RB 1 1/8"""|4536101652|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/273214
5251|3090|273214|271|101|5065180686|1|2024-01-24|1|PC|"Round steel brush HIT-RB 1 1/8"""|4536077675|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/273214
5251|3090|273216|0|101|5066203121|1|2024-05-02|1|PC|"Round steel brush HIT-RB 1 1/4"""|4536614761|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/273216
5241|8690|273742|0|101|5066761606|6|2024-06-28|1|PC|Hammer drill UH 700 230V|4536956441|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/273742
5241|8690|273742|0|101|5066634896|1|2024-06-17|1|PC|Hammer drill UH 700 230V|4536885207|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/273742
5241|8690|273742|607|301|4914230531|2|2024-05-06|1|PC|Hammer drill UH 700 230V|0|TF tfr plnt to plnt|142480.0|1.0|0|nan|nan|0|WA|8690/273742
5241|8690|273742|0|101|5065595372|1|2024-03-05|1|PC|Hammer drill UH 700 230V|4536309622|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/273742
5251|3090|273745|161|101|5066533457|1|2024-06-06|1|PC|Hammer drill UH 700 120V|4536831187|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/273745
5241|8690|274087|0|101|5066896778|1|2024-07-12|100|PC|Electr. cable clamp X-EKSC 25 MX|4537041663|GR st.in tr:ac.assg.|0.0|100.0|0|X|B|0|WE|8690/274087
5241|8690|274087|0|101|5066389405|1|2024-05-23|100|PC|Electr. cable clamp X-EKSC 25 MX|4536737396|GR st.in tr:ac.assg.|0.0|100.0|0|X|B|0|WE|8690/274087
5241|8690|281862|0|101|5067290158|1|2024-08-28|1|PC|Hose coupling|4537264555|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/281862
5241|8690|281862|0|101|5065858594|1|2024-03-28|1|PC|Hose coupling|4536457696|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/281862
5241|8690|281862|0|101|5065337416|1|2024-02-08|1|PC|Hose coupling|4536164560|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/281862
5251|3090|282299|218|101|5067453636|1|2024-09-12|1|PC|Pointed chisel TE-CX SM 25|4537317223|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/282299
5251|3090|282299|0|101|5067352318|1|2024-09-03|1|PC|Pointed chisel TE-CX SM 25|4537301991|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/282299
5251|3090|282299|161|101|5066168974|1|2024-04-29|1|PC|Pointed chisel TE-CX SM 25|4536637806|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/282299
5251|3090|282299|0|101|5065640723|1|2024-03-08|1|PC|Pointed chisel TE-CX SM 25|4536345153|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/282299
5251|3090|282299|0|101|5065309284|1|2024-02-07|1|PC|Pointed chisel TE-CX SM 25|4536149843|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/282299
5251|3090|282299|0|101|5065011625|1|2024-01-08|1|PC|Pointed chisel TE-CX SM 25|4535985854|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/282299
5241|8690|282299|0|101|5067081205|1|2024-08-02|1|PC|Pointed chisel TE-CX SM 25|4537144152|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/282299
5241|8690|282299|0|101|5065456686|1|2024-02-21|1|PC|Pointed chisel TE-CX SM 25|4536231043|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/282299
5241|8690|282299|0|101|5065391266|1|2024-02-14|1|PC|Pointed chisel TE-CX SM 25|4536193549|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/282299
5241|8690|282299|0|101|5065253154|1|2024-01-31|1|PC|Pointed chisel TE-CX SM 25|4536118602|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/282299
5211|8790|282299|0|101|5065462799|1|2024-02-21|1|PC|Pointed chisel TE-CX SM 25|4536231612|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8790/282299
5251|3090|282301|218|101|5067453637|1|2024-09-12|1|PC|Flat chisel TE-CX FM 25|4537317223|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/282301
5251|3090|282301|0|101|5066451535|1|2024-05-29|1|PC|Flat chisel TE-CX FM 25|4536788045|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/282301
5251|3090|282301|0|101|5065707375|1|2024-03-14|1|PC|Flat chisel TE-CX FM 25|4536345153|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/282301
5251|3090|282301|0|101|5065339266|1|2024-02-08|1|PC|Flat chisel TE-CX FM 25|4535985854|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/282301
5241|8690|282301|0|101|5067081206|1|2024-08-02|1|PC|Flat chisel TE-CX FM 25|4537144152|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/282301
5241|8690|282301|0|101|5066575941|1|2024-06-11|1|PC|Flat chisel TE-CX FM 25|4536862960|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/282301
5241|8690|282301|0|101|5065391265|1|2024-02-14|1|PC|Flat chisel TE-CX FM 25|4536193549|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/282301
5241|8690|282301|0|101|5065320694|1|2024-02-07|1|PC|Flat chisel TE-CX FM 25|4536156873|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/282301
5241|8690|282301|0|101|5065304427|1|2024-02-06|1|PC|Flat chisel TE-CX FM 25|4536139917|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/282301
5251|3090|282303|0|101|5065309565|1|2024-02-07|1|PC|Scaling chisel TE-CX SC 25/6|4536149843|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/282303
5241|8690|282303|0|101|5066002325|1|2024-04-12|1|PC|Scaling chisel TE-CX SC 25/6|4536542624|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8690/282303
5211|8790|282303|0|101|5065195116|1|2024-01-25|1|PC|Scaling chisel TE-CX SC 25/6|4536084111|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|8790/282303
5211|8790|282341|8710|101|5066460684|1|2024-05-30|1|PC|Quick-release chuck TE 16/TE 30|4536797826|GR stock in transit|0.0|1.0|0|X|B|0|WE|8790/282341
5251|3090|282987|0|101|5066636691|1|2024-06-17|1|PC|Chuck DD-CS-BL|4536893530|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/282987
5251|3090|282990|0|101|5067244378|1|2024-08-22|1|PC|"Jack screw DD-CS-1/2"""|4537221298|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/282990
5251|3090|282990|160|101|5066590725|1|2024-06-12|1|PC|"Jack screw DD-CS-1/2"""|4536869624|GR stock in transit|0.0|1.0|0|X|B|0|WE|3090/282990
5251|3090|282990|0|101|5066120504|1|2024-04-24|1|PC|"Jack screw DD-CS-1/2"""|4536604271|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/282990
5251|3090|282990|0|101|5065917551|1|2024-04-04|1|PC|"Jack screw DD-CS-1/2"""|4536466442|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/282990
5251|3090|282990|0|101|5065889996|1|2024-04-02|1|PC|"Jack screw DD-CS-1/2"""|4536469176|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/282990
5251|3090|282990|0|101|5065269476|1|2024-02-02|1|PC|"Jack screw DD-CS-1/2"""|4535835424|GR st.in tr:ac.assg.|0.0|1.0|0|X|B|0|WE|3090/282990
