ShPt,Plnt,SLoc,Delivery,Material,Item_Description,DlvQty,BUn,Supplier_Name,OPS,WM,GM,Delivdate,key_plant,key_material
8330,8330,1,681047966,369685,Tampa de calha MQZ-E41,50.0,PC,HILTI,0,0,A,2024-10-08,8330/369685,8330/369685
8330,8330,1,681048020,370598,Tampa de calha MQZ-E21,1600.0,PC,HILTI,0,0,A,2024-10-08,8330/370598,8330/370598
8330,8330,1,681048021,370598,Tampa de calha MQZ-E21,950.0,PC,HILTI,0,0,A,2024-10-08,8330/370598,8330/370598
8650,8650,1,206240480,370640,Junta embal.,3.0,PC,HILTI,0,0,A,2024-03-29,8650/370640,8650/370640
8650,8650,1,206240480,370641,Anillo de detención embal.,1.0,PC,HILTI,0,0,A,2024-03-29,8650/370641,8650/370641
3000,3000,1,681035253,371371,Arandela de plástico X-SW 60 MX,5000.0,PC,HILTI,0,0,A,2024-10-09,3000/371371,3000/371371
8650,8650,1,681068133,371834,"Vaso de impacto S-NSD 1/2""-11/16"" L",50.0,PC,HILTI,0,0,A,2024-11-13,8650/371834,8650/371834
8650,8650,1,681092204,371834,"Vaso de impacto S-NSD 1/2""-11/16"" L",20.0,PC,HILTI,0,0,A,2024-10-21,8650/371834,8650/371834
3000,3000,1,681149064,371834,"Vaso de impacto S-NSD 1/2""-11/16"" L",1.0,PC,HILTI,0,0,A,2024-09-24,3000/371834,3000/371834
8650,8650,1,680983175,371835,"Vaso de impacto S-NSD 1/2""-3/4"" L",2.0,PC,HILTI,0,0,A,2024-10-16,8650/371835,8650/371835
8650,8650,1,681068132,371835,"Vaso de impacto S-NSD 1/2""-3/4"" L",10.0,PC,HILTI,0,0,A,2024-11-13,8650/371835,8650/371835
3000,3000,1,681149053,371835,"Vaso de impacto S-NSD 1/2""-3/4"" L",1.0,PC,HILTI,0,0,A,2024-09-24,3000/371835,3000/371835
3000,3000,1,681149064,371835,"Vaso de impacto S-NSD 1/2""-3/4"" L",1.0,PC,HILTI,0,0,A,2024-09-24,3000/371835,3000/371835
3000,3000,1,681074970,372097,Pintura cortafuego de cables CP 679 A 20,1.0,PC,HILTI,0,0,A,2024-09-13,3000/372097,3000/372097
3000,3000,1,680792660,373297,Pistón X-6-5-P8,13.0,PC,HILTI,0,0,A,2024-09-13,3000/373297,3000/373297
3000,3000,1,680979484,373297,Pistón X-6-5-P8,12.0,PC,HILTI,0,0,A,2024-10-02,3000/373297,3000/373297
3000,3000,1,681069064,373297,Pistón X-6-5-P8,1.0,PC,nan,0,0,A,2024-10-21,3000/373297,3000/373297
3000,3000,1,681088092,373297,Pistón X-6-5-P8,1.0,PC,HILTI,0,0,A,2024-10-23,3000/373297,3000/373297
3000,3000,1,681150413,373297,Pistón X-6-5-P8,24.0,PC,HILTI,0,0,A,2024-11-06,3000/373297,3000/373297
3000,3000,1,681150413,373297,Pistón X-6-5-P8,40.0,PC,HILTI,0,0,A,2024-11-06,3000/373297,3000/373297
8750,8750,1,681167424,373300,Pistón X-6-5-P10,2.0,PC,HILTI,0,0,A,2024-09-20,8750/373300,8750/373300
8750,8750,1,681167423,373319,Guía pernos X-5-460-F10,2.0,PC,HILTI,0,0,A,2024-09-20,8750/373319,8750/373319
3000,3000,1,681149049,373387,"Hoja de masilla cortafuego CP 617 XL 9""x",1600.0,PC,HILTI,0,0,A,2024-09-24,3000/373387,3000/373387
3000,3000,1,681149049,373387,"Hoja de masilla cortafuego CP 617 XL 9""x",1600.0,PC,HILTI,0,0,A,2024-09-24,3000/373387,3000/373387
3000,3000,1,681149049,373387,"Hoja de masilla cortafuego CP 617 XL 9""x",1600.0,PC,HILTI,0,0,A,2024-09-24,3000/373387,3000/373387
3000,3000,1,680792672,373419,Adaptador BI/BR/BS,11.0,PC,HILTI,0,0,A,2024-09-13,3000/373419,3000/373419
3000,3000,1,680920046,373419,Adaptador BI/BR/BS,11.0,PC,HILTI,0,0,A,2024-09-24,3000/373419,3000/373419
8750,8750,1,680937782,373419,Adaptador BI/BR/BS,2.0,PC,HILTI,0,0,A,2024-09-18,8750/373419,8750/373419
8330,8330,1,680937972,373419,Adaptador BI/BR/BS,7.0,PC,HILTI,0,0,A,2024-09-25,8330/373419,8330/373419
8650,8650,1,206240432,373420,Adaptador BI/BT,2.0,PC,HILTI,0,0,A,2024-03-29,8650/373420,8650/373420
8650,8650,1,206240436,373420,Adaptador BI/BT,48.0,PC,HILTI,0,0,A,2024-03-29,8650/373420,8650/373420
3000,3000,1,680792672,373420,Adaptador BI/BT,16.0,PC,HILTI,0,0,A,2024-09-13,3000/373420,3000/373420
3000,3000,1,680859329,373420,Adaptador BI/BT,16.0,PC,HILTI,0,0,A,2024-09-17,3000/373420,3000/373420
8750,8750,1,681048749,373420,Adaptador BI/BT,1.0,PC,HILTI,0,0,A,2024-10-16,8750/373420,8750/373420
3000,3000,1,681070906,373420,Adaptador BI/BT,3.0,PC,nan,0,0,A,2024-10-24,3000/373420,3000/373420
3000,3000,1,681088062,373420,Adaptador BI/BT,17.0,PC,HILTI,0,0,A,2024-10-23,3000/373420,3000/373420
3000,3000,1,681139701,373420,Adaptador BI/BT,1.0,PC,HILTI,0,0,A,2024-09-19,3000/373420,3000/373420
3000,3000,1,681139701,373420,Adaptador BI/BT,10.0,PC,HILTI,0,0,A,2024-09-19,3000/373420,3000/373420
3000,3000,1,681139702,373420,Adaptador BI/BT,30.0,PC,HILTI,0,0,A,2024-09-19,3000/373420,3000/373420
3000,3000,1,681150410,373420,Adaptador BI/BT,2.0,PC,HILTI,0,0,A,2024-11-06,3000/373420,3000/373420
3000,3000,1,681150412,373420,Adaptador BI/BT,60.0,PC,HILTI,0,0,A,2024-11-06,3000/373420,3000/373420
3000,3000,1,680792686,373422,Adaptador BS/BI,1.0,PC,HILTI,0,0,A,2024-09-13,3000/373422,3000/373422
8650,8650,1,681019336,373552,"Vaso de impacto S-NSD 1/2""-1-1/8"" L",3.0,PC,HILTI,0,0,A,2024-10-16,8650/373552,8650/373552
3000,3000,1,680792666,376231,Pistón X-462-PM,1.0,PC,HILTI,0,0,A,2024-09-13,3000/376231,3000/376231
3000,3000,1,680920062,376365,Herr. fijación directa DX 462 CM,2.0,PC,HILTI,0,0,A,2024-09-24,3000/376365,3000/376365
3000,3000,1,681036371,376365,Herr. fijación directa DX 462 CM,1.0,PC,HILTI,0,0,A,2024-10-09,3000/376365,3000/376365
3000,3000,1,681088071,376365,Herr. fijación directa DX 462 CM,2.0,PC,HILTI,0,0,A,2024-10-23,3000/376365,3000/376365
3000,3000,1,680919999,377418,Herr. fijación directa DX 351 M+E,2.0,PC,HILTI,0,0,A,2024-09-24,3000/377418,3000/377418
3000,3000,1,681150408,377418,Herr. fijación directa DX 351 M+E,2.0,PC,HILTI,0,0,A,2024-11-06,3000/377418,3000/377418
3000,3000,1,681036386,377616,Herr. fijación directa DX 351 BT G,4.0,PC,HILTI,0,0,A,2024-10-09,3000/377616,3000/377616
8750,8750,1,681037403,378246,"Pintura cortafuego CP 673 17,5kg",1.0,PC,HILTI,0,0,A,2024-09-13,8750/378246,8750/378246
8750,8750,1,681047776,378246,"Pintura cortafuego CP 673 17,5kg",1.0,PC,HILTI,0,0,A,2024-10-16,8750/378246,8750/378246
8750,8750,1,681047741,378544,Anclaje de expansión HKD M12x50,600.0,PC,HILTI,0,0,A,2024-10-16,8750/378544,8750/378544
8750,8750,1,681047741,378544,Anclaje de expansión HKD M12x50,600.0,PC,HILTI,0,0,A,2024-10-16,8750/378544,8750/378544
8750,8750,1,681047752,378553,Anclaje de expansión HKD M12x50 balde,1000.0,PC,HILTI,0,0,A,2024-10-16,8750/378553,8750/378553
3000,3000,1,680792676,378663,Trípode con manivela PA 921,3.0,PC,HILTI,0,0,A,2024-09-13,3000/378663,3000/378663
8750,8750,1,680937808,378663,Trípode con manivela PA 921,3.0,PC,HILTI,0,0,A,2024-09-18,8750/378663,8750/378663
8650,8650,1,681047856,378663,Trípode con manivela PA 921,1.0,PC,HILTI,0,0,A,2024-09-30,8650/378663,8650/378663
3000,3000,1,680859343,378675,Guía pernos X-351 BT FG G,2.0,PC,HILTI,0,0,A,2024-09-17,3000/378675,3000/378675
8750,8750,1,681047751,381401,Anclaje tornillo HUS 6x80,2000.0,PC,HILTI,0,0,A,2024-10-16,8750/381401,8750/381401
8750,8750,1,681047751,381402,Anclaje tornillo HUS 6x100,600.0,PC,HILTI,0,0,A,2024-10-16,8750/381402,8750/381402
8750,8750,1,681047751,381402,Anclaje tornillo HUS 6x100,1500.0,PC,HILTI,0,0,A,2024-10-16,8750/381402,8750/381402
8750,8750,1,681047751,381403,Anclaje tornillo HUS 6x120,4000.0,PC,HILTI,0,0,A,2024-10-16,8750/381403,8750/381403
8750,8750,1,681047755,381404,Anclaje tornillo HUS 6x140,4000.0,PC,HILTI,0,0,A,2024-10-16,8750/381404,8750/381404
8330,8330,1,680937931,382278,Cinzel pá TE-YX SP 50,1.0,PC,HILTI,0,0,A,2024-09-25,8330/382278,8330/382278
8650,8650,1,680995992,382390,Adaptador TE-Y-AD,18.0,PC,HILTI,0,0,A,2024-09-23,8650/382390,8650/382390
3000,3000,1,681088088,382390,Adaptador TE-Y-AD,2.0,PC,HILTI,0,0,A,2024-10-23,3000/382390,3000/382390
8650,8650,1,681106388,382390,Adaptador TE-Y-AD,18.0,PC,HILTI,0,0,A,2024-10-14,8650/382390,8650/382390
3000,3000,1,681139701,382390,Adaptador TE-Y-AD,3.0,PC,HILTI,0,0,A,2024-09-19,3000/382390,3000/382390
3000,3000,1,681150410,382390,Adaptador TE-Y-AD,2.0,PC,HILTI,0,0,A,2024-11-06,3000/382390,3000/382390
3000,3000,1,681150410,382390,Adaptador TE-Y-AD,2.0,PC,HILTI,0,0,A,2024-11-06,3000/382390,3000/382390
3000,3000,1,681149047,383249,Martillo perforador TE 2 120V caja,80.0,PC,HILTI,0,0,A,2024-09-24,3000/383249,3000/383249
8750,8750,1,207761463,385134,Clavo chapa perfilada X-ENP2K-20 L15 MX,1000.0,PC,HILTI,0,0,A,2023-05-02,8750/385134,8750/385134
8750,8750,1,207799776,385134,Clavo chapa perfilada X-ENP2K-20 L15 MX,1000.0,PC,HILTI,0,0,A,2023-02-13,8750/385134,8750/385134
8330,8330,1,680889272,385462,"Varão de bucha HAS-R 304 SS 3/8""x5-1/8""",120.0,PC,HILTI,0,0,A,2024-09-25,8330/385462,8330/385462
8330,8330,1,681092197,385462,"Varão de bucha HAS-R 304 SS 3/8""x5-1/8""",20.0,PC,HILTI,0,0,A,2024-10-14,8330/385462,8330/385462
3000,3000,1,681122743,385462,"Varilla anclaje HAS-R 304 SS 3/8""x5-1/8""",200.0,PC,HILTI OPERACIONES DE MEXICO,0,0,A,2024-09-17,3000/385462,3000/385462
3000,3000,1,681122743,385462,"Varilla anclaje HAS-R 304 SS 3/8""x5-1/8""",200.0,PC,HILTI OPERACIONES DE MEXICO,0,0,A,2024-09-17,3000/385462,3000/385462
3000,3000,1,681122743,385462,"Varilla anclaje HAS-R 304 SS 3/8""x5-1/8""",200.0,PC,HILTI OPERACIONES DE MEXICO,0,0,A,2024-09-17,3000/385462,3000/385462
8330,8330,1,680810685,385464,"Varão de bucha HAS-R 304 SS 1/2""x6-1/2""",100.0,PC,HILTI,0,0,A,2024-09-25,8330/385464,8330/385464
8330,8330,1,680810689,385464,"Varão de bucha HAS-R 304 SS 1/2""x6-1/2""",120.0,PC,HILTI,0,0,A,2024-09-25,8330/385464,8330/385464
8330,8330,1,680889278,385464,"Varão de bucha HAS-R 304 SS 1/2""x6-1/2""",160.0,PC,HILTI,0,0,A,2024-09-25,8330/385464,8330/385464
8330,8330,1,680994100,385464,"Varão de bucha HAS-R 304 SS 1/2""x6-1/2""",40.0,PC,HILTI,0,0,A,2024-09-30,8330/385464,8330/385464
8330,8330,1,680810680,385465,"Varão de bucha HAS-R 304 SS 1/2""x8""",10.0,PC,HILTI,0,0,A,2024-09-25,8330/385465,8330/385465
3000,3000,1,681122744,385467,"Varilla anclaje HAS-R 304 SS 5/8""x7-5/8""",80.0,PC,HILTI OPERACIONES DE MEXICO,0,0,A,2024-09-17,3000/385467,3000/385467
8330,8330,1,680889274,385469,"Varão de bucha HAS-R 304 SS 3/4""x9-5/8""",10.0,PC,HILTI,0,0,A,2024-09-25,8330/385469,8330/385469
8330,8330,1,680810678,385473,"Varão de bucha HAS-R 304 SS 7/8""x10""",10.0,PC,HILTI,0,0,A,2024-09-25,8330/385473,8330/385473
8330,8330,1,680889281,385473,"Varão de bucha HAS-R 304 SS 7/8""x10""",20.0,PC,HILTI,0,0,A,2024-09-25,8330/385473,8330/385473
3000,3000,1,681088780,385875,Anclaje de chapa HLC-EO 8x40,550.0,PC,HILTI,0,0,A,2024-10-23,3000/385875,3000/385875
8330,8330,1,681047932,386402,Abraç residencial MP-HI 8-12 M8/M10,75.0,PC,HILTI,0,0,A,2024-10-08,8330/386402,8330/386402
8650,8650,1,681105461,386402,Abraz. residencial MP-HI 8-12 M8/M10,25.0,PC,HILTI,0,0,A,2024-10-14,8650/386402,8650/386402
8330,8330,1,681023364,386403,Abraç residencial MP-HI 12-16 M8/M10,1000.0,PC,HILTI,0,0,A,2024-10-11,8330/386403,8330/386403
8650,8650,1,681047818,386403,Abraz. residencial MP-HI 12-16 M8/M10,1000.0,PC,HILTI,0,0,A,2024-09-30,8650/386403,8650/386403
8650,8650,1,681105461,386405,Abraz. residencial MP-HI 20-25 M8/M10,1250.0,PC,HILTI,0,0,A,2024-10-14,8650/386405,8650/386405
8330,8330,1,681023362,386407,Abraç residencial MP-HI 31-38 M8/M10,75.0,PC,HILTI,0,0,A,2024-10-11,8330/386407,8330/386407
8650,8650,1,681047818,386407,Abraz. residencial MP-HI 31-38 M8/M10,75.0,PC,HILTI,0,0,A,2024-09-30,8650/386407,8650/386407
8650,8650,1,680995940,386408,Abraz. residencial MP-HI 38-45 M8/M10,100.0,PC,HILTI,0,0,A,2024-09-23,8650/386408,8650/386408
8330,8330,1,681023363,386408,Abraç residencial MP-HI 38-45 M8/M10,150.0,PC,HILTI,0,0,A,2024-10-11,8330/386408,8330/386408
8650,8650,1,681047818,386408,Abraz. residencial MP-HI 38-45 M8/M10,150.0,PC,HILTI,0,0,A,2024-09-30,8650/386408,8650/386408
8650,8650,1,681105461,386410,Abraz. residencial MP-HI 52-59 M8/M10,75.0,PC,HILTI,0,0,A,2024-10-14,8650/386410,8650/386410
8650,8650,1,680995940,386411,Abraz. residencial MP-HI 59-66 M8/M10,150.0,PC,HILTI,0,0,A,2024-09-23,8650/386411,8650/386411
8650,8650,1,206240515,386466,Herr. fijación directa DX 76 PTR,2.0,PC,HILTI,0,0,A,2024-03-29,8650/386466,8650/386466
3000,3000,1,680920922,386468,Suspensión techo X-EHS W10 MX,1200.0,PC,HILTI,0,0,A,2024-09-24,3000/386468,3000/386468
8650,8650,1,681047782,386468,Suspensión techo X-EHS W10 MX,1600.0,PC,HILTI,0,0,A,2024-09-30,8650/386468,8650/386468
8650,8650,1,681105366,386468,Suspensión techo X-EHS W10 MX,1200.0,PC,HILTI,0,0,A,2024-10-14,8650/386468,8650/386468
3000,3000,1,681151165,386468,Suspensión techo X-EHS W10 MX,1200.0,PC,HILTI,0,0,A,2024-11-06,3000/386468,3000/386468
8750,8750,1,681048730,387398,Mordaza MI-SGC-M16,72.0,PC,HILTI,0,0,A,2024-10-16,8750/387398,8750/387398
8750,8750,1,681048731,387398,Mordaza MI-SGC-M16,288.0,PC,HILTI,0,0,A,2024-10-16,8750/387398,8750/387398
8750,8750,1,681048732,387398,Mordaza MI-SGC-M16,12.0,PC,HILTI,0,0,A,2024-10-16,8750/387398,8750/387398
3000,3000,1,680793811,388612,"Abrazadera cuelgue LH 1/2"" M10",200.0,PC,HILTI,0,0,A,2024-09-13,3000/388612,3000/388612
8650,8650,1,206230999,405032,Llave impacto a bat. SIW 22T-A maletín,16.0,PC,HILTI,0,0,A,2024-03-29,8650/405032,8650/405032
3000,3000,1,680979490,406786,Vástago TE-S SH 45,1.0,PC,HILTI,0,0,A,2024-10-02,3000/406786,3000/406786
8750,8750,1,681050725,407500,Varilla anclaje HAS 8.8 M20x1000,70.0,PC,HILTI,0,0,A,2024-10-16,8750/407500,8750/407500
8750,8750,1,681050725,407500,Varilla anclaje HAS 8.8 M20x1000,120.0,PC,HILTI,0,0,A,2024-10-16,8750/407500,8750/407500
8750,8750,1,681050725,407500,Varilla anclaje HAS 8.8 M20x1000,40.0,PC,HILTI,0,0,A,2024-10-16,8750/407500,8750/407500
8750,8750,1,681050726,407500,Varilla anclaje HAS 8.8 M20x1000,230.0,PC,HILTI,0,0,A,2024-10-16,8750/407500,8750/407500
8750,8750,1,681050727,407500,Varilla anclaje HAS 8.8 M20x1000,80.0,PC,HILTI,0,0,A,2024-10-16,8750/407500,8750/407500
8330,8330,1,680998180,407501,Varão de bucha HAS 8.8 M24x1000,25.0,PC,HILTI,0,0,A,2024-10-23,8330/407501,8330/407501
8650,8650,1,680937226,408257,Clip canasta de varilla X-BC-C47 P8,128000.0,PC,HILTI,0,0,A,2024-09-27,8650/408257,8650/408257
8650,8650,1,680937227,408257,Clip canasta de varilla X-BC-C47 P8,14000.0,PC,HILTI,0,0,A,2024-09-27,8650/408257,8650/408257
8650,8650,1,680937227,408257,Clip canasta de varilla X-BC-C47 P8,15000.0,PC,HILTI,0,0,A,2024-09-27,8650/408257,8650/408257
8650,8650,1,680937228,408257,Clip canasta de varilla X-BC-C47 P8,10000.0,PC,HILTI,0,0,A,2024-09-27,8650/408257,8650/408257
8650,8650,1,680961644,408257,Clip canasta de varilla X-BC-C47 P8,17000.0,PC,HILTI,0,0,A,2024-10-07,8650/408257,8650/408257
8650,8650,1,680983170,408257,Clip canasta de varilla X-BC-C47 P8,17000.0,PC,HILTI,0,0,A,2024-10-16,8650/408257,8650/408257
8650,8650,1,680983170,408257,Clip canasta de varilla X-BC-C47 P8,30000.0,PC,HILTI,0,0,A,2024-10-16,8650/408257,8650/408257
8650,8650,1,681019333,408257,Clip canasta de varilla X-BC-C47 P8,7000.0,PC,HILTI,0,0,A,2024-10-16,8650/408257,8650/408257
8650,8650,1,681019333,408257,Clip canasta de varilla X-BC-C47 P8,17000.0,PC,HILTI,0,0,A,2024-10-16,8650/408257,8650/408257
8650,8650,1,681038427,408257,Clip canasta de varilla X-BC-C47 P8,28000.0,PC,HILTI,0,0,A,2024-10-23,8650/408257,8650/408257
8650,8650,1,681038427,408257,Clip canasta de varilla X-BC-C47 P8,26000.0,PC,HILTI,0,0,A,2024-10-23,8650/408257,8650/408257
8650,8650,1,681068122,408257,Clip canasta de varilla X-BC-C47 P8,28000.0,PC,HILTI,0,0,A,2024-11-13,8650/408257,8650/408257
8650,8650,1,681092199,408257,Clip canasta de varilla X-BC-C47 P8,36000.0,PC,HILTI,0,0,A,2024-10-21,8650/408257,8650/408257
8650,8650,1,681128484,408257,Clip canasta de varilla X-BC-C47 P8,32000.0,PC,HILTI,0,0,A,2024-11-13,8650/408257,8650/408257
8650,8650,1,680995992,408458,Bomba de vacío DD VP-U 230V,1.0,PC,HILTI,0,0,A,2024-09-23,8650/408458,8650/408458
8650,8650,1,681047855,408458,Bomba de vacío DD VP-U 230V,3.0,PC,HILTI,0,0,A,2024-09-30,8650/408458,8650/408458
8330,8330,1,680907526,409175,Broca p/ perfurar TE-CX 8/12,90.0,PC,HILTI,0,0,A,2024-09-11,8330/409175,8330/409175
8750,8750,1,680937771,409175,Broca para taladro TE-CX 8/12,1.0,PC,HILTI,0,0,A,2024-09-18,8750/409175,8750/409175
8650,8650,1,206240480,409176,Broca para taladro TE-CX 8/17,22.0,PC,HILTI,0,0,A,2024-03-29,8650/409176,8650/409176
8750,8750,1,680937771,409176,Broca para taladro TE-CX 8/17,30.0,PC,HILTI,0,0,A,2024-09-18,8750/409176,8750/409176
8750,8750,1,680937771,409176,Broca para taladro TE-CX 8/17,10.0,PC,HILTI,0,0,A,2024-09-18,8750/409176,8750/409176
8330,8330,1,680937922,409176,Broca p/ perfurar TE-CX 8/17,10.0,PC,HILTI,0,0,A,2024-09-25,8330/409176,8330/409176
8330,8330,1,680967154,409176,Broca p/ perfurar TE-CX 8/17,10.0,PC,HILTI,0,0,A,2024-09-17,8330/409176,8330/409176
8330,8330,1,680967242,409176,Broca p/ perfurar TE-CX 8/17,10.0,PC,HILTI,0,0,A,2024-09-17,8330/409176,8330/409176
8650,8650,1,680995987,409176,Broca para taladro TE-CX 8/17,2.0,PC,HILTI,0,0,A,2024-09-23,8650/409176,8650/409176
8330,8330,1,680996087,409176,Broca p/ perfurar TE-CX 8/17,15.0,PC,HILTI,0,0,A,2024-10-23,8330/409176,8330/409176
8330,8330,1,681026137,409176,Broca p/ perfurar TE-CX 8/17,10.0,PC,HILTI,0,0,A,2024-10-11,8330/409176,8330/409176
8750,8750,1,681048695,409176,Broca para taladro TE-CX 8/17,5.0,PC,HILTI,0,0,A,2024-10-16,8750/409176,8750/409176
8750,8750,1,681048695,409176,Broca para taladro TE-CX 8/17,25.0,PC,HILTI,0,0,A,2024-10-16,8750/409176,8750/409176
8330,8330,1,681077476,409176,Broca p/ perfurar TE-CX 8/17,1.0,PC,HILTI,0,0,A,2024-09-17,8330/409176,8330/409176
8650,8650,1,681106391,409176,Broca para taladro TE-CX 8/17,10.0,PC,HILTI,0,0,A,2024-10-14,8650/409176,8650/409176
3000,3000,1,680792672,409177,Broca para taladro TE-CX 8/22,89.0,PC,HILTI,0,0,A,2024-09-13,3000/409177,3000/409177
8750,8750,1,680937771,409177,Broca para taladro TE-CX 8/22,4.0,PC,HILTI,0,0,A,2024-09-18,8750/409177,8750/409177
8330,8330,1,680967152,409177,Broca p/ perfurar TE-CX 8/22,10.0,PC,HILTI,0,0,A,2024-09-17,8330/409177,8330/409177
8330,8330,1,680967199,409177,Broca p/ perfurar TE-CX 8/22,15.0,PC,HILTI,0,0,A,2024-09-17,8330/409177,8330/409177
8750,8750,1,681048739,409177,Broca para taladro TE-CX 8/22,2.0,PC,HILTI,0,0,A,2024-10-16,8750/409177,8750/409177
8750,8750,1,681048768,409177,Broca para taladro TE-CX 8/22,2.0,PC,HILTI,0,0,A,2024-10-16,8750/409177,8750/409177
3000,3000,1,681150410,409177,Broca para taladro TE-CX 8/22,25.0,PC,HILTI,0,0,A,2024-11-06,3000/409177,3000/409177
8330,8330,1,680967155,409189,Broca p/ perfurar TE-CX 10/22,10.0,PC,HILTI,0,0,A,2024-09-17,8330/409189,8330/409189
8330,8330,1,680967198,409189,Broca p/ perfurar TE-CX 10/22,10.0,PC,HILTI,0,0,A,2024-09-17,8330/409189,8330/409189
8750,8750,1,681048739,409189,Broca para taladro TE-CX 10/22,15.0,PC,HILTI,0,0,A,2024-10-16,8750/409189,8750/409189
3000,3000,1,680859329,409191,Broca para taladro TE-CX 10/37,15.0,PC,HILTI,0,0,A,2024-09-17,3000/409191,3000/409191
3000,3000,1,680920046,409191,Broca para taladro TE-CX 10/37,3.0,PC,HILTI,0,0,A,2024-09-24,3000/409191,3000/409191
8330,8330,1,680907438,409192,Broca p/ perfurar TE-CX 10/47,5.0,PC,HILTI,0,0,A,2024-09-11,8330/409192,8330/409192
8330,8330,1,680907445,409192,Broca p/ perfurar TE-CX 10/47,23.0,PC,HILTI,0,0,A,2024-09-11,8330/409192,8330/409192
8330,8330,1,680907568,409192,Broca p/ perfurar TE-CX 10/47,8.0,PC,HILTI,0,0,A,2024-09-11,8330/409192,8330/409192
8330,8330,1,680907570,409192,Broca p/ perfurar TE-CX 10/47,4.0,PC,HILTI,0,0,A,2024-09-11,8330/409192,8330/409192
8750,8750,1,681048716,409303,Juego de accesorios DD M16,1.0,PC,HILTI,0,0,A,2024-10-16,8750/409303,8750/409303
8750,8750,1,681048750,409303,Juego de accesorios DD M16,2.0,PC,HILTI,0,0,A,2024-10-16,8750/409303,8750/409303
8650,8650,1,206240480,409313,Pistón 36/DNI embal.,30.0,PC,HILTI,0,0,A,2024-03-29,8650/409313,8650/409313
3000,3000,1,680792672,409313,Pistón 36/DNI embal.,2.0,PC,HILTI,0,0,A,2024-09-13,3000/409313,3000/409313
3000,3000,1,680859329,409313,Pistón 36/DNI embal.,2.0,PC,HILTI,0,0,A,2024-09-17,3000/409313,3000/409313
8330,8330,1,680907563,409313,Pistão 36/DNI embal.,25.0,PC,HILTI,0,0,A,2024-09-11,8330/409313,8330/409313
3000,3000,1,680792672,409314,Pistón E72/DNI embal.,5.0,PC,HILTI,0,0,A,2024-09-13,3000/409314,3000/409314
3000,3000,1,680859329,409314,Pistón E72/DNI embal.,1.0,PC,HILTI,0,0,A,2024-09-17,3000/409314,3000/409314
3000,3000,1,680859329,409314,Pistón E72/DNI embal.,3.0,PC,HILTI,0,0,A,2024-09-17,3000/409314,3000/409314
3000,3000,1,680979490,409314,Pistón E72/DNI embal.,13.0,PC,HILTI,0,0,A,2024-10-02,3000/409314,3000/409314
3000,3000,1,681036374,409314,Pistón E72/DNI embal.,1.0,PC,HILTI,0,0,A,2024-10-09,3000/409314,3000/409314
3000,3000,1,681150410,409314,Pistón E72/DNI embal.,2.0,PC,HILTI,0,0,A,2024-11-06,3000/409314,3000/409314
8330,8330,1,680810688,409499,"Fixação de expansão HDI-P 3/8""",1200.0,PC,HILTI,0,0,A,2024-09-25,8330/409499,8330/409499
3000,3000,1,680859968,411287,Trípode PMA 20,12.0,PC,HILTI,0,0,A,2024-09-17,3000/411287,3000/411287
3000,3000,1,680980549,411287,Trípode PMA 20,4.0,PC,HILTI,0,0,A,2024-10-07,3000/411287,3000/411287
3000,3000,1,680980551,411287,Trípode PMA 20,4.0,PC,HILTI,0,0,A,2024-10-07,3000/411287,3000/411287
3000,3000,1,680980553,411287,Trípode PMA 20,4.0,PC,HILTI,0,0,A,2024-10-07,3000/411287,3000/411287
8650,8650,1,681047782,411287,Trípode PMA 20,12.0,PC,HILTI,0,0,A,2024-09-30,8650/411287,8650/411287
3000,3000,1,680859974,413424,"Tornillo autotalad S-MD03Z 6,3x32",2500.0,PC,HILTI,0,0,A,2024-09-17,3000/413424,3000/413424
3000,3000,1,681151165,413424,"Tornillo autotalad S-MD03Z 6,3x32",5000.0,PC,HILTI,0,0,A,2024-11-06,3000/413424,3000/413424
8330,8330,1,680907480,414472,"Ferr. de instalação HKD-TE-CX M6 1/4""x25",5.0,PC,HILTI,0,0,A,2024-09-11,8330/414472,8330/414472
8330,8330,1,680937933,414472,"Ferr. de instalação HKD-TE-CX M6 1/4""x25",1.0,PC,HILTI,0,0,A,2024-09-25,8330/414472,8330/414472
8330,8330,1,681137026,414472,"Ferr. de instalação HKD-TE-CX M6 1/4""x25",1.0,PC,HILTI,0,0,A,2024-10-29,8330/414472,8330/414472
8330,8330,1,680988169,416475,Cartucho DX 6.8/11 M10 STD preto,10000.0,PC,HILTI,0,0,A,2024-09-25,8330/416475,8330/416475
3000,3000,1,680955068,416484,DX cartucho 6.8/18 M10 STD rojo,100000.0,PC,HILTI,0,0,A,2024-10-30,3000/416484,3000/416484
3000,3000,1,680955068,416484,DX cartucho 6.8/18 M10 STD rojo,19100.0,PC,HILTI,0,0,A,2024-10-30,3000/416484,3000/416484
3000,3000,1,680663983,416486,DX cartucho 6.8/18 M10 STD negro,43000.0,PC,HILTI,0,0,A,2024-10-30,3000/416486,3000/416486
3000,3000,1,680663983,416486,DX cartucho 6.8/18 M10 STD negro,7000.0,PC,HILTI,0,0,A,2024-10-30,3000/416486,3000/416486
8750,8750,1,681047742,416745,Anclaje tornillo HUS3-P 6x40/5,900.0,PC,HILTI,0,0,A,2024-10-16,8750/416745,8750/416745
