POrg|Plnt|SLoc|Material|Type|Doc_Date|Supplier|Pur_Doc|Quantity|OUn|Quantity1|SKU|PGr|Net_Price|Crcy|Per|To_be_del_1|To_be_del_2|To_be_inv_1|To_be_inv_2|key_plant|key_material
8300|8330|1|2264520|NB|2024-09-13|9999       HILTI|4537360373|252.0|PC|252.0|PC|L11|41.97|USD|10.0|252.0|1057.64|0.0|0.0|8330/2264520|8300/2264520
8300|8330|1|2203546|NB|2024-09-13|9999       HILTI|4537360374|168.0|PC|168.0|PC|L11|31.47|USD|100.0|168.0|52.87|0.0|0.0|8330/2203546|8300/2203546
8300|8330|1|2205246|NB|2024-09-13|9999       HILTI|4537360375|200.0|PC|200.0|PC|L11|8.09|USD|10.0|200.0|161.8|0.0|0.0|8330/2205246|8300/2205246
8300|8330|1|2262104|NB|2024-09-13|9999       HILTI|4537360376|168.0|PC|168.0|PC|L11|42.73|USD|100.0|168.0|71.79|0.0|0.0|8330/2262104|8300/2262104
8300|8330|1|2264520|NB|2024-09-13|9999       HILTI|4537360377|84.0|PC|84.0|PC|L11|41.97|USD|10.0|84.0|352.55|0.0|0.0|8330/2264520|8300/2264520
8300|8330|1|2264813|NB|2024-09-13|9999       HILTI|4537360378|84.0|PC|84.0|PC|L11|12.63|USD|1.0|84.0|1060.92|0.0|0.0|8330/2264813|8300/2264813
8300|8330|1|2287444|NB|2024-09-13|9999       HILTI|4537360379|100.0|PC|100.0|PC|L11|157.08|USD|10.0|100.0|1570.8|0.0|0.0|8330/2287444|8300/2287444
8300|8330|1|2216396|NB|2024-09-13|9999       HILTI|4537360380|100.0|PC|100.0|PC|L11|21.36|USD|100.0|100.0|21.36|0.0|0.0|8330/2216396|8300/2216396
8300|8330|1|2226734|NB|2024-09-13|9999       HILTI|4537360381|15.0|PC|15.0|PC|L11|12.2|USD|1.0|15.0|183.0|0.0|0.0|8330/2226734|8300/2226734
8300|8330|1|2226739|NB|2024-09-13|9999       HILTI|4537360382|35.0|PC|35.0|PC|L11|18.43|USD|1.0|35.0|645.05|0.0|0.0|8330/2226739|8300/2226739
8650|8650|1|2334277|NB|2024-09-13|9999       HILTI|4537363093|480.0|PC|480.0|PC|CL1|207524.0|CLP|10.0|480.0|9961152.0|0.0|0.0|8650/2334277|8650/2334277
8650|8650|1|2334277|NB|2024-09-13|9999       HILTI|4537363094|480.0|PC|480.0|PC|CL1|207524.0|CLP|10.0|480.0|9961152.0|0.0|0.0|8650/2334277|8650/2334277
8650|8650|1|2031400|NB|2024-09-13|9999       HILTI|4537363095|480.0|PC|480.0|PC|CL1|9113.0|CLP|1.0|480.0|4374240.0|0.0|0.0|8650/2031400|8650/2031400
8650|8650|1|2334277|NB|2024-09-13|9999       HILTI|4537363096|480.0|PC|480.0|PC|CL1|207524.0|CLP|10.0|480.0|9961152.0|0.0|0.0|8650/2334277|8650/2334277
8650|8650|1|2334277|NB|2024-09-13|9999       HILTI|4537363097|480.0|PC|480.0|PC|CL1|207524.0|CLP|10.0|480.0|9961152.0|0.0|0.0|8650/2334277|8650/2334277
8650|8650|1|2123404|NB|2024-09-13|9999       HILTI|4537363098|480.0|PC|480.0|PC|CL1|20195.0|CLP|1.0|480.0|9693600.0|0.0|0.0|8650/2123404|8650/2123404
8650|8650|1|2123404|NB|2024-09-13|9999       HILTI|4537363099|480.0|PC|480.0|PC|CL1|20195.0|CLP|1.0|480.0|9693600.0|0.0|0.0|8650/2123404|8650/2123404
8650|8650|1|2123404|NB|2024-09-13|9999       HILTI|4537363100|480.0|PC|480.0|PC|CL1|20195.0|CLP|1.0|480.0|9693600.0|0.0|0.0|8650/2123404|8650/2123404
8650|8650|1|2123404|NB|2024-09-13|9999       HILTI|4537363101|480.0|PC|480.0|PC|CL1|20195.0|CLP|1.0|480.0|9693600.0|0.0|0.0|8650/2123404|8650/2123404
8650|8650|1|2123404|NB|2024-09-13|9999       HILTI|4537363102|480.0|PC|480.0|PC|CL1|20195.0|CLP|1.0|480.0|9693600.0|0.0|0.0|8650/2123404|8650/2123404
8650|8650|1|2123404|NB|2024-09-13|9999       HILTI|4537363103|480.0|PC|480.0|PC|CL1|20195.0|CLP|1.0|480.0|9693600.0|0.0|0.0|8650/2123404|8650/2123404
8650|8650|1|2123404|NB|2024-09-13|9999       HILTI|4537363104|480.0|PC|480.0|PC|CL1|20195.0|CLP|1.0|480.0|9693600.0|0.0|0.0|8650/2123404|8650/2123404
8650|8650|1|2123404|NB|2024-09-13|9999       HILTI|4537363105|480.0|PC|480.0|PC|CL1|20195.0|CLP|1.0|480.0|9693600.0|0.0|0.0|8650/2123404|8650/2123404
8650|8650|1|2123404|NB|2024-09-13|9999       HILTI|4537363106|480.0|PC|480.0|PC|CL1|20195.0|CLP|1.0|480.0|9693600.0|0.0|0.0|8650/2123404|8650/2123404
8650|8650|1|2123404|NB|2024-09-13|9999       HILTI|4537363107|480.0|PC|480.0|PC|CL1|20195.0|CLP|1.0|480.0|9693600.0|0.0|0.0|8650/2123404|8650/2123404
8650|8650|1|2123404|NB|2024-09-13|9999       HILTI|4537363108|480.0|PC|480.0|PC|CL1|20195.0|CLP|1.0|480.0|9693600.0|0.0|0.0|8650/2123404|8650/2123404
8650|8650|1|2123404|NB|2024-09-13|9999       HILTI|4537363109|480.0|PC|480.0|PC|CL1|20195.0|CLP|1.0|480.0|9693600.0|0.0|0.0|8650/2123404|8650/2123404
8650|8650|1|2123404|NB|2024-09-13|9999       HILTI|4537363110|480.0|PC|480.0|PC|CL1|20195.0|CLP|1.0|480.0|9693600.0|0.0|0.0|8650/2123404|8650/2123404
8650|8650|1|2123404|NB|2024-09-13|9999       HILTI|4537363111|480.0|PC|480.0|PC|CL1|20195.0|CLP|1.0|480.0|9693600.0|0.0|0.0|8650/2123404|8650/2123404
8650|8650|1|2123404|NB|2024-09-13|9999       HILTI|4537363112|480.0|PC|480.0|PC|CL1|20195.0|CLP|1.0|480.0|9693600.0|0.0|0.0|8650/2123404|8650/2123404
8650|8650|1|2123404|NB|2024-09-13|9999       HILTI|4537363113|480.0|PC|480.0|PC|CL1|20195.0|CLP|1.0|480.0|9693600.0|0.0|0.0|8650/2123404|8650/2123404
8650|8650|1|2123404|NB|2024-09-13|9999       HILTI|4537363114|480.0|PC|480.0|PC|CL1|20195.0|CLP|1.0|480.0|9693600.0|0.0|0.0|8650/2123404|8650/2123404
8650|8650|1|2123404|NB|2024-09-13|9999       HILTI|4537363115|480.0|PC|480.0|PC|CL1|20195.0|CLP|1.0|480.0|9693600.0|0.0|0.0|8650/2123404|8650/2123404
8650|8650|1|2123404|NB|2024-09-13|9999       HILTI|4537363116|480.0|PC|480.0|PC|CL1|20195.0|CLP|1.0|480.0|9693600.0|0.0|0.0|8650/2123404|8650/2123404
8650|8650|1|2123404|NB|2024-09-13|9999       HILTI|4537363117|480.0|PC|480.0|PC|CL1|20195.0|CLP|1.0|480.0|9693600.0|0.0|0.0|8650/2123404|8650/2123404
8650|8650|1|2123404|NB|2024-09-13|9999       HILTI|4537363118|480.0|PC|480.0|PC|CL1|20195.0|CLP|1.0|480.0|9693600.0|0.0|0.0|8650/2123404|8650/2123404
8650|8650|1|2123404|NB|2024-09-13|9999       HILTI|4537363119|480.0|PC|480.0|PC|CL1|20195.0|CLP|1.0|480.0|9693600.0|0.0|0.0|8650/2123404|8650/2123404
8650|8650|1|2123404|NB|2024-09-13|9999       HILTI|4537363120|480.0|PC|480.0|PC|CL1|20195.0|CLP|1.0|480.0|9693600.0|0.0|0.0|8650/2123404|8650/2123404
8650|8650|1|2123404|NB|2024-09-13|9999       HILTI|4537363121|480.0|PC|480.0|PC|CL1|20195.0|CLP|1.0|480.0|9693600.0|0.0|0.0|8650/2123404|8650/2123404
8750|8750|1|373319|NB|2024-09-13|9999       HILTI|4537364953|2.0|PC|2.0|PC|L04|95.28|USD|1.0|2.0|190.56|0.0|0.0|8750/373319|8750/373319
8750|8750|1|373300|NB|2024-09-13|9999       HILTI|4537364954|2.0|PC|2.0|PC|L04|12.76|USD|1.0|2.0|25.52|0.0|0.0|8750/373300|8750/373300
8650|8650|1|336432|NB|2024-09-12|9999       HILTI|4537349472|100.0|PC|100.0|PC|CL1|629420.0|CLP|100.0|100.0|629420.0|0.0|0.0|8650/336432|8650/336432
8650|8650|1|282562|NB|2024-09-12|9999       HILTI|4537349473|15.0|PC|15.0|PC|CL1|3074068.0|CLP|100.0|15.0|461110.0|0.0|0.0|8650/282562|8650/282562
3000|3000|1|2183658|NB|2024-09-12|9999       HILTI|4537355570|1.0|PC|1.0|PC|MX1|1798.03|MXN|1.0|1.0|1798.03|0.0|0.0|3000/2183658|3000/2183658
3000|3000|1|2183657|NB|2024-09-12|9999       HILTI|4537355570|1.0|PC|1.0|PC|MX1|1798.03|MXN|1.0|1.0|1798.03|0.0|0.0|3000/2183657|3000/2183657
3000|3000|1|2183656|NB|2024-09-12|9999       HILTI|4537355570|1.0|PC|1.0|PC|MX1|1798.03|MXN|1.0|1.0|1798.03|0.0|0.0|3000/2183656|3000/2183656
3000|3000|1|2291198|NB|2024-09-12|9999       HILTI|4537355572|30.0|PC|30.0|PC|MX1|5366.39|MXN|1.0|30.0|160991.7|0.0|0.0|3000/2291198|3000/2291198
3000|3000|1|2291198|NB|2024-09-12|9999       HILTI|4537355573|12.0|PC|12.0|PC|MX1|5366.39|MXN|1.0|12.0|64396.68|0.0|0.0|3000/2291198|3000/2291198
8650|8650|0|0|NB|2024-09-12|1057840    METALURGICA GAYMER  SPA|4537357054|10.0|PC||nan|CL1|12520.0|CLP|1.0|10.0|125200.0|10.0|125200.0|8650/0|8650/0
8650|8650|1|3546682|NB|2024-09-12|1057840    METALURGICA GAYMER  SPA|4537357182|420.0|PC|420.0|PC|L01|4253.0|CLP|1.0|420.0|1786260.0|420.0|1786260.0|8650/3546682|8650/3546682
8650|8650|1|3546693|NB|2024-09-12|1057840    METALURGICA GAYMER  SPA|4537357182|140.0|PC|140.0|PC|L01|2117.0|CLP|1.0|140.0|296380.0|140.0|296380.0|8650/3546693|8650/3546693
8650|8650|1|3546672|NB|2024-09-12|1057840    METALURGICA GAYMER  SPA|4537357182|66.0|PC|66.0|PC|L01|6208.0|CLP|1.0|66.0|409728.0|66.0|409728.0|8650/3546672|8650/3546672
8650|8650|1|3546684|NB|2024-09-12|1057840    METALURGICA GAYMER  SPA|4537357182|12.0|PC|12.0|PC|L01|2812.0|CLP|1.0|12.0|33744.0|12.0|33744.0|8650/3546684|8650/3546684
8650|8650|1|3124415|NB|2024-09-12|1057840    METALURGICA GAYMER  SPA|4537357182|432.0|PC|432.0|PC|L01|365.0|CLP|1.0|432.0|157680.0|432.0|157680.0|8650/3124415|8650/3124415
8650|8650|1|3123245|NB|2024-09-12|1057840    METALURGICA GAYMER  SPA|4537357182|140.0|PC|140.0|PC|L01|305.0|CLP|1.0|140.0|42700.0|140.0|42700.0|8650/3123245|8650/3123245
8650|8650|1|3123011|NB|2024-09-12|1057840    METALURGICA GAYMER  SPA|4537357182|66.0|PC|66.0|PC|L01|611.0|CLP|1.0|66.0|40326.0|66.0|40326.0|8650/3123011|8650/3123011
3000|3000|1|2005206|NB|2024-09-11|9999       HILTI|4537343522|7.0|PC|7.0|PC|MX1|22844.69|MXN|1.0|7.0|159912.83|0.0|0.0|3000/2005206|3000/2005206
3000|3000|1|2005206|NB|2024-09-11|9999       HILTI|4537343523|1.0|PC|1.0|PC|MX1|22844.69|MXN|1.0|1.0|22844.69|0.0|0.0|3000/2005206|3000/2005206
3000|3000|1|2370436|NB|2024-09-11|9999       HILTI|4537343524|10.0|PC|10.0|PC|MX1|22382.92|MXN|1.0|10.0|223829.2|0.0|0.0|3000/2370436|3000/2370436
3000|3000|1|2005206|NB|2024-09-11|9999       HILTI|4537343525|7.0|PC|7.0|PC|MX1|22844.69|MXN|1.0|7.0|159912.83|0.0|0.0|3000/2005206|3000/2005206
3000|3000|1|2005206|NB|2024-09-11|9999       HILTI|4537343526|1.0|PC|1.0|PC|MX1|22844.69|MXN|1.0|1.0|22844.69|0.0|0.0|3000/2005206|3000/2005206
3000|3000|1|2156392|NB|2024-09-11|9999       HILTI|4537343527|57600.0|PC|57600.0|PC|MX1|1733.97|MXN|1.0|57600.0|99876.67|0.0|0.0|3000/2156392|3000/2156392
3000|3000|1|2101547|NB|2024-09-11|9999       HILTI|4537343527|86400.0|PC|86400.0|PC|MX1|2630.31|MXN|1.0|86400.0|227258.78|0.0|0.0|3000/2101547|3000/2101547
3000|3000|1|2156216|NB|2024-09-11|9999       HILTI|4537343528|19200.0|PC|19200.0|PC|MX1|2238.58|MXN|1.0|19200.0|42980.74|0.0|0.0|3000/2156216|3000/2156216
3000|3000|1|2156218|NB|2024-09-11|9999       HILTI|4537343528|14400.0|PC|14400.0|PC|MX1|2264.63|MXN|1.0|14400.0|32610.67|0.0|0.0|3000/2156218|3000/2156218
3000|3000|1|2101547|NB|2024-09-11|9999       HILTI|4537343528|7200.0|PC|7200.0|PC|MX1|2630.31|MXN|1.0|7200.0|18938.23|0.0|0.0|3000/2101547|3000/2101547
3000|3000|1|2042971|NB|2024-09-11|9999       HILTI|4537343528|4000.0|PC|4000.0|PC|MX1|723.32|MXN|100.0|4000.0|28932.8|0.0|0.0|3000/2042971|3000/2042971
3000|3000|1|283508|NB|2024-09-11|9999       HILTI|4537343528|6000.0|PC|6000.0|PC|MX1|329.94|MXN|100.0|6000.0|19796.4|0.0|0.0|3000/283508|3000/283508
3000|3000|1|2042971|NB|2024-09-11|9999       HILTI|4537343529|32000.0|PC|32000.0|PC|MX1|723.32|MXN|100.0|32000.0|231462.4|0.0|0.0|3000/2042971|3000/2042971
3000|3000|1|2042971|NB|2024-09-11|9999       HILTI|4537343530|1000.0|PC|1000.0|PC|MX1|723.32|MXN|100.0|1000.0|7233.2|0.0|0.0|3000/2042971|3000/2042971
3000|3000|1|237345|NB|2024-09-11|9999       HILTI|4537343531|2300.0|PC|2300.0|PC|MX1|87.59|MXN|100.0|2300.0|2014.57|0.0|0.0|3000/237345|3000/237345
3000|3000|1|237345|NB|2024-09-11|9999       HILTI|4537343532|18000.0|PC|18000.0|PC|MX1|87.59|MXN|100.0|18000.0|15766.2|0.0|0.0|3000/237345|3000/237345
3000|3000|1|2190880|NB|2024-09-11|9999       HILTI|4537343533|1.0|PC|1.0|PC|MX1|123229.92|MXN|1.0|1.0|123229.92|0.0|0.0|3000/2190880|3000/2190880
3000|3000|1|2134761|NB|2024-09-11|9999       HILTI|4537343534|2.0|PC|2.0|PC|MX1|22720.3|MXN|1.0|2.0|45440.6|0.0|0.0|3000/2134761|3000/2134761
3000|3000|1|2194599|NB|2024-09-11|9999       HILTI|4537343535|1.0|PC|1.0|PC|MX1|34277.22|MXN|1.0|1.0|34277.22|0.0|0.0|3000/2194599|3000/2194599
3000|3000|1|273118|NB|2024-09-11|9999       HILTI|4537343536|1.0|PC|1.0|PC|MX1|209.47|MXN|1.0|1.0|209.47|0.0|0.0|3000/273118|3000/273118
3000|3000|1|273118|NB|2024-09-11|9999       HILTI|4537343536|1.0|PC|1.0|PC|MX1|209.47|MXN|1.0|1.0|209.47|0.0|0.0|3000/273118|3000/273118
3000|3000|1|2341096|NB|2024-09-11|9999       HILTI|4537343536|1.0|PC|1.0|PC|MX1|1524.82|MXN|10.0|1.0|152.48|0.0|0.0|3000/2341096|3000/2341096
3000|3000|1|212131|NB|2024-09-11|9999       HILTI|4537343537|1.0|PC|1.0|PC|MX1|2723.08|MXN|1.0|1.0|2723.08|0.0|0.0|3000/212131|3000/212131
3000|3000|1|2253115|NB|2024-09-11|9999       HILTI|4537343538|10.0|PC|10.0|PC|MX1|16047.36|MXN|1.0|10.0|160473.6|0.0|0.0|3000/2253115|3000/2253115
3000|3000|1|2253115|NB|2024-09-11|9999       HILTI|4537343539|10.0|PC|10.0|PC|MX1|16047.36|MXN|1.0|10.0|160473.6|0.0|0.0|3000/2253115|3000/2253115
3000|3000|1|2253115|NB|2024-09-11|9999       HILTI|4537343540|5.0|PC|5.0|PC|MX1|16047.36|MXN|1.0|5.0|80236.8|0.0|0.0|3000/2253115|3000/2253115
3000|3000|1|2322754|NB|2024-09-11|9999       HILTI|4537343541|3.0|PC|3.0|PC|MX1|2875.6|MXN|1.0|3.0|8626.8|0.0|0.0|3000/2322754|3000/2322754
3000|3000|1|2313198|NB|2024-09-11|9999       HILTI|4537343542|1.0|PC|1.0|PC|MX1|32944.72|MXN|1.0|1.0|32944.72|0.0|0.0|3000/2313198|3000/2313198
3000|3000|1|2352716|NB|2024-09-11|9999       HILTI|4537343543|5.0|PC|5.0|PC|MX1|2216.77|MXN|1.0|5.0|11083.85|0.0|0.0|3000/2352716|3000/2352716
3000|3000|1|2252745|NB|2024-09-11|9999       HILTI|4537343544|1.0|PC|1.0|PC|MX1|8421.31|MXN|1.0|1.0|8421.31|0.0|0.0|3000/2252745|3000/2252745
3000|3000|1|2168890|NB|2024-09-11|9999       HILTI|4537343545|28.0|PC|28.0|PC|MX1|930.68|MXN|1.0|28.0|26059.04|0.0|0.0|3000/2168890|3000/2168890
3000|3000|1|2241984|NB|2024-09-11|9999       HILTI|4537343545|40.0|PC|40.0|PC|MX1|11050.73|MXN|10.0|40.0|44202.92|0.0|0.0|3000/2241984|3000/2241984
3000|3000|1|2241983|NB|2024-09-11|9999       HILTI|4537343545|40.0|PC|40.0|PC|MX1|8880.65|MXN|10.0|40.0|35522.6|0.0|0.0|3000/2241983|3000/2241983
3000|3000|1|2199633|NB|2024-09-11|9999       HILTI|4537343545|16.0|PC|16.0|PC|MX1|2069.78|MXN|1.0|16.0|33116.48|0.0|0.0|3000/2199633|3000/2199633
3000|3000|1|2105777|NB|2024-09-11|9999       HILTI|4537343546|8.0|PC|8.0|PC|MX1|5729.0|MXN|1.0|8.0|45832.0|0.0|0.0|3000/2105777|3000/2105777
3000|3000|1|2261695|NB|2024-09-11|9999       HILTI|4537343547|3.0|PC|3.0|PC|MX1|53956.03|MXN|10.0|3.0|16186.81|0.0|0.0|3000/2261695|3000/2261695
3000|3000|1|2005843|NB|2024-09-11|9999       HILTI|4537343548|8.0|PC|8.0|PC|MX1|3587.57|MXN|1.0|8.0|28700.56|0.0|0.0|3000/2005843|3000/2005843
3000|3000|1|2341238|NB|2024-09-11|9999       HILTI|4537343549|40.0|PC|40.0|PC|MX1|10332.53|MXN|10.0|40.0|41330.12|0.0|0.0|3000/2341238|3000/2341238
3000|3000|1|2184685|NB|2024-09-11|9999       HILTI|4537343550|40.0|PC|40.0|PC|MX1|14268.41|MXN|10.0|40.0|57073.64|0.0|0.0|3000/2184685|3000/2184685
3000|3000|1|2185610|NB|2024-09-11|9999       HILTI|4537343550|5.0|PC|5.0|PC|MX1|905.35|MXN|1.0|5.0|4526.75|0.0|0.0|3000/2185610|3000/2185610
3000|3000|1|2165921|NB|2024-09-11|9999       HILTI|4537343550|10.0|PC|10.0|PC|MX1|53181.4|MXN|10.0|10.0|53181.4|0.0|0.0|3000/2165921|3000/2165921
3000|3000|1|2165921|NB|2024-09-11|9999       HILTI|4537343550|10.0|PC|10.0|PC|MX1|53181.4|MXN|10.0|10.0|53181.4|0.0|0.0|3000/2165921|3000/2165921
3000|3000|1|2165921|NB|2024-09-11|9999       HILTI|4537343550|10.0|PC|10.0|PC|MX1|53181.4|MXN|10.0|10.0|53181.4|0.0|0.0|3000/2165921|3000/2165921
3000|3000|1|2261689|NB|2024-09-11|9999       HILTI|4537343550|4.0|PC|4.0|PC|MX1|34349.45|MXN|10.0|4.0|13739.78|0.0|0.0|3000/2261689|3000/2261689
3000|3000|1|2261783|NB|2024-09-11|9999       HILTI|4537343550|24.0|PC|24.0|PC|MX1|18795.39|MXN|10.0|24.0|45108.94|0.0|0.0|3000/2261783|3000/2261783
3000|3000|1|251834|NB|2024-09-11|9999       HILTI|4537343550|11.0|PC|11.0|PC|MX1|1305.26|MXN|1.0|11.0|14357.86|0.0|0.0|3000/251834|3000/251834
3000|3000|1|2241984|NB|2024-09-11|9999       HILTI|4537343550|30.0|PC|30.0|PC|MX1|11050.73|MXN|10.0|30.0|33152.19|0.0|0.0|3000/2241984|3000/2241984
3000|3000|1|305903|NB|2024-09-11|9999       HILTI|4537343550|2.0|PC|2.0|PC|MX1|12208.77|MXN|1.0|2.0|24417.54|0.0|0.0|3000/305903|3000/305903
3000|3000|1|2126034|NB|2024-09-11|9999       HILTI|4537343550|10.0|PC|10.0|PC|MX1|2294.49|MXN|1.0|10.0|22944.9|0.0|0.0|3000/2126034|3000/2126034
3000|3000|1|2168875|NB|2024-09-11|9999       HILTI|4537343550|45.0|PC|45.0|PC|MX1|1235.94|MXN|1.0|45.0|55617.3|0.0|0.0|3000/2168875|3000/2168875
3000|3000|1|2076513|NB|2024-09-11|9999       HILTI|4537343550|8.0|PC|8.0|PC|MX1|3062.91|MXN|1.0|8.0|24503.28|0.0|0.0|3000/2076513|3000/2076513
3000|3000|1|2158230|NB|2024-09-11|9999       HILTI|4537343550|4.0|PC|4.0|PC|MX1|2316.92|MXN|1.0|4.0|9267.68|0.0|0.0|3000/2158230|3000/2158230
3000|3000|1|2261682|NB|2024-09-11|9999       HILTI|4537343551|24.0|PC|24.0|PC|MX1|17018.79|MXN|10.0|24.0|40845.1|0.0|0.0|3000/2261682|3000/2261682
3000|3000|1|2010717|NB|2024-09-11|9999       HILTI|4537343552|11.0|PC|11.0|PC|MX1|11885.35|MXN|10.0|11.0|13073.89|0.0|0.0|3000/2010717|3000/2010717
3000|3000|1|2185628|NB|2024-09-11|9999       HILTI|4537343552|2.0|PC|2.0|PC|MX1|3456.96|MXN|1.0|2.0|6913.92|0.0|0.0|3000/2185628|3000/2185628
3000|3000|1|2159818|NB|2024-09-11|9999       HILTI|4537343552|2.0|PC|2.0|PC|MX1|1968.69|MXN|1.0|2.0|3937.38|0.0|0.0|3000/2159818|3000/2159818
3000|3000|1|2261683|NB|2024-09-11|9999       HILTI|4537343552|12.0|PC|12.0|PC|MX1|20263.48|MXN|10.0|12.0|24316.18|0.0|0.0|3000/2261683|3000/2261683
3000|3000|1|2341250|NB|2024-09-11|9999       HILTI|4537343553|10.0|PC|10.0|PC|MX1|16241.34|MXN|10.0|10.0|16241.34|0.0|0.0|3000/2341250|3000/2341250
3000|3000|1|2168877|NB|2024-09-11|9999       HILTI|4537343553|5.0|PC|5.0|PC|MX1|1508.78|MXN|1.0|5.0|7543.9|0.0|0.0|3000/2168877|3000/2168877
3000|3000|1|2107119|NB|2024-09-11|9999       HILTI|4537343553|1.0|PC|1.0|PC|MX1|1894.56|MXN|1.0|1.0|1894.56|0.0|0.0|3000/2107119|3000/2107119
3000|3000|1|2117978|NB|2024-09-11|9999       HILTI|4537343553|2.0|PC|2.0|PC|MX1|3389.62|MXN|1.0|2.0|6779.24|0.0|0.0|3000/2117978|3000/2117978
3000|3000|1|2194599|NB|2024-09-11|9999       HILTI|4537343554|1.0|PC|1.0|PC|MX1|34277.22|MXN|1.0|1.0|34277.22|0.0|0.0|3000/2194599|3000/2194599
3000|3000|1|2194599|NB|2024-09-11|9999       HILTI|4537343555|2.0|PC|2.0|PC|MX1|34277.22|MXN|1.0|2.0|68554.44|0.0|0.0|3000/2194599|3000/2194599
3000|3000|1|377418|NB|2024-09-11|9999       HILTI|4537343556|2.0|PC|2.0|PC|MX1|11270.12|MXN|1.0|2.0|22540.24|0.0|0.0|3000/377418|3000/377418
3000|3000|1|2261696|NB|2024-09-11|9999       HILTI|4537343557|6.0|PC|6.0|PC|MX1|64676.52|MXN|10.0|6.0|38805.91|0.0|0.0|3000/2261696|3000/2261696
3000|3000|1|2261696|NB|2024-09-11|9999       HILTI|4537343558|1.0|PC|1.0|PC|MX1|64676.52|MXN|10.0|1.0|6467.65|0.0|0.0|3000/2261696|3000/2261696
3000|3000|1|2199669|NB|2024-09-11|9999       HILTI|4537343558|1.0|PC|1.0|PC|MX1|1744.46|MXN|1.0|1.0|1744.46|0.0|0.0|3000/2199669|3000/2199669
3000|3000|1|2185610|NB|2024-09-11|9999       HILTI|4537343558|2.0|PC|2.0|PC|MX1|905.35|MXN|1.0|2.0|1810.7|0.0|0.0|3000/2185610|3000/2185610
3000|3000|1|2105800|NB|2024-09-11|9999       HILTI|4537343558|600.0|PC|600.0|PC|MX1|7487.62|MXN|1.0|600.0|4492.57|0.0|0.0|3000/2105800|3000/2105800
3000|3000|1|2079858|NB|2024-09-11|9999       HILTI|4537343558|5.0|PC|5.0|PC|MX1|18.37|MXN|1.0|5.0|91.85|0.0|0.0|3000/2079858|3000/2079858
3000|3000|1|2260561|NB|2024-09-11|9999       HILTI|4537343558|4.0|PC|4.0|PC|MX1|4408.57|MXN|10.0|4.0|1763.43|0.0|0.0|3000/2260561|3000/2260561
3000|3000|1|2261752|NB|2024-09-11|9999       HILTI|4537343558|1.0|PC|1.0|PC|MX1|17437.2|MXN|10.0|1.0|1743.72|0.0|0.0|3000/2261752|3000/2261752
3000|3000|1|2185610|NB|2024-09-11|9999       HILTI|4537343558|2.0|PC|2.0|PC|MX1|905.35|MXN|1.0|2.0|1810.7|0.0|0.0|3000/2185610|3000/2185610
3000|3000|1|282991|NB|2024-09-11|9999       HILTI|4537343558|5.0|PC|5.0|PC|MX1|758.62|MXN|1.0|5.0|3793.1|0.0|0.0|3000/282991|3000/282991
3000|3000|1|2136478|NB|2024-09-11|9999       HILTI|4537343558|1.0|PC|1.0|PC|MX1|549.22|MXN|1.0|1.0|549.22|0.0|0.0|3000/2136478|3000/2136478
3000|3000|1|2070230|NB|2024-09-11|9999       HILTI|4537343558|5.0|PC|5.0|PC|MX1|316.51|MXN|1.0|5.0|1582.55|0.0|0.0|3000/2070230|3000/2070230
3000|3000|1|2341109|NB|2024-09-11|9999       HILTI|4537343558|2.0|PC|2.0|PC|MX1|3827.35|MXN|10.0|2.0|765.47|0.0|0.0|3000/2341109|3000/2341109
3000|3000|1|2341095|NB|2024-09-11|9999       HILTI|4537343558|1.0|PC|1.0|PC|MX1|1109.3|MXN|10.0|1.0|110.93|0.0|0.0|3000/2341095|3000/2341095
3000|3000|1|2199329|NB|2024-09-11|9999       HILTI|4537343558|2.0|PC|2.0|PC|MX1|54514.74|MXN|100.0|2.0|1090.29|0.0|0.0|3000/2199329|3000/2199329
3000|3000|1|2341095|NB|2024-09-11|9999       HILTI|4537343558|3.0|PC|3.0|PC|MX1|1109.3|MXN|10.0|3.0|332.79|0.0|0.0|3000/2341095|3000/2341095
3000|3000|1|2206733|NB|2024-09-11|9999       HILTI|4537343558|3.0|PC|3.0|PC|MX1|3520.23|MXN|10.0|3.0|1056.07|0.0|0.0|3000/2206733|3000/2206733
3000|3000|1|409177|NB|2024-09-11|9999       HILTI|4537343558|25.0|PC|25.0|PC|MX1|392.39|MXN|1.0|25.0|9809.75|0.0|0.0|3000/409177|3000/409177
3000|3000|1|2151635|NB|2024-09-11|9999       HILTI|4537343558|6.0|PC|6.0|PC|MX1|46191.7|MXN|100.0|6.0|2771.5|0.0|0.0|3000/2151635|3000/2151635
3000|3000|1|2065448|NB|2024-09-11|9999       HILTI|4537343558|4.0|PC|4.0|PC|MX1|265.29|MXN|1.0|4.0|1061.16|0.0|0.0|3000/2065448|3000/2065448
3000|3000|1|409314|NB|2024-09-11|9999       HILTI|4537343558|2.0|PC|2.0|PC|MX1|197.93|MXN|1.0|2.0|395.86|0.0|0.0|3000/409314|3000/409314
3000|3000|1|373420|NB|2024-09-11|9999       HILTI|4537343558|2.0|PC|2.0|PC|MX1|2166.16|MXN|1.0|2.0|4332.32|0.0|0.0|3000/373420|3000/373420
