Doc_No,Shipment,PurchDoc,Item_1,Material,Material_Description,Plnt,SLoc,PO_Quantity,OUn,OUn1,Item_2,Delivery,Reference,Supplier,POrg,PGr,Vendor,ShPt,DelivDate,Doc_Date,Ext_Order_Pos,Ext_Order_Number,SupplVndr,TrackingNo,Reservation,Reservation_item,Reservation_order_date,Diffdays,key_material
4051477844,10337026,4536983087,21.0,2158240,Core bit B 122/450 SP-H abras,3000,1,1.0,PC,PC,210.0,680859343,58119830,HLI0550,3000,MX1,9999,3000,2024-09-02,2024-07-03,60.0,56290253.0,HLI0550,D337862008,13337862,8.0,2024-06-14,0.0,3000/2158240
4051477844,10337026,4536983072,29.0,2199331,"Hammer drill bit TE-Y 1 1/2"" x 21""",3000,1,1.0,PC,PC,290.0,680859329,58119950,HLI0550,3000,MX1,9999,3000,2024-09-02,2024-07-03,20.0,56291739.0,HLI0550,D342569007,13342569,7.0,2024-06-17,0.0,3000/2199331
4051477844,10337026,4536983072,31.0,409314,Piston E72/DNI packed,3000,1,1.0,PC,PC,310.0,680859329,58119950,HLI0550,3000,MX1,9999,3000,2024-09-02,2024-07-03,20.0,56291805.0,HLI0550,D343523004,13343523,4.0,2024-06-17,0.0,3000/409314
4051477844,10337026,4536983072,33.0,207340,Sealing washer DD-SW-202-L,3000,1,1.0,PC,PC,330.0,680859329,58119950,HLI0550,3000,MX1,9999,3000,2024-09-02,2024-07-03,110.0,56291805.0,HLI0550,D343523012,13343523,12.0,2024-06-17,0.0,3000/207340
4051477844,10337026,4536983072,34.0,47362,"Jack screw DD-1/2"" packed",3000,1,1.0,PC,PC,340.0,680859329,58119950,HLI0550,3000,MX1,9999,3000,2024-09-02,2024-07-03,120.0,56291805.0,HLI0550,D343523001,13343523,1.0,2024-06-17,0.0,3000/47362
4051477844,10337026,4536983072,35.0,273217,"Round steel brush HIT-RB 1 3/8""",3000,1,1.0,PC,PC,350.0,680859329,58119950,HLI0550,3000,MX1,9999,3000,2024-09-02,2024-07-03,10.0,56291822.0,HLI0550,D343527001,13343527,1.0,2024-06-17,0.0,3000/273217
4051477844,10337026,4536983072,37.0,2199325,"Hammer drill bit TE-Y 7/8"" x 13""",3000,1,1.0,PC,PC,370.0,680859329,58119950,HLI0550,3000,MX1,9999,3000,2024-09-02,2024-07-03,40.0,56293438.0,HLI0550,D345934004,13345934,4.0,2024-06-18,0.0,3000/2199325
4051477844,10337026,4536983072,46.0,2270778,"Diamond cup DG-CW 150/6"" SPX univ",3000,1,1.0,PC,PC,460.0,680859329,58119950,HLI0550,3000,MX1,9999,3000,2024-09-02,2024-07-03,40.0,56295030.0,HLI0550,D348762009,13348762,9.0,2024-06-20,0.0,3000/2270778
4051477844,10337026,4536983087,26.0,220929,Core bit extension DD-BI-ET300,3000,1,1.0,PC,PC,260.0,680859343,58119830,HLI0550,3000,MX1,9999,3000,2024-09-02,2024-07-03,60.0,56295030.0,HLI0550,D348762002,13348762,2.0,2024-06-20,0.0,3000/220929
4051477844,10337026,4536983087,27.0,282987,Chuck DD-CS-BL,3000,1,1.0,PC,PC,270.0,680859343,58119830,HLI0550,3000,MX1,9999,3000,2024-09-02,2024-07-03,70.0,56295030.0,HLI0550,D348762007,13348762,7.0,2024-06-20,0.0,3000/282987
4051477844,10337026,4536983072,49.0,74068,Adapter TE-FY-BA-C assy,3000,1,1.0,PC,PC,490.0,680859329,58119950,HLI0550,3000,MX1,9999,3000,2024-09-02,2024-07-03,40.0,56295073.0,HLI0550,D348776007,13348776,7.0,2024-06-20,0.0,3000/74068
4051477844,10337026,4536983072,57.0,2261839,"Bit holder 1/4"" cordl.",3000,1,1.0,PC,PC,570.0,680859329,58119950,HLI0550,3000,MX1,9999,3000,2024-09-02,2024-07-03,10.0,56297481.0,HLI0550,D354162002,13354162,2.0,2024-06-21,0.0,3000/2261839
4051477844,10337026,4536983073,8.0,2261697,Core bit B 202/430 P-U abras,3000,1,1.0,PC,PC,80.0,680859330,58119829,HLI0550,3000,MX1,9999,3000,2024-09-02,2024-07-03,60.0,56300550.0,HLI0550,D360371006,13360371,6.0,2024-06-25,0.0,3000/2261697
4051477829,10337031,4536983938,6.0,2108090,Cordl. imp. wrench SIW 9-A22 box,3000,1,1.0,PC,PC,60.0,680859968,42229490,1000415,3000,MX1,9999,3000,2024-09-02,2024-07-03,10.0,56294153.0,1000415,D345934017,13345934,17.0,2024-06-18,0.0,3000/2108090
4051477908,10337136,4536985189,3.0,2360720,Circ. saw blade SCBM XCut Struc 136,3000,1,1.0,PC,PC,30.0,680860912,56400003690,HAT0564,3000,MX1,9999,3000,2024-09-02,2024-07-03,10.0,56277331.0,HAT0564,D316835012,13316835,12.0,2024-06-03,0.0,3000/2360720
4051477908,10337136,4536985189,6.0,2253081,Cordless rotary hammer TE 6-22 box,3000,1,1.0,PC,PC,60.0,680860912,56400003690,HAT0564,3000,MX1,9999,3000,2024-09-02,2024-07-03,20.0,56299251.0,HAT0564,D358348009,13358348,9.0,2024-06-24,0.0,3000/2253081
4051477908,10337136,4536985189,7.0,2250110,Cordl. riveting tool RT 6-22 case,3000,1,1.0,PC,PC,70.0,680860912,56400003690,HAT0564,3000,MX1,9999,3000,2024-09-02,2024-07-03,10.0,56303693.0,HAT0564,D365699004,13365699,4.0,2024-06-27,0.0,3000/2250110
4051462367,10257755,4536772687,3.0,2261697,Core bit B 202/430 P-U abras,8650,1,1.0,PC,PC,30.0,680685406,58085548,HLI0550,8650,CL1,9999,8650,2024-07-09,2024-05-27,410.0,56231484.0,HLI0550,D224994036,13224994,36.0,2024-04-19,29.0,8650/2261697
4051462367,10257755,4536772702,21.0,2261693,Core bit B 132/430 P-U abras,8650,1,1.0,PC,PC,210.0,680685437,58085649,HLI0550,8650,CL1,9999,8650,2024-07-09,2024-05-27,70.0,56242813.0,HLI0550,D245584009,13245584,9.0,2024-04-30,15.0,8650/2261693
4051462367,10257755,4536772702,29.0,2241990,Flat chisel TE-YX FM 28,8650,1,1.0,PC,PC,290.0,680685437,58085649,HLI0550,8650,CL1,9999,8650,2024-07-09,2024-05-27,10.0,56250493.0,HLI0550,D263298007,13263298,7.0,2024-05-07,0.0,8650/2241990
4051462367,10257755,4536772702,32.0,2264047,Laser receiver holder PMA 42,8650,1,1.0,PC,PC,320.0,680685437,58085649,HLI0550,8650,CL1,9999,8650,2024-07-09,2024-05-27,70.0,56252172.0,HLI0550,D266328021,13266328,21.0,2024-05-09,0.0,8650/2264047
4051462367,10257755,4536772702,33.0,2208485,Screw magazine SD-M 2,8650,1,1.0,PC,PC,330.0,680685437,58085649,HLI0550,8650,CL1,9999,8650,2024-07-09,2024-05-27,110.0,56252172.0,HLI0550,D266328025,13266328,25.0,2024-05-09,0.0,8650/2208485
4051462367,10257755,4536772693,18.0,386372,Anchor tester HAT 28 E kit,8650,1,1.0,PC,PC,180.0,680685416,58085650,HLI0550,8650,CL1,9999,8650,2024-07-09,2024-05-27,10.0,56252666.0,HLI0550,D266876001,13266876,1.0,2024-05-09,0.0,8650/386372
4051462367,10257755,4536772702,39.0,273203,"Round steel brush HIT-RB 7/16""",8650,1,1.0,PC,PC,390.0,680685437,58085649,HLI0550,8650,CL1,9999,8650,2024-07-09,2024-05-27,110.0,56255382.0,HLI0550,D273599025,13273599,25.0,2024-05-13,0.0,8650/273203
4051467984,10285522,4536848470,10.0,2296384,Chuck TE-C dicker GK packed,8650,1,1.0,PC,PC,100.0,680747309,58098247,HLI0550,8650,CL1,9999,8650,2024-07-23,2024-06-10,60.0,56261397.0,HLI0550,D282881013,13282881,13.0,2024-05-17,13.0,8650/2296384
4051467984,10285522,4536848470,14.0,284891,Adapter BS/BL,8650,1,1.0,PC,PC,140.0,680747309,58098247,HLI0550,8650,CL1,9999,8650,2024-07-23,2024-06-10,170.0,56261546.0,HLI0550,D282819009,13282819,9.0,2024-05-18,13.0,8650/284891
4051467984,10285522,4536848470,15.0,373420,Adapter BI/BT,8650,1,1.0,PC,PC,150.0,680747309,58098247,HLI0550,8650,CL1,9999,8650,2024-07-23,2024-06-10,180.0,56261546.0,HLI0550,D282819018,13282819,18.0,2024-05-18,13.0,8650/373420
4051467984,10285522,4536848470,18.0,2165904,"Hammer drill bit TE-YX 27/32""-21""",8650,1,1.0,PC,PC,180.0,680747309,58098247,HLI0550,8650,CL1,9999,8650,2024-07-23,2024-06-10,10.0,56268450.0,HLI0550,D293917001,13293917,1.0,2024-05-24,0.0,8650/2165904
4051467984,10285522,4536848470,20.0,2254751,Pointed chisel TE-H SM 40,8650,1,1.0,PC,PC,200.0,680747309,58098247,HLI0550,8650,CL1,9999,8650,2024-07-23,2024-06-10,20.0,56269988.0,HLI0550,D297373005,13297373,5.0,2024-05-27,0.0,8650/2254751
4051467984,10285522,4536848470,21.0,2184683,"Hammer drill bit TE-YX 9/16""-13""",8650,1,1.0,PC,PC,210.0,680747309,58098247,HLI0550,8650,CL1,9999,8650,2024-07-23,2024-06-10,30.0,56269988.0,HLI0550,D297373006,13297373,6.0,2024-05-27,0.0,8650/2184683
4051467984,10285522,4536848470,26.0,2296384,Chuck TE-C dicker GK packed,8650,1,1.0,PC,PC,260.0,680747309,58098247,HLI0550,8650,CL1,9999,8650,2024-07-23,2024-06-10,10.0,56271651.0,HLI0550,D300653001,13300653,1.0,2024-05-28,0.0,8650/2296384
4051467984,10285522,4536848470,29.0,2085753,Comfort side handle assy,8650,1,1.0,PC,PC,290.0,680747309,58098247,HLI0550,8650,CL1,9999,8650,2024-07-23,2024-06-10,40.0,56273958.0,HLI0550,D304743005,13304743,5.0,2024-05-30,0.0,8650/2085753
4051473650,10315411,4536928838,3.0,2261693,Core bit B 132/430 P-U abras,8650,1,1.0,PC,PC,30.0,680813781,58111305,HLI0550,8650,CL1,9999,8650,2024-08-12,2024-06-24,190.0,56235166.0,HLI0550,D233263002,13233263,2.0,2024-04-23,42.0,8650/2261693
4051473650,10315411,4536928838,10.0,2312458,Stepped drill bit 4-20 /2,8650,1,1.0,PC,PC,100.0,680813781,58111305,HLI0550,8650,CL1,9999,8650,2024-08-12,2024-06-24,320.0,56261397.0,HLI0550,D282881024,13282881,24.0,2024-05-17,0.0,8650/2312458
4051473650,10315411,4536928838,29.0,2102983,"Dust extr. hood DG-EX115/4.5"" grinding",8650,1,1.0,PC,PC,290.0,680813781,58111305,HLI0550,8650,CL1,9999,8650,2024-08-12,2024-06-24,10.0,56282996.0,HLI0550,D325774003,13325774,3.0,2024-06-07,0.0,8650/2102983
4051473650,10315411,4536928838,30.0,2070392,"Impact socket SI-S 1/2""-17 L",8650,1,1.0,PC,PC,300.0,680813781,58111305,HLI0550,8650,CL1,9999,8650,2024-08-12,2024-06-24,20.0,56282996.0,HLI0550,D325774005,13325774,5.0,2024-06-07,0.0,8650/2070392
4051473650,10315411,4536928838,31.0,2241982,Pointed chisel TE-YX SM 28,8650,1,1.0,PC,PC,310.0,680813781,58111305,HLI0550,8650,CL1,9999,8650,2024-08-12,2024-06-24,30.0,56282996.0,HLI0550,D325774006,13325774,6.0,2024-06-07,0.0,8650/2241982
4051473650,10315411,4536928838,45.0,24669,Dispenser CS 270-P1,8650,1,1.0,PC,PC,450.0,680813781,58111305,HLI0550,8650,CL1,9999,8650,2024-08-12,2024-06-24,10.0,56290258.0,HLI0550,D337866002,13337866,2.0,2024-06-14,0.0,8650/24669
4051474019,10315408,4536929464,2.0,2360540,Cordl. drill driver SF 8M-22 case,8650,1,1.0,PC,PC,20.0,680814170,42188692,1000415,8650,CL1,9999,8650,2024-08-12,2024-06-24,30.0,56250494.0,1000415,D263298008,13263298,8.0,2024-05-07,0.0,8650/2360540
4051473484,10315410,4536929486,4.0,2163394,Crimping jaw NCR J SU BULK,8650,1,1.0,PC,PC,40.0,680814202,42192615,1000415,8650,CL1,9999,8650,2024-08-12,2024-06-24,30.0,56291729.0,1000415,D342971005,13342971,5.0,2024-06-17,0.0,8650/2163394
4051479347,10344700,4537004120,12.0,251834,Quick-locking nut DD-CN-SML,8650,1,1.0,PC,PC,120.0,680876012,58123338,HLI0550,8650,CL1,9999,8650,2024-08-23,2024-07-08,160.0,56284146.0,HLI0550,D327859006,13327859,6.0,2024-06-10,0.0,8650/251834
4051479347,10344700,4537004119,28.0,2261169,"Bimetal hole saw 64mm-2 1/2"" MultiCut",8650,1,1.0,PC,PC,280.0,680876011,58123339,HLI0550,8650,CL1,9999,8650,2024-08-23,2024-07-08,60.0,56293413.0,HLI0550,D345923014,13345923,14.0,2024-06-18,0.0,8650/2261169
4051479347,10344700,4537004119,30.0,2006089,Mains adapter PUA 81,8650,1,1.0,PC,PC,300.0,680876011,58123339,HLI0550,8650,CL1,9999,8650,2024-08-23,2024-07-08,40.0,56295012.0,HLI0550,D347595007,13347595,7.0,2024-06-20,0.0,8650/2006089
4051479347,10344700,4537004119,31.0,2039186,"Bit set S-BSC+ UNI 25/1"" T (10)",8650,1,1.0,PC,PC,310.0,680876011,58123339,HLI0550,8650,CL1,9999,8650,2024-08-23,2024-07-08,60.0,56295012.0,HLI0550,D347595013,13347595,13.0,2024-06-20,0.0,8650/2039186
4051479347,10344700,4537004119,32.0,2071083,Slope adapter PRA 79,8650,1,1.0,PC,PC,320.0,680876011,58123339,HLI0550,8650,CL1,9999,8650,2024-08-23,2024-07-08,90.0,56295012.0,HLI0550,D347595017,13347595,17.0,2024-06-20,0.0,8650/2071083
4051479347,10344700,4537004119,34.0,2261691,Core bit B 122/430 P-U abras,8650,1,1.0,PC,PC,340.0,680876011,58123339,HLI0550,8650,CL1,9999,8650,2024-08-23,2024-07-08,110.0,56295012.0,HLI0550,D347595015,13347595,15.0,2024-06-20,0.0,8650/2261691
4051479347,10344700,4537004119,39.0,2199329,"Hammer drill bit TE-Y 1 1/8"" x 21""",8650,1,1.0,PC,PC,390.0,680876011,58123339,HLI0550,8650,CL1,9999,8650,2024-08-23,2024-07-08,10.0,56295067.0,HLI0550,D348770001,13348770,1.0,2024-06-20,0.0,8650/2199329
4051479347,10344700,4537004119,41.0,2102983,"Dust extr. hood DG-EX115/4.5"" grinding",8650,1,1.0,PC,PC,410.0,680876011,58123339,HLI0550,8650,CL1,9999,8650,2024-08-23,2024-07-08,30.0,56295067.0,HLI0550,D348770004,13348770,4.0,2024-06-20,0.0,8650/2102983
4051479347,10344700,4537004119,43.0,2070392,"Impact socket SI-S 1/2""-17 L",8650,1,1.0,PC,PC,430.0,680876011,58123339,HLI0550,8650,CL1,9999,8650,2024-08-23,2024-07-08,60.0,56295067.0,HLI0550,D348770014,13348770,14.0,2024-06-20,0.0,8650/2070392
4051479347,10344700,4537004119,59.0,2006089,Mains adapter PUA 81,8650,1,1.0,PC,PC,590.0,680876011,58123339,HLI0550,8650,CL1,9999,8650,2024-08-23,2024-07-08,70.0,56305168.0,HLI0550,D368563016,13368563,16.0,2024-06-29,0.0,8650/2006089
4051479347,10344700,4537004119,61.0,2261691,Core bit B 122/430 P-U abras,8650,1,1.0,PC,PC,610.0,680876011,58123339,HLI0550,8650,CL1,9999,8650,2024-08-23,2024-07-08,120.0,56305168.0,HLI0550,D368563010,13368563,10.0,2024-06-29,0.0,8650/2261691
4051479347,10344700,4537004119,62.0,2261692,Core bit B 127/430 P-U abras,8650,1,1.0,PC,PC,620.0,680876011,58123339,HLI0550,8650,CL1,9999,8650,2024-08-23,2024-07-08,140.0,56305168.0,HLI0550,D368563024,13368563,24.0,2024-06-29,0.0,8650/2261692
4051479330,10344702,4537005109,2.0,2335696,Cordl. drill driver SF 10W-22 case,8650,1,1.0,PC,PC,20.0,680876805,42245575,1000415,8650,CL1,9999,8650,2024-08-23,2024-07-08,10.0,56304872.0,1000415,D368121004,13368121,4.0,2024-06-28,0.0,8650/2335696
4051479339,10345545,4537007289,2.0,2203156,Drilling stand DD-ST 160 CTL,8650,1,1.0,PC,PC,20.0,680878329,56400004180,HAT0564,8650,CL1,9999,8650,2024-08-23,2024-07-08,10.0,56295121.0,HAT0564,D348120002,13348120,2.0,2024-06-20,0.0,8650/2203156
4051450503,10200515,4536608334,2.0,2261685,Core bit B 82/430 P-U abras,3000,1,2.0,PC,PC,20.0,209822321,58057124,HLI0550,3000,MX1,9999,3000,2024-07-10,2024-04-24,130.0,56228095.0,HLI0550,D220368008,13220368,8.0,2024-04-17,0.0,3000/2261685
4051455341,10222784,4536681767,2.0,2233867,Tile drill bit M14 20/40 SPX,3000,1,2.0,PC,PC,20.0,209883351,58070796,HLI0550,3000,MX1,9999,3000,2024-07-22,2024-05-08,120.0,56242648.0,HLI0550,D245471003,13245471,3.0,2024-04-29,0.0,3000/2233867
4051455341,10222784,4536681770,2.0,2335644,Circ. saw blade SCBW WU SPX 165 A,3000,1,2.0,PC,PC,20.0,209883354,58070793,HLI0550,3000,MX1,9999,3000,2024-07-22,2024-05-08,60.0,56239538.0,HLI0550,D239635015,13239635,15.0,2024-04-25,0.0,3000/2335644
4051462352,10257435,4536772409,2.0,2323712,Tool bag L,8750,1,1.0,PC,PC,20.0,680685259,42063001,1000415,8750,L09,9999,8750,2024-07-30,2024-05-27,10.0,56264152.0,1000415,D287445002,13287445,2.0,2024-05-21,0.0,8750/2323712
4051462497,10253142,4536772509,3.0,2158096,Core bit BS-F 112/450 SP-H abras,8750,1,1.0,PC,PC,30.0,680685331,58085621,HLI0550,8750,L05,9999,8750,2024-07-30,2024-05-27,150.0,56216134.0,HLI0550,D195747001,13195747,1.0,2024-04-05,28.0,8750/2158096
4051462497,10253142,4536772476,4.0,2361441,Stud holder S-SH BT M8,8750,1,1.0,PC,PC,40.0,680685310,58085624,HLI0550,8750,L10,9999,8750,2024-07-30,2024-05-27,70.0,56235163.0,HLI0550,D233262008,13233262,8.0,2024-04-23,28.0,8750/2361441
4051462497,10253142,4536772480,13.0,352945,Adapter DC-EX SL kit,8750,1,1.0,PC,PC,130.0,680685313,58085624,HLI0550,8750,L09,9999,8750,2024-07-30,2024-05-27,20.0,56239543.0,HLI0550,D239637004,13239637,4.0,2024-04-25,0.0,8750/352945
4051462497,10253142,4536772480,14.0,2206747,Hammer drill bit TE-CX 18/48,8750,1,1.0,PC,PC,140.0,680685313,58085624,HLI0550,8750,L09,9999,8750,2024-07-30,2024-05-27,10.0,56242611.0,HLI0550,D243097002,13243097,2.0,2024-04-29,0.0,8750/2206747
4051462497,10253142,4536772509,5.0,203867,Suction hose 36mmx4.65m anti-static,8750,1,1.0,PC,PC,50.0,680685331,58085621,HLI0550,8750,L05,9999,8750,2024-07-30,2024-05-27,50.0,56242859.0,HLI0550,D246163008,13246163,8.0,2024-04-30,0.0,8750/203867
4051462497,10253142,4536772476,6.0,2340928,Mechanical + electrical kit S-TK ME (35),8750,1,1.0,PC,PC,60.0,680685310,58085624,HLI0550,8750,L10,9999,8750,2024-07-30,2024-05-27,60.0,56242859.0,HLI0550,D246163006,13246163,6.0,2024-04-30,0.0,8750/2340928
4051462497,10253142,4536772480,16.0,2261970,Tool tether 15lb (6.8kg),8750,1,1.0,PC,PC,160.0,680685313,58085624,HLI0550,8750,L09,9999,8750,2024-07-30,2024-05-27,10.0,56250491.0,HLI0550,D263297003,13263297,3.0,2024-05-07,0.0,8750/2261970
4051462497,10253142,4536772480,17.0,2206734,Hammer drill bit TE-CX 25/48,8750,1,1.0,PC,PC,170.0,680685313,58085624,HLI0550,8750,L09,9999,8750,2024-07-30,2024-05-27,20.0,56250491.0,HLI0550,D263297004,13263297,4.0,2024-05-07,0.0,8750/2206734
4051462497,10253142,4536772476,8.0,2340929,Generalist tool kit S-TK GE (35),8750,1,1.0,PC,PC,80.0,680685310,58085624,HLI0550,8750,L10,9999,8750,2024-07-30,2024-05-27,80.0,56252161.0,HLI0550,D265880004,13265880,4.0,2024-05-09,0.0,8750/2340929
4051462497,10253142,4536772530,3.0,2051335,Drilling stand DD-ST 30,8750,1,1.0,PC,PC,30.0,680685347,58085446,HLI0550,8750,L05,9999,8750,2024-07-30,2024-05-27,100.0,56252161.0,HLI0550,D265880011,13265880,11.0,2024-05-09,0.0,8750/2051335
4051462497,10253142,4536772509,7.0,220929,Core bit extension DD-BI-ET300,8750,1,1.0,PC,PC,70.0,680685331,58085621,HLI0550,8750,L05,9999,8750,2024-07-30,2024-05-27,110.0,56252161.0,HLI0550,D265880003,13265880,3.0,2024-05-09,0.0,8750/220929
4051462497,10253142,4536772480,19.0,304938,Twist drill bit HSS 1-10 (19) set,8750,1,1.0,PC,PC,190.0,680685313,58085624,HLI0550,8750,L09,9999,8750,2024-07-30,2024-05-27,30.0,56255404.0,HLI0550,D273743007,13273743,7.0,2024-05-13,0.0,8750/304938
4051462497,10253142,4536772537,3.0,2052753,Chuck TE-C/TE 30 (02),8750,1,1.0,PC,PC,30.0,680685351,58085624,HLI0550,8750,L08,9999,8750,2024-07-30,2024-05-27,10.0,56255431.0,HLI0550,D273748001,13273748,1.0,2024-05-13,0.0,8750/2052753
4051462497,10253142,4536772480,27.0,2120339,Hammer drill bit TE-YX 35/57,8750,1,1.0,PC,PC,270.0,680685313,58085624,HLI0550,8750,L09,9999,8750,2024-07-30,2024-05-27,10.0,56262123.0,HLI0550,D283220003,13283220,3.0,2024-05-20,0.0,8750/2120339
4051462367,10257755,4536772665,2.0,406292,Depth gauge S-DG-D 11x50 assy,8650,1,2.0,PC,PC,20.0,680685376,58085142,HLI0550,8650,CL1,9999,8650,2024-07-09,2024-05-27,20.0,56252172.0,HLI0550,D266328007,13266328,7.0,2024-05-09,0.0,8650/406292
4051466242,10277125,4536825367,2.0,2322752,Combilaser PM 20-CG A12,3000,1,2.0,PC,PC,20.0,680728642,42105286,1000415,3000,MX1,9999,3000,2024-08-05,2024-06-05,20.0,56270165.0,1000415,D297754023,13297754,23.0,2024-05-28,0.0,3000/2322752
4051466289,10277128,4536828160,2.0,2120423,Hammer drill bit TE-YX 37/130,3000,1,2.0,PC,PC,20.0,680731004,42101328,HAT0564,3000,MX1,9999,3000,2024-08-05,2024-06-05,40.0,56261412.0,HAT0564,D282805033,13282805,33.0,2024-05-17,0.0,3000/2120423
4051466289,10277128,4536828162,3.0,2404616,Int. conc. vibrator NCV 38x5000-1.5x16,3000,1,2.0,PC,PC,30.0,680731006,42103009,HAT0564,3000,MX1,9999,3000,2024-08-05,2024-06-05,30.0,56273967.0,HAT0564,D304628013,13304628,13.0,2024-05-30,0.0,3000/2404616
4051467992,10285976,4536858208,7.0,2366391,Multi-Tool SMT 6-22 box,8650,1,1.0,PC,PC,70.0,680755156,42123806,HAT0564,8650,CL1,9999,8650,2024-07-23,2024-06-11,40.0,56269990.0,HAT0564,D297373013,13297373,13.0,2024-05-27,1.0,8650/2366391
4051467992,10285976,4536858208,12.0,2250110,Cordl. riveting tool RT 6-22 case,8650,1,1.0,PC,PC,120.0,680755156,42123806,HAT0564,8650,CL1,9999,8650,2024-07-23,2024-06-11,10.0,56275168.0,HAT0564,D306006002,13306006,2.0,2024-06-01,1.0,8650/2250110
4051467992,10285976,4536858208,13.0,2366391,Multi-Tool SMT 6-22 box,8650,1,1.0,PC,PC,130.0,680755156,42123806,HAT0564,8650,CL1,9999,8650,2024-07-23,2024-06-11,20.0,56278546.0,HAT0564,D319292011,13319292,11.0,2024-06-04,1.0,8650/2366391
4051472029,10307889,4536904667,2.0,2283245,Crimping dies NCR 12T D AL 70,8750,1,1.0,PC,PC,20.0,680793224,42172743,1000415,8750,L09,9999,8750,2024-07-16,2024-06-19,150.0,56138898.0,1000415,D038429015,13038429,15.0,2024-01-24,140.0,8750/2283245
4051472411,10309141,4536907005,6.0,2312458,Stepped drill bit 4-20 /2,8750,1,1.0,PC,PC,60.0,680795526,58108464,HLI0550,8750,L09,9999,8750,2024-07-16,2024-06-19,10.0,56270485.0,HLI0550,D298382001,13298382,1.0,2024-05-27,0.0,8750/2312458
4051473629,10308448,4536925078,3.0,373552,"Impact socket S-NSD 1/2""-1-1/8"" L",8650,1,2.0,PC,PC,30.0,680810695,1151451793,HUS4701,8650,CL1,9999,8650,2024-08-12,2024-06-21,30.0,56291730.0,HUS4701,D342971008,13342971,8.0,2024-06-17,7.0,8650/373552
4051473634,10308927,4536925088,2.0,2183605,Crimping dies NCR SU CU 1,8650,1,2.0,PC,PC,20.0,680810704,1151447779,HUS4701,8650,CL1,9999,8650,2024-07-17,2024-06-21,20.0,56288863.0,HUS4701,D335951003,13335951,3.0,2024-06-13,6.0,8650/2183605
4051473389,10315444,4536928745,2.0,2323711,Tool bag M,8750,1,1.0,PC,PC,20.0,680813716,42190236,1000415,8750,L09,9999,8750,2024-08-27,2024-06-24,10.0,56278542.0,1000415,D319290005,13319290,5.0,2024-06-04,0.0,8750/2323711
4051473389,10315444,4536928734,2.0,2314166,Cutting disc 230/22mm SPX metal,8750,1,1.0,PC,PC,20.0,680813707,42190236,1000415,8750,L05,9999,8750,2024-08-27,2024-06-24,10.0,56291109.0,1000415,D337865007,13337865,7.0,2024-06-14,0.0,8750/2314166
4051473646,10310999,4536929376,9.0,2122283,Hammer drill bit TE-YX 30/57,8750,1,1.0,PC,PC,90.0,680814173,58111304,HLI0550,8750,L09,9999,8750,2024-08-27,2024-06-24,40.0,56268482.0,HLI0550,D293638008,13293638,8.0,2024-05-24,0.0,8750/2122283
4051473646,10310999,4536929376,12.0,2151594,Hammer drill bit TE-CX 16/27,8750,1,1.0,PC,PC,120.0,680814173,58111304,HLI0550,8750,L09,9999,8750,2024-08-27,2024-06-24,30.0,56273968.0,HLI0550,D304630003,13304630,3.0,2024-05-30,0.0,8750/2151594
4051473646,10310999,4536929428,2.0,74068,Adapter TE-FY-BA-C assy,8750,1,1.0,PC,PC,20.0,680814220,58111304,HLI0550,8750,L08,9999,8750,2024-08-27,2024-06-24,20.0,56282995.0,HLI0550,D325773006,13325773,6.0,2024-06-07,0.0,8750/74068
4051473646,10310999,4536929421,4.0,2305995,Connector DS-WCC 9.2-11mm (5) set,8750,1,1.0,PC,PC,40.0,680814215,58111304,HLI0550,8750,L12,9999,8750,2024-08-27,2024-06-24,60.0,56290256.0,HLI0550,D337865003,13337865,3.0,2024-06-14,0.0,8750/2305995
4051474048,10318050,4536930779,9.0,434999,"Hammer drill bit TE-CX 1/4""-4""",3000,1,1.0,PC,PC,90.0,680815466,58111921,HLI0550,3000,MX1,9999,3000,2024-07-17,2024-06-24,10.0,56294977.0,HLI0550,D347613001,13347613,1.0,2024-06-19,0.0,3000/434999
4051473535,10315447,4536933964,2.0,2250117,Cordl. dispenser CD 4-22 box,8750,1,2.0,PC,PC,20.0,680818637,56400002383,HAT0564,8750,L15,9999,8750,2024-08-28,2024-06-25,80.0,56252695.0,HAT0564,D266300015,13266300,15.0,2024-05-09,28.0,8750/2250117
4051473482,10315407,4536933987,2.0,2016889,Rotary hammer TE 1 220V box,8650,1,2.0,PC,PC,20.0,680818662,56400002359,HAT0564,8650,CL1,9999,8650,2024-08-12,2024-06-25,10.0,56268453.0,HAT0564,D293917013,13293917,13.0,2024-05-24,14.0,8650/2016889
4051473482,10315407,4536933987,3.0,2148548,Drilling stand DD-HD 30,8650,1,2.0,PC,PC,30.0,680818662,56400002359,HAT0564,8650,CL1,9999,8650,2024-08-12,2024-06-25,10.0,56279934.0,HAT0564,D320986001,13320986,1.0,2024-06-05,0.0,8650/2148548
4051477636,10336789,4536977778,3.0,2039248,"Nut setter S-NS 1/4"" C 50/2""",8650,1,1.0,PC,PC,30.0,680854605,58119193,HLI0550,8650,CL1,9999,8650,2024-07-23,2024-07-02,60.0,56305165.0,HLI0550,D368586006,13368586,6.0,2024-06-29,0.0,8650/2039248
