Material|Material_Description|SLoc|SL|Plnt|BUn|Unrestricted|Transit_Transf|Blocked|In_Qual_Insp|Restricted_Use|Returns|Stk_in_Transit|Sorg|key_material
26247|O-ring 58X2|4500.0|nan|8770|PC|2.0|0|0|0|0|0|0|8750|8750/26247
26248|Flexible conductor assy|2500.0|nan|8335|PC|6.0|0|0|0|0|0|0|8300|8300/26248
26253|Absorber|2500.0|nan|8678|PC|1.0|0|0|0|0|0|0|8650|8650/26253
26256|Ring|2500.0|nan|8335|PC|3.0|0|0|0|0|0|0|8300|8300/26256
26298|Sealing ring natural|2500.0|nan|8335|PC|2.0|0|0|0|0|0|0|8300|8300/26298
26344|Stator 220/240V|2500.0|nan|8335|PC|2.0|0|0|0|0|0|0|8300|8300/26344
26347|Holder assy|2500.0|nan|8678|PC|1.0|0|0|0|0|0|0|8650|8650/26347
26348|Connector housing assy|2500.0|nan|8335|PC|2.0|0|0|0|0|0|0|8300|8300/26348
26352|Torx-soc re scr SN65 3X25 black|2500.0|nan|8678|PC|5.0|0|0|0|0|0|0|8650|8650/26352
26359|Pan head screw M6X16 mc|2500.0|nan|3070|PC|50.0|0|0|0|0|0|0|3000|3000/26359
26359|Pan head screw M6X16 mc|50.0|nan|8326|PC|3.0|0|0|0|0|0|0|8300|8300/26359
26359|Pan head screw M6X16 mc|2.0|nan|8335|PC|1.0|0|0|0|0|0|0|8300|8300/26359
26359|Pan head screw M6X16 mc|2500.0|nan|8335|PC|5.0|0|0|0|0|0|0|8300|8300/26359
26359|Pan head screw M6X16 mc|2500.0|nan|8678|PC|6.0|0|0|0|0|0|0|8650|8650/26359
26359|Pan head screw M6X16 mc|2500.0|nan|8770|PC|22.0|0|0|0|0|0|0|8750|8750/26359
26360|Torx-soc cap screw M5X25 mc|4500.0|nan|8770|PC|4.0|0|0|0|0|0|0|8750|8750/26360
26365|Pan head screw M6X16|2500.0|nan|8335|PC|7.0|0|0|0|0|0|0|8300|8300/26365
26367|Pan head screw M4X16|4500.0|nan|8335|PC|8.0|0|0|0|0|0|0|8300|8300/26367
26368|Torx-soc csk head scr M5X12 black|2500.0|nan|8335|PC|1.0|0|0|0|0|0|0|8300|8300/26368
26372|Taptite screw II SN44 5X20 black|2500.0|nan|3070|PC|20.0|0|0|0|0|0|0|3000|3000/26372
26372|Taptite screw II SN44 5X20 black|4500.0|nan|3070|PC|5.0|0|0|0|0|0|0|3000|3000/26372
26372|Taptite screw II SN44 5X20 black|50.0|nan|8326|PC|6.0|0|0|0|0|0|0|8300|8300/26372
26372|Taptite screw II SN44 5X20 black|2.0|nan|8335|PC|1.0|0|0|0|0|0|0|8300|8300/26372
26372|Taptite screw II SN44 5X20 black|2500.0|nan|8335|PC|5.0|0|0|0|0|0|0|8300|8300/26372
26372|Taptite screw II SN44 5X20 black|2500.0|nan|8678|PC|4.0|0|0|0|0|0|0|8650|8650/26372
26372|Taptite screw II SN44 5X20 black|2500.0|nan|8770|PC|4.0|0|0|0|0|0|0|8750|8750/26372
26397|Rotor 220/240V assy|2500.0|nan|8335|PC|5.0|0|0|0|0|0|0|8300|8300/26397
26582|Grating disc X-FCM 25/30|1.0|nan|8750|PC|100.0|0|0|0|0|0|0|8750|8750/26582
28367|Bell-shaped bit TE-Y GB 80/63-3 1/|1.0|nan|8750|PC|1.0|0|0|0|0|0|0|8750|8750/28367
29749|Setting plate Umsetzwinkel 68|2500.0|nan|8678|PC|4.0|0|0|0|0|0|0|8650|8650/29749
30214|Gre. Molykote TP-42 Paste (0,1kg)|8000.0|nan|8335|PC|2.0|0|0|0|0|0|0|8300|8300/30214
30214|Gre. Molykote TP-42 Paste (0,1kg)|8000.0|nan|8678|PC|4.0|0|0|0|0|0|0|8650|8650/30214
30215|Oil Turmopoloil 20 HD (1L)|8000.0|nan|3070|PC|10.0|0|0|0|0|0|0|3000|3000/30215
30215|Oil Turmopoloil 20 HD (1L)|2.0|nan|8335|PC|2.0|0|0|0|0|0|0|8300|8300/30215
30215|Oil Turmopoloil 20 HD (1L)|8000.0|nan|8335|PC|9.0|0|0|0|0|0|0|8300|8300/30215
30296|Seal Sinus|50.0|nan|8326|PC|9.0|0|0|0|0|0|0|8300|8300/30296
30296|Seal Sinus|2500.0|nan|8335|PC|1.0|0|0|0|0|0|0|8300|8300/30296
30296|Seal Sinus|2500.0|nan|8678|PC|17.0|0|0|0|0|0|0|8650|8650/30296
32220|Insert shaft TE-C 1/2|1.0|nan|3000|PC|1.0|0|0|0|0|0|0|3000|3000/32220
32220|Insert shaft TE-C 1/2|1.0|nan|3016|PC|1.0|0|0|0|0|0|0|3000|3000/32220
32220|Insert shaft TE-C 1/2|1.0|nan|3018|PC|2.0|0|0|0|0|0|0|3000|3000/32220
32220|Insert shaft TE-C 1/2|1.0|nan|3020|PC|4.0|0|0|0|0|0|0|3000|3000/32220
32220|Insert shaft TE-C 1/2|1.0|nan|8650|PC|11.0|0|0|0|0|0|0|8650|8650/32220
32220|Insert shaft TE-C 1/2|1.0|nan|8655|PC|1.0|0|0|0|0|0|0|8650|8650/32220
32220|Insert shaft TE-C 1/2|1.0|nan|8658|PC|1.0|0|0|0|0|0|0|8650|8650/32220
32221|Insert shaft TE-FY 3/4|1.0|nan|3010|PC|1.0|0|0|0|0|0|0|3000|3000/32221
32221|Insert shaft TE-FY 3/4|1.0|nan|3014|PC|1.0|0|0|0|0|0|0|3000|3000/32221
32221|Insert shaft TE-FY 3/4|1.0|nan|3020|PC|2.0|0|0|0|0|0|0|3000|3000/32221
32221|Insert shaft TE-FY 3/4|1.0|nan|8650|PC|2.0|0|0|0|0|0|0|8650|8650/32221
32221|Insert shaft TE-FY 3/4|1.0|nan|8655|PC|1.0|0|0|0|0|0|0|8650|8650/32221
32221|Insert shaft TE-FY 3/4|1.0|nan|8663|PC|1.0|0|0|0|0|0|0|8650|8650/32221
32978|"Setting tool HAND 1/4"""|1.0|nan|3000|PC|13.0|0|0|0|0|0|0|3000|3000/32978
32978|"Setting tool HAND 1/4"""|1.0|nan|3010|PC|1.0|0|0|0|0|0|0|3000|3000/32978
32978|"Setting tool HAND 1/4"""|1.0|nan|3014|PC|1.0|0|0|0|0|0|0|3000|3000/32978
32978|"Setting tool HAND 1/4"""|1.0|X|3022|PC|1.0|0|0|0|0|0|0|3000|3000/32978
32978|"Setting tool HAND 1/4"""|1.0|nan|8330|PC|21.0|0|0|0|0|0|0|8300|8300/32978
32978|"Setting tool HAND 1/4"""|1.0|nan|8760|PC|2.0|0|0|0|0|0|0|8750|8750/32978
32979|"Setting tool HAND 3/8"""|1.0|nan|3000|PC|6.0|0|0|0|0|0|0|3000|3000/32979
32979|"Setting tool HAND 3/8"""|1.0|nan|3018|PC|2.0|0|0|0|0|0|0|3000|3000/32979
32979|"Setting tool HAND 3/8"""|1.0|nan|3022|PC|2.0|0|0|0|0|0|0|3000|3000/32979
32979|"Setting tool HAND 3/8"""|1.0|nan|8330|PC|16.0|0|0|0|0|0|0|8300|8300/32979
32980|"Setting tool HAND 1/2"""|1.0|nan|3000|PC|1.0|0|0|0|0|0|0|3000|3000/32980
32980|"Setting tool HAND 1/2"""|1.0|nan|3010|PC|2.0|0|0|0|0|0|0|3000|3000/32980
32980|"Setting tool HAND 1/2"""|1.0|nan|3014|PC|4.0|0|0|0|0|0|0|3000|3000/32980
32980|"Setting tool HAND 1/2"""|1.0|nan|3016|PC|1.0|0|0|0|0|0|0|3000|3000/32980
32980|"Setting tool HAND 1/2"""|1.0|nan|3018|PC|2.0|0|0|0|0|0|0|3000|3000/32980
32980|"Setting tool HAND 1/2"""|1.0|nan|3022|PC|3.0|0|0|0|0|0|0|3000|3000/32980
32980|"Setting tool HAND 1/2"""|1.0|nan|8330|PC|42.0|0|0|0|0|0|0|8300|8300/32980
32980|"Setting tool HAND 1/2"""|1.0|nan|8791|PC|1.0|0|0|0|0|0|0|8750|8750/32980
32981|"Setting tool HAND 5/8"""|1.0|nan|3000|PC|12.0|0|0|0|0|0|0|3000|3000/32981
32981|"Setting tool HAND 5/8"""|nan|nan|3016|PC|0.0|10|0|0|0|0|10|3000|3000/32981
32981|"Setting tool HAND 5/8"""|1.0|nan|3016|PC|1.0|0|0|0|0|0|0|3000|3000/32981
32981|"Setting tool HAND 5/8"""|1.0|nan|3018|PC|1.0|0|0|0|0|0|0|3000|3000/32981
32981|"Setting tool HAND 5/8"""|1.0|nan|3022|PC|2.0|0|0|0|0|0|0|3000|3000/32981
32981|"Setting tool HAND 5/8"""|1.0|nan|8330|PC|40.0|0|0|0|0|0|0|8300|8300/32981
38249|Extension hose HIT-VL 16 (10m)|1.0|nan|3000|PC|1.0|0|0|0|0|0|0|3000|3000/38249
38249|Extension hose HIT-VL 16 (10m)|1.0|nan|8750|PC|9.0|0|0|0|0|0|0|8750|8750/38249
38822|Striker piston TE 40/TE 50 packed|2500.0|nan|3070|PC|4.0|0|0|0|0|0|0|3000|3000/38822
38822|Striker piston TE 40/TE 50 packed|2500.0|nan|8335|PC|4.0|0|0|0|0|0|0|8300|8300/38822
38822|Striker piston TE 40/TE 50 packed|2500.0|nan|8770|PC|3.0|0|0|0|0|0|0|8750|8750/38822
38823|Ram TE 40 packed|2500.0|nan|3070|PC|1.0|0|0|0|0|0|0|3000|3000/38823
38823|Ram TE 40 packed|2500.0|nan|8335|PC|3.0|0|0|0|0|0|0|8300|8300/38823
38823|Ram TE 40 packed|2500.0|nan|8770|PC|8.0|0|0|0|0|0|0|8750|8750/38823
38824|Guide tube TE 40 packed|2500.0|nan|3070|PC|5.0|0|0|0|0|0|0|3000|3000/38824
38824|Guide tube TE 40 packed|2500.0|nan|8335|PC|3.0|0|0|0|0|0|0|8300|8300/38824
38824|Guide tube TE 40 packed|2500.0|nan|8770|PC|1.0|0|0|0|0|0|0|8750|8750/38824
38825|Ram TE 50 packed|2500.0|nan|3070|PC|6.0|0|0|0|0|0|0|3000|3000/38825
38825|Ram TE 50 packed|2500.0|nan|8335|PC|6.0|0|0|0|0|0|0|8300|8300/38825
38825|Ram TE 50 packed|2500.0|nan|8678|PC|3.0|0|0|0|0|0|0|8650|8650/38825
38825|Ram TE 50 packed|2500.0|nan|8770|PC|8.0|0|0|0|0|0|0|8750|8750/38825
38826|Guide tube TE 50 packed|2500.0|nan|3070|PC|6.0|0|0|0|0|0|0|3000|3000/38826
38826|Guide tube TE 50 packed|2.0|nan|8335|PC|1.0|0|0|0|0|0|0|8300|8300/38826
38826|Guide tube TE 50 packed|2500.0|nan|8335|PC|4.0|0|0|0|0|0|0|8300|8300/38826
38826|Guide tube TE 50 packed|2500.0|nan|8770|PC|2.0|0|0|0|0|0|0|8750|8750/38826
38827|Striker piston packed|50.0|nan|8326|PC|4.0|0|0|0|0|0|0|8300|8300/38827
38827|Striker piston packed|2.0|nan|8335|PC|5.0|0|0|0|0|0|0|8300|8300/38827
38827|Striker piston packed|2500.0|nan|8335|PC|4.0|0|0|0|0|0|0|8300|8300/38827
38827|Striker piston packed|2500.0|nan|8678|PC|2.0|0|0|0|0|0|0|8650|8650/38827
38827|Striker piston packed|2500.0|nan|8770|PC|9.0|0|0|0|0|0|0|8750|8750/38827
38828|Ram TE 500 packed|2500.0|nan|3070|PC|2.0|0|0|0|0|0|0|3000|3000/38828
38828|Ram TE 500 packed|50.0|nan|8326|PC|22.0|0|0|0|0|0|0|8300|8300/38828
38828|Ram TE 500 packed|2.0|nan|8335|PC|8.0|0|0|0|0|0|0|8300|8300/38828
38828|Ram TE 500 packed|2500.0|nan|8335|PC|43.0|0|0|0|0|0|0|8300|8300/38828
38828|Ram TE 500 packed|2500.0|nan|8678|PC|9.0|0|0|0|0|0|0|8650|8650/38828
38828|Ram TE 500 packed|2500.0|nan|8770|PC|14.0|0|0|0|0|0|0|8750|8750/38828
39096|Electronics Mini MMI packed|2500.0|nan|3070|PC|12.0|0|0|0|0|0|0|3000|3000/39096
39096|Electronics Mini MMI packed|50.0|nan|8326|PC|6.0|0|0|0|0|0|0|8300|8300/39096
39096|Electronics Mini MMI packed|2.0|nan|8335|PC|1.0|0|0|0|0|0|0|8300|8300/39096
39096|Electronics Mini MMI packed|2500.0|nan|8335|PC|11.0|0|0|0|0|0|0|8300|8300/39096
39096|Electronics Mini MMI packed|2500.0|nan|8678|PC|6.0|0|0|0|0|0|0|8650|8650/39096
39096|Electronics Mini MMI packed|2500.0|nan|8770|PC|12.0|0|0|0|0|0|0|8750|8750/39096
39217|Rotary head PRI 2|7000.0|nan|8335|PC|4.0|0|0|0|0|0|0|8300|8300/39217
39220|Keyboard PRI 2|7000.0|nan|8335|PC|3.0|0|0|0|0|0|0|8300|8300/39220
39227|Keyboard PCB PRI 2|7000.0|nan|8335|PC|1.0|0|0|0|0|0|0|8300|8300/39227
39394|Mandrel|1.0|nan|8791|PC|2.0|0|0|0|0|0|0|8750|8750/39394
39399|Taper sleeve|1.0|nan|8791|PC|2.0|0|0|0|0|0|0|8750|8750/39399
39400|Taper sleeve|1.0|nan|8791|PC|2.0|0|0|0|0|0|0|8750|8750/39400
39410|Extractor assy|1.0|nan|8791|PC|2.0|0|0|0|0|0|0|8750|8750/39410
39460|Bearing surface assy|1.0|nan|3091|PC|2.0|0|0|0|0|0|0|3000|3000/39460
39460|Bearing surface assy|1.0|nan|8791|PC|1.0|0|0|0|0|0|0|8750|8750/39460
39563|Shaft DD 110-D packed|50.0|nan|8326|PC|2.0|0|0|0|0|0|0|8300|8300/39563
39563|Shaft DD 110-D packed|4500.0|nan|8335|PC|10.0|0|0|0|0|0|0|8300|8300/39563
39564|Bearing sleeve DD 120 packed|50.0|nan|8326|PC|3.0|0|0|0|0|0|0|8300|8300/39564
39564|Bearing sleeve DD 120 packed|4500.0|nan|8335|PC|1.0|0|0|0|0|0|0|8300|8300/39564
39565|Axle DD 120 packed|4500.0|nan|3070|PC|6.0|0|0|0|0|0|0|3000|3000/39565
39565|Axle DD 120 packed|4500.0|nan|8335|PC|9.0|0|0|0|0|0|0|8300|8300/39565
39566|Motor housing DD 110-D packed|50.0|nan|8326|PC|5.0|0|0|0|0|0|0|8300|8300/39566
39566|Motor housing DD 110-D packed|4500.0|nan|8335|PC|6.0|0|0|0|0|0|0|8300|8300/39566
39567|Brake DD 120 packed|4500.0|nan|3070|PC|3.0|0|0|0|0|0|0|3000|3000/39567
39567|Brake DD 120 packed|50.0|nan|8326|PC|3.0|0|0|0|0|0|0|8300|8300/39567
39567|Brake DD 120 packed|4500.0|nan|8335|PC|3.0|0|0|0|0|0|0|8300|8300/39567
39568|Rotary knob DD 120 packed|50.0|nan|8326|PC|2.0|0|0|0|0|0|0|8300|8300/39568
39568|Rotary knob DD 120 packed|4500.0|nan|8335|PC|2.0|0|0|0|0|0|0|8300|8300/39568
39569|Shaft DD 120 packed|4500.0|nan|8335|PC|5.0|0|0|0|0|0|0|8300|8300/39569
39570|Electronics DD 110-D LT 100-240V p|4500.0|nan|8335|PC|6.0|0|0|0|0|0|0|8300|8300/39570
39571|Motor housing DD 120 packed|4500.0|nan|3070|PC|4.0|0|0|0|0|0|0|3000|3000/39571
39571|Motor housing DD 120 packed|4500.0|nan|8335|PC|3.0|0|0|0|0|0|0|8300|8300/39571
39573|Brush holder AO ML 220V-240V packed|50.0|nan|8326|PC|2.0|0|0|0|0|0|0|8300|8300/39573
39573|Brush holder AO ML 220V-240V packed|4500.0|nan|8335|PC|6.0|0|0|0|0|0|0|8300|8300/39573
39575|Brush holder AO ML 100V-120V packed|4500.0|nan|3070|PC|4.0|0|0|0|0|0|0|3000|3000/39575
39576|Carbon brush AO ML 220V-240V set|50.0|nan|8326|PC|4.0|0|0|0|0|0|0|8300|8300/39576
39576|Carbon brush AO ML 220V-240V set|4500.0|nan|8335|PC|13.0|0|0|0|0|0|0|8300|8300/39576
39577|Carbon brush AO ML 100V-120V packed|4500.0|nan|3070|PC|8.0|0|0|0|0|0|0|3000|3000/39577
39578|Bearing plate DD 110-D / DD 120 pa|4500.0|nan|3070|PC|4.0|0|0|0|0|0|0|3000|3000/39578
39578|Bearing plate DD 110-D / DD 120 pa|4500.0|nan|8335|PC|5.0|0|0|0|0|0|0|8300|8300/39578
39579|Water swivel DD 120 packed|4500.0|nan|3070|PC|3.0|0|0|0|0|0|0|3000|3000/39579
39579|Water swivel DD 120 packed|50.0|nan|8326|PC|2.0|0|0|0|0|0|0|8300|8300/39579
39579|Water swivel DD 120 packed|4500.0|nan|8335|PC|4.0|0|0|0|0|0|0|8300|8300/39579
39581|Electronics LT 110V-240V packed|4500.0|nan|3070|PC|3.0|0|0|0|0|0|0|3000|3000/39581
39581|Electronics LT 110V-240V packed|4500.0|nan|8335|PC|4.0|0|0|0|0|0|0|8300|8300/39581
39625|Electronics MMI DD packed|4500.0|nan|8335|PC|6.0|0|0|0|0|0|0|8300|8300/39625
39853|Carriage DD 120 BS packed|4500.0|nan|3070|PC|3.0|0|0|0|0|0|0|3000|3000/39853
39853|Carriage DD 120 BS packed|4500.0|nan|8335|PC|5.0|0|0|0|0|0|0|8300|8300/39853
39880|Stator 120V - 127V packed|4500.0|nan|3070|PC|6.0|0|0|0|0|0|0|3000|3000/39880
39881|Stator 220V - 240V packed|4500.0|nan|8335|PC|4.0|0|0|0|0|0|0|8300|8300/39881
40619|Pin with soft washer X-SW 60 C62|1.0|nan|8650|PC|14700.0|0|0|0|0|0|0|8650|8650/40619
41058|Universal nail X-NK 27 S12|1.0|nan|3000|PC|10000.0|0|0|0|0|0|0|3000|3000/41058
41058|Universal nail X-NK 27 S12|1.0|nan|3014|PC|200.0|0|0|0|0|0|0|3000|3000/41058
41059|Universal nail X-NK 32 S12|1.0|nan|3000|PC|400.0|0|0|0|0|0|0|3000|3000/41059
41064|Universal nail X-NK 62 S12|1.0|nan|3000|PC|2500.0|0|0|0|0|0|0|3000|3000/41064
41215|Mixing paddle TE-MP 80|1.0|nan|8650|PC|4.0|0|0|0|0|0|0|8650|8650/41215
41363|Cup brush 3CS crimped|1.0|nan|8330|PC|12.0|0|0|0|0|0|0|8300|8300/41363
44241|Feather key A 5X5X40|4500.0|nan|8678|PC|2.0|0|0|0|0|0|0|8650|8650/44241
44269|Conductor end sleeve B1,8|2500.0|nan|8335|PC|12.0|0|0|0|0|0|0|8300|8300/44269
44372|Seal O-1/4|nan|nan|3000|PC|0.0|20|0|0|0|0|20|3000|3000/44372
44372|Seal O-1/4|50.0|nan|8326|PC|3.0|0|0|0|0|0|0|8300|8300/44372
44372|Seal O-1/4|2.0|nan|8335|PC|1.0|0|0|0|0|0|0|8300|8300/44372
45455|Scaffolding restraint anchor GD 14|1.0|nan|8650|PC|50.0|0|0|0|0|0|0|8650|8650/45455
45455|Scaffolding restraint anchor GD 14|1.0|nan|8663|PC|48.0|0|0|0|0|0|0|8650|8650/45455
46833|Water connection assy|4500.0|nan|3070|PC|5.0|0|0|0|0|0|0|3000|3000/46833
46833|Water connection assy|50.0|nan|8326|PC|4.0|0|0|0|0|0|0|8300|8300/46833
46833|Water connection assy|2.0|nan|8335|PC|1.0|0|0|0|0|0|0|8300|8300/46833
46833|Water connection assy|4500.0|nan|8335|PC|6.0|0|0|0|0|0|0|8300|8300/46833
46833|Water connection assy|4500.0|nan|8678|PC|5.0|0|0|0|0|0|0|8650|8650/46833
46833|Water connection assy|4500.0|nan|8770|PC|6.0|0|0|0|0|0|0|8750|8750/46833
46846|Grooved ball bear. 20X47X14-2RS|4500.0|nan|8678|PC|1.0|0|0|0|0|0|0|8650|8650/46846
46854|Taptite screw II SN16 5X16|4500.0|nan|8335|PC|3.0|0|0|0|0|0|0|8300|8300/46854
46873|Lid|4500.0|nan|8335|PC|2.0|0|0|0|0|0|0|8300|8300/46873
46873|Lid|4500.0|nan|8770|PC|2.0|0|0|0|0|0|0|8750|8750/46873
46882|O-ring 10X3|4500.0|nan|3070|PC|2.0|0|0|0|0|0|0|3000|3000/46882
46905|"Ball cock G1/4"""|4500.0|nan|8335|PC|4.0|0|0|0|0|0|0|8300|8300/46905
46914|O-ring 12X3|2.0|nan|8335|PC|3.0|0|0|0|0|0|0|8300|8300/46914
46914|O-ring 12X3|4500.0|nan|8335|PC|9.0|0|0|0|0|0|0|8300|8300/46914
46914|O-ring 12X3|4500.0|nan|8678|PC|1.0|0|0|0|0|0|0|8650|8650/46914
46914|O-ring 12X3|4500.0|nan|8770|PC|1.0|0|0|0|0|0|0|8750|8750/46914
46923|Vacuum gauge|4500.0|nan|3070|PC|8.0|0|0|0|0|0|0|3000|3000/46923
46923|Vacuum gauge|4500.0|nan|8770|PC|2.0|0|0|0|0|0|0|8750|8750/46923
46926|Compression spring 0,8X10X30|nan|nan|3000|PC|0.0|20|0|0|0|0|20|3000|3000/46926
46926|Compression spring 0,8X10X30|50.0|nan|8326|PC|2.0|0|0|0|0|0|0|8300|8300/46926
46926|Compression spring 0,8X10X30|4500.0|nan|8770|PC|2.0|0|0|0|0|0|0|8750|8750/46926
46945|Hex skt hd cap screw M5X8|1000.0|nan|8678|PC|2.0|0|0|0|0|0|0|8650|8650/46945
46945|Hex skt hd cap screw M5X8|1000.0|nan|8770|PC|1.0|0|0|0|0|0|0|8750|8750/46945
46957|Square nut M6|4500.0|nan|8335|PC|5.0|0|0|0|0|0|0|8300|8300/46957
47021|Plug|nan|nan|3000|PC|0.0|10|0|0|0|0|10|3000|3000/47021
47051|Hose assy|4500.0|nan|8335|PC|4.0|0|0|0|0|0|0|8300|8300/47051
47051|Hose assy|4500.0|nan|8678|PC|2.0|0|0|0|0|0|0|8650|8650/47051
47135|Circlip 80X2.5|2500.0|nan|8770|PC|2.0|0|0|0|0|0|0|8750|8750/47135
47191|Retaining ring A 16|4500.0|nan|3070|PC|3.0|0|0|0|0|0|0|3000|3000/47191
47191|Retaining ring A 16|50.0|nan|8326|PC|2.0|0|0|0|0|0|0|8300|8300/47191
47191|Retaining ring A 16|2.0|nan|8335|PC|3.0|0|0|0|0|0|0|8300|8300/47191
47191|Retaining ring A 16|4500.0|nan|8335|PC|3.0|0|0|0|0|0|0|8300|8300/47191
47368|Sear GX 120 packed|6000.0|nan|3070|PC|4.0|0|0|0|0|0|0|3000|3000/47368
47368|Sear GX 120 packed|50.0|nan|8326|PC|2.0|0|0|0|0|0|0|8300|8300/47368
47368|Sear GX 120 packed|6000.0|nan|8335|PC|6.0|0|0|0|0|0|0|8300|8300/47368
47368|Sear GX 120 packed|6000.0|nan|8678|PC|1.0|0|0|0|0|0|0|8650|8650/47368
47369|Insert GX 120 packed|6000.0|nan|3070|PC|4.0|0|0|0|0|0|0|3000|3000/47369
47369|Insert GX 120 packed|50.0|nan|8326|PC|1.0|0|0|0|0|0|0|8300|8300/47369
47369|Insert GX 120 packed|6000.0|nan|8335|PC|4.0|0|0|0|0|0|0|8300|8300/47369
47369|Insert GX 120 packed|6000.0|nan|8678|PC|1.0|0|0|0|0|0|0|8650|8650/47369
47370|Filter cartridge GX 120 packed|nan|nan|3000|PC|0.0|20|0|0|0|0|20|3000|3000/47370
47403|Heavy-d. pipe ring MP-MIS 101.6 G|1.0|nan|8330|PC|5.0|0|0|0|0|0|0|8300|8300/47403
47415|Heavy-d. pipe ring MP-MIS 68/72 G|1.0|nan|8342|PC|10.0|0|0|0|0|0|0|8300|8300/47415
47419|"Heavy-d. pipe ring MP-MIS 6"" G"|1.0|nan|8330|PC|40.0|0|0|0|0|0|0|8300|8300/47419
47782|Tamping plate TE-H28 STP 200x200|1.0|nan|8750|PC|1.0|0|0|0|0|0|0|8750|8750/47782
47974|Taper sleeve|1.0|nan|8791|PC|2.0|0|0|0|0|0|0|8750|8750/47974
47989|Diamond cutter DCH 300 120V|1.0|nan|3091|PC|2.0|0|0|0|0|0|0|3000|3000/47989
47994|Diamond cutter DCH 300 230V|1.0|nan|8339|PC|1.0|0|0|0|0|0|0|8300|8300/47994
47998|Slitting machine DCH 180-SL 230V|2.0|nan|8338|PC|1.0|0|0|0|0|0|0||nan
49025|Rotary shaft seal AS40X52X7|4500.0|nan|8335|PC|6.0|0|0|0|0|0|0|8300|8300/49025
49043|O-ring 12X1.5|4500.0|nan|3070|PC|3.0|0|0|0|0|0|0|3000|3000/49043
49043|O-ring 12X1.5|4500.0|nan|8678|PC|2.0|0|0|0|0|0|0|8650|8650/49043
49175|O-ring 55X2.5|2500.0|nan|8335|PC|1.0|0|0|0|0|0|0|8300|8300/49175
49177|O-ring 25X2|50.0|nan|8326|PC|2.0|0|0|0|0|0|0|8300|8300/49177
49177|O-ring 25X2|2.0|nan|8335|PC|5.0|0|0|0|0|0|0|8300|8300/49177
49177|O-ring 25X2|4500.0|nan|8335|PC|5.0|0|0|0|0|0|0|8300|8300/49177
49193|Cover cap assy|2500.0|nan|3070|PC|7.0|0|0|0|0|0|0|3000|3000/49193
49193|Cover cap assy|50.0|nan|8326|PC|17.0|0|0|0|0|0|0|8300|8300/49193
49193|Cover cap assy|2.0|nan|8335|PC|3.0|0|0|0|0|0|0|8300|8300/49193
49193|Cover cap assy|2500.0|nan|8335|PC|5.0|0|0|0|0|0|0|8300|8300/49193
49193|Cover cap assy|2500.0|nan|8678|PC|5.0|0|0|0|0|0|0|8650|8650/49193
49193|Cover cap assy|2500.0|nan|8770|PC|6.0|0|0|0|0|0|0|8750|8750/49193
49194|Retaining ring A 12|50.0|nan|8326|PC|3.0|0|0|0|0|0|0|8300|8300/49194
49194|Retaining ring A 12|2.0|nan|8335|PC|3.0|0|0|0|0|0|0|8300|8300/49194
49199|Threaded bushing M12|4500.0|nan|8335|PC|6.0|0|0|0|0|0|0|8300|8300/49199
49324|Retaining ring SB 52|2500.0|nan|8770|PC|2.0|0|0|0|0|0|0|8750|8750/49324
50351|DX Cartridge 6.8/11 M green|1.0|nan|3000|PC|400.0|0|0|0|0|0|0|3000|3000/50351
50351|DX Cartridge 6.8/11 M green|1.0|nan|8330|PC|2400.0|0|0|0|0|0|0|8300|8300/50351
50353|DX Cartridge 6.8/11 M red|1.0|X|3000|PC|0.0|0|5000|0|0|0|0|3000|3000/50353
50397|DX Cartridge 5.5/16 .22 green|1.0|nan|8760|PC|4800.0|0|0|0|0|0|0|8750|8750/50397
50398|DX Cartridge 5.5/16 .22 yellow|1.0|nan|8760|PC|13200.0|0|0|0|0|0|0|8750|8750/50398
50610|DX Cartridge 6,8/18 M BULK yellow|nan|X|8760|PC|0.0|8000|0|0|0|0|0|8750|8750/50610
50843|Hexagon screw M12X30|4500.0|nan|3070|PC|10.0|0|0|0|0|0|0|3000|3000/50843
50843|Hexagon screw M12X30|4500.0|nan|8678|PC|6.0|0|0|0|0|0|0|8650|8650/50843
50868|Hex skt hd cap screw M4X16|4500.0|nan|8770|PC|8.0|0|0|0|0|0|0|8750|8750/50868
50965|Screw driver 6|1000.0|nan|8335|PC|6.0|0|0|0|0|0|0|8300|8300/50965
50965|Screw driver 6|1000.0|nan|8678|PC|4.0|0|0|0|0|0|0|8650|8650/50965
50968|Ring 32x40x2|1.0|nan|8650|PC|10.0|0|0|0|0|0|0|8650|8650/50968
51055|Hex skt hd cap screw M6X30|nan|nan|3000|PC|0.0|20|0|0|0|0|20|3000|3000/51055
51055|Hex skt hd cap screw M6X30|50.0|nan|8326|PC|2.0|0|0|0|0|0|0|8300|8300/51055
51055|Hex skt hd cap screw M6X30|2.0|nan|8335|PC|1.0|0|0|0|0|0|0|8300|8300/51055
51055|Hex skt hd cap screw M6X30|4500.0|nan|8335|PC|6.0|0|0|0|0|0|0|8300|8300/51055
51055|Hex skt hd cap screw M6X30|4500.0|nan|8678|PC|5.0|0|0|0|0|0|0|8650|8650/51055
51090|Circlip 35X1.5|2500.0|nan|3070|PC|4.0|0|0|0|0|0|0|3000|3000/51090
