13.09.2024                                                                 Dynamic List Display                                                                                                                           1


	POrg	Plnt	SLoc	Material	Type	Doc. Date	Supplier	Pur. Doc.	Quantity	OUn	Quantity	SKU	PGr	     Net Price	Crcy	    Per	  To be del.	       To be del.	  To be inv.	       To be inv.
	8650	8650	0001	2251359	NB	02.09.2024	9999       HILTI	4537287348	    144	PC	    144	PC	CL1	      210.930	CLP	     1	        144	      30.373.920	          0	               0
	8650	8650	0001	2251363	NB	02.09.2024	9999       HILTI	4537287349	      9	PC	      9	PC	CL1	      234.287	CLP	     1	          9	       2.108.583	          0	               0
	8650	8650	0001	2251363	NB	02.09.2024	9999       HILTI	4537287350	      9	PC	      9	PC	CL1	      234.287	CLP	     1	          9	       2.108.583	          0	               0
	8650	8650	0001	2251363	NB	02.09.2024	9999       HILTI	4537287352	      9	PC	      9	PC	CL1	      234.287	CLP	     1	          9	       2.108.583	          0	               0
	8650	8650	0001	2251359	NB	02.09.2024	9999       HILTI	4537287353	     16	PC	     16	PC	CL1	      210.930	CLP	     1	         16	       3.374.880	          0	               0
	8650	8650	0001	2251359	NB	02.09.2024	9999       HILTI	4537287354	     16	PC	     16	PC	CL1	      210.930	CLP	     1	         16	       3.374.880	          0	               0
	8650	8650	0001	2251359	NB	02.09.2024	9999       HILTI	4537287355	     16	PC	     16	PC	CL1	      210.930	CLP	     1	         16	       3.374.880	          0	               0
	8650	8650	0001	2183172	NB	02.09.2024	9999       HILTI	4537287356	      4	PC	      4	PC	CL1	      375.184	CLP	     1	          4	       1.500.736	          0	               0
	8650	8650	0001	2183172	NB	02.09.2024	9999       HILTI	4537287357	      4	PC	      4	PC	CL1	      375.184	CLP	     1	          4	       1.500.736	          0	               0
	8650	8650	0001	2251355	NB	02.09.2024	9999       HILTI	4537287358	     16	PC	     16	PC	CL1	      138.915	CLP	     1	         16	       2.222.640	          0	               0
	8650	8650	0001	2251355	NB	02.09.2024	9999       HILTI	4537287359	     16	PC	     16	PC	CL1	      138.915	CLP	     1	         16	       2.222.640	          0	               0
	8650	8650	0001	2251355	NB	02.09.2024	9999       HILTI	4537287360	     16	PC	     16	PC	CL1	      138.915	CLP	     1	         16	       2.222.640	          0	               0
	8650	8650	0001	2251355	NB	02.09.2024	9999       HILTI	4537287361	     16	PC	     16	PC	CL1	      138.915	CLP	     1	         16	       2.222.640	          0	               0
	8650	8650	0001	2300626	NB	02.09.2024	9999       HILTI	4537287362	     32	PC	     32	PC	CL1	      175.047	CLP	     1	         32	       5.601.504	          0	               0
	8650	8650	0001	2300626	NB	02.09.2024	9999       HILTI	4537287362	     16	PC	     16	PC	CL1	      175.047	CLP	     1	         16	       2.800.752	          0	               0
	8650	8650	0001	2300626	NB	02.09.2024	9999       HILTI	4537287362	     20	PC	     20	PC	CL1	      175.047	CLP	     1	         20	       3.500.940	          0	               0
	8650	8650	0001	60579	NB	02.09.2024	9999       HILTI	4537287363	     10	PC	     10	PC	CL1	       43.402	CLP	     1	         10	         434.020	          0	               0
	8650	8650	0001	335508	NB	02.09.2024	9999       HILTI	4537287363	  1.000	PC	  1.000	PC	CL1	       19.242	CLP	   100	      1.000	         192.420	          0	               0
	8650	8650	0001	335508	NB	02.09.2024	9999       HILTI	4537287363	  1.000	PC	  1.000	PC	CL1	       19.242	CLP	   100	      1.000	         192.420	          0	               0
	8650	8650	0001	2117966	NB	02.09.2024	9999       HILTI	4537287364	      1	PC	      1	PC	CL1	       81.103	CLP	     1	          1	          81.103	          0	               0
	8650	8650	0001	2117966	NB	02.09.2024	9999       HILTI	4537287364	      2	PC	      2	PC	CL1	       81.103	CLP	     1	          2	         162.206	          0	               0
	8650	8650	0001	2172833	NB	02.09.2024	9999       HILTI	4537287365	      3	PC	      3	PC	CL1	      526.172	CLP	     1	          3	       1.578.516	          0	               0
	8650	8650	0001	2163395	NB	02.09.2024	9999       HILTI	4537287365	      3	PC	      3	PC	CL1	      425.835	CLP	     1	          3	       1.277.505	          0	               0
	8650	8650	0001	386410	NB	02.09.2024	9999       HILTI	4537287365	     75	PC	     75	PC	CL1	       32.771	CLP	   100	         75	          24.578	          0	               0
	8650	8650	0001	2163394	NB	02.09.2024	9999       HILTI	4537287365	      1	PC	      1	PC	CL1	      326.821	CLP	     1	          1	         326.821	          0	               0
	8650	8650	0001	386402	NB	02.09.2024	9999       HILTI	4537287365	     25	PC	     25	PC	CL1	       34.211	CLP	   100	         25	           8.553	          0	               0
	8650	8650	0001	386405	NB	02.09.2024	9999       HILTI	4537287365	  1.250	PC	  1.250	PC	CL1	       32.280	CLP	   100	      1.250	         403.500	          0	               0
	8650	8650	0001	2400065	NB	02.09.2024	9999       HILTI	4537287365	    100	PC	    100	PC	CL1	      116.435	CLP	   100	        100	         116.435	          0	               0
	8650	8650	0001	2145575	NB	02.09.2024	9999       HILTI	4537287366	      1	PC	      1	PC	CL1	    1.303.863	CLP	     1	          1	       1.303.863	          0	               0
	8650	8650	0001	2220067	NB	02.09.2024	9999       HILTI	4537287367	      4	PC	      4	PC	CL1	      564.590	CLP	     1	          4	       2.258.360	          0	               0
	8650	8650	0001	2220067	NB	02.09.2024	9999       HILTI	4537287368	      4	PC	      4	PC	CL1	      564.590	CLP	     1	          4	       2.258.360	          0	               0
	8650	8650	0001	2220067	NB	02.09.2024	9999       HILTI	4537287369	      4	PC	      4	PC	CL1	      564.590	CLP	     1	          4	       2.258.360	          0	               0
	3000	3000	0001	2288417	NB	02.09.2024	9999       HILTI	4537287370	      8	PC	      8	PC	MX1	     5.780,62	MXN	   100	          8	          462,45	          0	            0,00
	3000	3000	0001	2288319	NB	02.09.2024	9999       HILTI	4537287370	     20	PC	     20	PC	MX1	     2.247,54	MXN	   100	         20	          449,51	          0	            0,00
	3000	3000	0001	2330878	NB	02.09.2024	9999       HILTI	4537287792	     90	PC	     90	PC	MX1	     5.349,61	MXN	   100	         90	        4.814,65	          0	            0,00
	3000	3000	0001	2172833	NB	02.09.2024	9999       HILTI	4537287793	      1	PC	      1	PC	MX1	    17.138,23	MXN	     1	          1	       17.138,23	          0	            0,00
	8300	8330	0001	203517	NB	02.09.2024	9999       HILTI	4537288418	     32	PC	     32	PC	L03	       512,66	USD	    10	         32	        1.640,51	          0	            0,00
	8300	8330	0001	203517	NB	02.09.2024	9999       HILTI	4537288419	     80	PC	     80	PC	L03	       512,66	USD	    10	         80	        4.101,28	          0	            0,00
	8300	8330	0001	203517	NB	02.09.2024	9999       HILTI	4537288420	    160	PC	    160	PC	L03	       512,66	USD	    10	        160	        8.202,56	          0	            0,00
	8300	8330	0001	209625	NB	02.09.2024	9999       HILTI	4537288421	     40	PC	     40	PC	L03	        19,16	USD	     1	         40	          766,40	          0	            0,00
	8300	8330	0001	2101918	NB	02.09.2024	9999       HILTI	4537288422	    100	PC	    100	PC	L01	       228,47	USD	    10	        100	        2.284,70	          0	            0,00
	8300	8330	0001	2101918	NB	02.09.2024	9999       HILTI	4537288423	     20	PC	     20	PC	L01	       228,47	USD	    10	         20	          456,94	          0	            0,00
	8300	8330	0001	2101918	NB	02.09.2024	9999       HILTI	4537288424	    160	PC	    160	PC	L01	       228,47	USD	    10	        160	        3.655,52	          0	            0,00
	8300	8330	0001	209625	NB	02.09.2024	9999       HILTI	4537288425	     40	PC	     40	PC	L03	        19,16	USD	     1	         40	          766,40	          0	            0,00
	8300	8330	0001	2031400	NB	02.09.2024	9999       HILTI	4537288426	    480	PC	    480	PC	L01	        12,32	USD	     1	        480	        5.913,60	          0	            0,00
	8300	8330	0001	209625	NB	02.09.2024	9999       HILTI	4537288427	     40	PC	     40	PC	L03	        19,16	USD	     1	         40	          766,40	          0	            0,00
	8300	8330	0001	209625	NB	02.09.2024	9999       HILTI	4537288428	     40	PC	     40	PC	L03	        19,16	USD	     1	         40	          766,40	          0	            0,00
	8300	8330	0001	2164506	NB	02.09.2024	9999       HILTI	4537288429	    240	PC	    240	PC	L01	       432,95	USD	   100	        240	        1.039,08	          0	            0,00
	8300	8330	0001	2164507	NB	02.09.2024	9999       HILTI	4537288430	    360	PC	    360	PC	L01	       393,98	USD	   100	        360	        1.418,33	          0	            0,00
	8300	8330	0001	2164509	NB	02.09.2024	9999       HILTI	4537288432	    200	PC	    200	PC	L01	     1.119,81	USD	   100	        200	        2.239,62	          0	            0,00
	8300	8330	0001	203517	NB	02.09.2024	9999       HILTI	4537288433	     16	PC	     16	PC	L03	       512,66	USD	    10	         16	          820,26	          0	            0,00
	8300	8330	0001	203517	NB	02.09.2024	9999       HILTI	4537288434	     96	PC	     96	PC	L03	       512,66	USD	    10	         96	        4.921,54	          0	            0,00
	8300	8330	0001	203517	NB	02.09.2024	9999       HILTI	4537288436	     96	PC	     96	PC	L03	       512,66	USD	    10	         96	        4.921,54	          0	            0,00
	8300	8330	0001	2398669	NB	02.09.2024	9999       HILTI	4537288438	      2	PC	      2	PC	L03	       136,95	USD	     1	          2	          273,90	          0	            0,00
	8300	8330	0001	2398669	NB	02.09.2024	9999       HILTI	4537288439	      6	PC	      6	PC	L03	       136,95	USD	     1	          6	          821,70	          0	            0,00
	8300	8330	0001	2398669	NB	02.09.2024	9999       HILTI	4537288440	     16	PC	     16	PC	L03	       136,95	USD	     1	         16	        2.191,20	          0	            0,00
	8300	8330	0001	2398669	NB	02.09.2024	9999       HILTI	4537288441	     16	PC	     16	PC	L03	       136,95	USD	     1	         16	        2.191,20	          0	            0,00
	8300	8330	0001	2398669	NB	02.09.2024	9999       HILTI	4537288442	      8	PC	      8	PC	L03	       136,95	USD	     1	          8	        1.095,60	          0	            0,00
	8300	8330	0001	2398669	NB	02.09.2024	9999       HILTI	4537288443	     16	PC	     16	PC	L03	       136,95	USD	     1	         16	        2.191,20	          0	            0,00
	8300	8330	0001	2398669	NB	02.09.2024	9999       HILTI	4537288444	     16	PC	     16	PC	L03	       136,95	USD	     1	         16	        2.191,20	          0	            0,00
	8300	8330	0001	2164505	NB	02.09.2024	9999       HILTI	4537288445	     20	PC	     20	PC	L01	       324,45	USD	   100	         20	           64,89	          0	            0,00
	8300	8330	0001	2398669	NB	02.09.2024	9999       HILTI	4537288446	     16	PC	     16	PC	L03	       136,95	USD	     1	         16	        2.191,20	          0	            0,00
	8300	8330	0001	2398669	NB	02.09.2024	9999       HILTI	4537288447	     16	PC	     16	PC	L03	       136,95	USD	     1	         16	        2.191,20	          0	            0,00
	8300	8330	0001	2398669	NB	02.09.2024	9999       HILTI	4537288448	     16	PC	     16	PC	L03	       136,95	USD	     1	         16	        2.191,20	          0	            0,00
	8300	8330	0001	2398669	NB	02.09.2024	9999       HILTI	4537288449	     16	PC	     16	PC	L03	       136,95	USD	     1	         16	        2.191,20	          0	            0,00
	8300	8330	0001	2398669	NB	02.09.2024	9999       HILTI	4537288450	     16	PC	     16	PC	L03	       136,95	USD	     1	         16	        2.191,20	          0	            0,00
	8300	8330	0001	2398669	NB	02.09.2024	9999       HILTI	4537288451	      6	PC	      6	PC	L03	       136,95	USD	     1	          6	          821,70	          0	            0,00
	8300	8330	0001	2398669	NB	02.09.2024	9999       HILTI	4537288452	      6	PC	      6	PC	L03	       136,95	USD	     1	          6	          821,70	          0	            0,00
	8300	8330	0001	2398669	NB	02.09.2024	9999       HILTI	4537288453	     16	PC	     16	PC	L03	       136,95	USD	     1	         16	        2.191,20	          0	            0,00
	8300	8330	0001	2398669	NB	02.09.2024	9999       HILTI	4537288454	     16	PC	     16	PC	L03	       136,95	USD	     1	         16	        2.191,20	          0	            0,00
	8300	8330	0001	2398669	NB	02.09.2024	9999       HILTI	4537288455	     16	PC	     16	PC	L03	       136,95	USD	     1	         16	        2.191,20	          0	            0,00
	8300	8330	0001	2164506	NB	02.09.2024	9999       HILTI	4537288456	    180	PC	    180	PC	L01	       432,95	USD	   100	        180	          779,31	          0	            0,00
	8300	8330	0001	2101918	NB	02.09.2024	9999       HILTI	4537288457	    100	PC	    100	PC	L01	       228,47	USD	    10	        100	        2.284,70	          0	            0,00
	8300	8330	0001	2116103	NB	02.09.2024	9999       HILTI	4537288458	    336	PC	    336	PC	L03	         6,10	USD	     1	        336	        2.049,60	          0	            0,00
	8300	8330	0001	2116103	NB	02.09.2024	9999       HILTI	4537288459	    336	PC	    336	PC	L03	         6,10	USD	     1	        336	        2.049,60	          0	            0,00
	8300	8330	0001	2116103	NB	02.09.2024	9999       HILTI	4537288460	    336	PC	    336	PC	L03	         6,10	USD	     1	        336	        2.049,60	          0	            0,00
	8300	8330	0001	2261725	NB	02.09.2024	9999       HILTI	4537288461	     48	PC	     48	PC	L05	       392,49	USD	    10	         48	        1.883,95	          0	            0,00
	8300	8330	0001	2261725	NB	02.09.2024	9999       HILTI	4537288462	      6	PC	      6	PC	L05	       392,49	USD	    10	          6	          235,49	          0	            0,00
	8300	8330	0001	2194592	NB	02.09.2024	9999       HILTI	4537288463	      1	PC	      1	PC	L04	     1.850,41	USD	     1	          1	        1.850,41	          0	            0,00
	8300	8330	0001	2194592	NB	02.09.2024	9999       HILTI	4537288464	      2	PC	      2	PC	L04	     1.850,41	USD	     1	          2	        3.700,82	          0	            0,00
	8650	8650	0001	2240609	NB	02.09.2024	9999       HILTI	4537288465	      4	PC	      4	PC	CL1	      385.295	CLP	     1	          4	       1.541.180	          0	               0
	8300	8330	0001	2153650	NB	02.09.2024	9999       HILTI	4537288466	    600	PC	    600	PC	L13	        57,24	USD	   100	        600	          343,44	          0	            0,00
	8650	8650	0001	2005641	NB	02.09.2024	9999       HILTI	4537288467	     42	PC	     42	PC	CL1	       62.051	CLP	     1	         42	       2.606.142	          0	               0
	8650	8650	0001	2005641	NB	02.09.2024	9999       HILTI	4537288468	     42	PC	     42	PC	CL1	       62.051	CLP	     1	         42	       2.606.142	          0	               0
	8300	8330	0001	2314550	NB	02.09.2024	9999       HILTI	4537288469	      9	PC	      9	PC	L04	       592,89	USD	     1	          9	        5.336,01	          0	            0,00
	8300	8330	0001	215196	NB	02.09.2024	9999       HILTI	4537288470	     10	PC	     10	PC	L05	        49,29	USD	     1	         10	          492,90	          0	            0,00
	8650	8650	0001	2256702	NB	02.09.2024	9999       HILTI	4537288471	      1	PC	      1	PC	CL1	      202.390	CLP	     1	          1	         202.390	          0	               0
	8650	8650	0001	2240609	NB	02.09.2024	9999       HILTI	4537288471	      8	PC	      8	PC	CL1	      385.295	CLP	     1	          8	       3.082.360	          0	               0
	8650	8650	0001	2253086	NB	02.09.2024	9999       HILTI	4537288471	      1	PC	      1	PC	CL1	      306.294	CLP	     1	          1	         306.294	          0	               0
	8650	8650	0001	2256702	NB	02.09.2024	9999       HILTI	4537288471	      2	PC	      2	PC	CL1	      202.390	CLP	     1	          2	         404.780	          0	               0
